volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
10277|Everitt,1857,1857,0,1857,m,,0.9999999999999947,0.421778828308,0,1,"Jeaffreson, John Cordy,","Isabel, the young wife and the old love",m
10284|Tom,1895,1895,0,1895,m,,1.0000000000000002,0.472024152177,0,1,"Keary, Charles Francis.",Herbert Vanlennert,m
10308|Mary,1838,1838,0,1838,f,,1.0000000000000022,0.605887553223,1,1,"Bayly, Thomas Haynes,",Kate Leslie,f
10336|Enid,1858,1858,0,1858,f,,0.9999999999999992,0.546441668843,1,1,"Bulfinch, Thomas,","Age of chivalry, or, Legends of King Arthur",f
10340|Will,1825,1825,0,1825,m,,1.0000000000000004,0.362521768742,0,1,"Coultershoggle, Mungo.",Goslington Shadow,m
10341|Hector,1834,1834,0,1834,m,,0.9999999999999957,0.455128732362,0,1,"Sir, Scott, Walter,",Waverley novels,m
10341|Jenny,1834,1834,0,1834,f,,1.0000000000000007,0.552534634264,1,1,"Sir, Scott, Walter,",Waverley novels,f
10341|Mr.Blattergowl,1834,1834,0,1834,m,,1.0000000000000002,0.286672088126,0,1,"Sir, Scott, Walter,",Waverley novels,m
10343|LadyEmily,1834,1834,0,1834,f,,0.9999999999999996,0.414160793423,1,1,"Sir, Scott, Walter,",Waverley novels,f
10344|Raeburn,1834,1834,0,1834,m,,1.0000000000000002,0.409075030109,0,1,"Sir, Scott, Walter,",Waverley novels,m
10346|Prince,1834,1834,0,1834,m,,1.0000000000000004,0.346836358711,0,1,"Sir, Scott, Walter,",Waverley novels,m
10346|Rebecca,1834,1834,0,1834,f,,0.9999999999999987,0.549045524861,1,1,"Sir, Scott, Walter,",Waverley novels,f
10350|Deborah,1834,1834,0,1834,f,,1.0000000000000013,0.418020617563,1,1,"Sir, Scott, Walter,",Waverley novels,f
10351|Mrs.Blower,1834,1834,0,1834,f,,1.0000000000000004,0.48498588236,1,1,"Sir, Scott, Walter,",Waverley novels,f
10355|Mr.Croftangry,1834,1834,0,1834,m,,0.9999999999999997,0.558940443586,0,1,"Sir, Scott, Walter,",Waverley novels,m
10356|HenryWynd,1834,1834,0,1834,m,,1.0000000000000002,0.4991311993,0,1,"Sir, Scott, Walter,",Waverley novels,m
10356|ST.VALENTINE,1834,1834,0,1834,m,,1.0000000000000002,0.304342276117,0,1,"Sir, Scott, Walter,",Waverley novels,m
10364|Jasper,1831,1831,0,1831,m,,0.9999999999999999,0.56375510519,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10365|Hartley,1831,1831,0,1831,m,,0.9999999999999969,0.449763293859,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10366|Prince,1831,1831,0,1831,m,,0.9999999999999986,0.441651846799,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10367|LordGlenvarloch,1831,1831,0,1831,m,,0.9999999999999936,0.359987983981,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10368|Dobbin,1831,1831,0,1831,m,,1.0,0.248225430425,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10370|Leopold,1831,1831,0,1831,m,,1.0,0.455751292873,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10372|LadyBinks,1831,1831,0,1831,f,,1.0000000000000004,0.688756033321,1,1,"Sir, Scott, Walter,",[Scott's novels],f
10374|Kilian,1831,1831,0,1831,m,,0.999999999999999,0.330011302952,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10376|Bois,1831,1831,0,1831,m,,1.0000000000000009,0.302992202153,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10378|Miller,1831,1831,0,1831,m,,0.9999999999999989,0.309467603752,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10381|Earnscliff,1831,1831,0,1831,m,,1.0000000000000009,0.364648056265,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10381|Inglis,1831,1831,0,1831,m,,1.0000000000000004,0.305346404775,0,1,"Sir, Scott, Walter,",[Scott's novels],m
10381|Poundtext,1831,1831,0,1831,m,,1.0000000000000004,0.355538860012,0,1,"Sir, Scott, Walter,",[Scott's novels],m
1041|JohnBeck,1887,1887,0,1887,m,,0.9999999999999998,0.355813122833,0,1,"Dodge, Louise.",A question of identity,m
10435|Mrs.Read,1830,1830,0,1830,f,,1.0000000000000007,0.423355268763,1,1,"Williams, C. R. (Catherine Read),",Tales;,f
10436|Mr.George,1875,1875,0,1875,m,,0.9999999999999999,0.564573079595,0,1,"Mason, C. Welsh",Rape of the gamp,m
10440|Mrs.Todd,1847,1847,0,1847,f,,1.0000000000000007,0.681026718943,1,1,"Cockton, Henry,",The love match,f
1053|Ozema,1896,1896,0,1896,m,,0.9999999999999988,0.530028349052,0,1,"Cooper, James Fenimore,",The works of James Fenimore Cooper,m
10542|Lincoln,1856,1856,0,1856,m,,1.0,0.419598464553,0,1,anonymous0,The forget-me-not,m
10566|WilliamWaterstone,1885,1885,0,1885,m,,1.0000000000000004,0.346141660191,0,1,"Wilson, John Mackay,",Wilson's Tales of the Borders and of Scotland,m
10574|Elspeth,1896,1896,0,1896,f,,0.999999999999997,0.552234477264,1,1,"Barrie, J. M. (James Matthew),",Sentimental Tommy;,f
10589|Mrs.Jarley,1866,1866,0,1866,f,,1.000000000000001,0.410030290431,1,1,"Dickens, Charles,",The old curiosity shop,f
10590|Emily,1808,1808,0,1808,f,,1.0000000000000004,0.529502973826,1,1,"Cunningham, J. W. (John William),",A world without souls,f
10600|Newcastle,1899,1899,0,1899,m,,1.0000000000000002,0.333728651968,0,1,"Paterson, Arthur,",Cromwell's own;,m
10603|LadyFlorence,1837,1837,0,1837,f,,1.0000000000000022,0.558119045491,1,1,"Lytton, Edward Bulwer Lytton, Baron,",Ernest Maltravers,f
10639|Xavier,1874,1874,0,1874,m,,1.0,0.0710746827864,0,1,"Auerbach, Berthold,",Black Forest village stories,m
10663|Mrs.Blynn,1896,1896,0,1896,f,,1.0000000000000004,0.711600374809,1,1,"Morris, Charles,",Half-hours with the best American authors,f
10663|WILSON,1896,1896,0,1896,m,,0.9999999999999993,0.552495619047,0,1,"Morris, Charles,",Half-hours with the best American authors,m
10666|Bellini,1839,1839,0,1839,m,,0.9999999999999997,0.42418031923,0,1,"(Henry Theodore), Tuckerman, Henry T.",Isabel;,m
10688|Obadiah,1887,1887,0,1887,m,,1.000000000000001,0.404912177744,0,1,"Craddock, Charles Egbert,",The story of Keedon Bluffs,m
10695|Kate,1837,1837,0,1837,f,,0.9999999999999997,0.627311317184,1,1,"Hook, Theodore Edward,",Jack Brag,f
10698|MissClifton,1894,1894,0,1894,f,,0.9999999999999996,0.554900849868,1,1,anonymous23,"The Hon. Stanbury, and others, by two",f
10699|Mr.Lumley,1872,1872,0,1872,m,,0.9999999999999917,0.50929886635,0,1,"Griffith, Cecil.",Victory Deane,m
10704|Harold,1847,1847,0,1847,m,,0.9999999999999951,0.450017747822,0,1,"Prest, Thomas Peckett.",The Gipsy boy,m
10708|MissRattleton,1852,1852,0,1852,f,,1.0000000000000002,0.732111877348,1,1,"Richards, T. Addison (Thomas Addison),",Tallulah and Jocassee;,f
10747|Mrs.Arthur,1857,1857,0,1857,f,,0.9999999999999998,0.552665682103,1,1,"Davis, Lucius Daniel,",The itinerant side;,f
10786|Mr.Worthy,1825,1825,0,1825,m,,0.9999999999999982,0.472669617392,0,1,"Hill, Rowland,","Village dialogues, between Farmer Littleworth, Thomas Newman, Rev. Mr. Lovegood, and others",m
10803|CousinAmelia,1856,1856,0,1856,f,,1.0,0.570151511241,1,1,"Whyte-Melville, G. J. (George John),",Kate Coventry,f
10804|William,1872,1872,0,1872,m,,1.0000000000000007,0.359670659708,0,1,"Kellogg, Elijah,",The child of the Island Glen,m
10805|Euxine,1898,1898,0,1898,m,,1.0000000000000016,0.424828332966,0,1,"Swift, Benjamin,",The destroyer,m
10806|Mrs.Milward,1831,1831,0,1831,f,,1.0,0.530924365706,1,1,"[Brittaine, George.]",Irishmen and Irishwomen,f
10831|Bridget,1860,1860,0,1860,f,,0.9999999999999993,0.396650398612,1,1,"Arthur, T. S. (Timothy Shay),",Our homes;,f
10834|Richard,1888,1888,0,1888,m,,0.9999999999999983,0.367159368773,0,1,"Phillips, Alfred R.","Thundersleigh; or, The knight's quest",m
10869|MissBlimber,1896,1896,0,1896,f,,0.9999999999999997,0.57389161519,1,1,"Dickens, Charles,",Paul Dombey,f
10870|JemimaO'Brien,1833,1833,0,1833,f,,0.9999999999999996,0.727603262022,1,1,"Maxwell, W. H. (William Hamilton),",Stories of Waterloo,f
10870|PatCarty,1833,1833,0,1833,m,,1.0000000000000004,0.422160598637,0,1,"Maxwell, W. H. (William Hamilton),",Stories of Waterloo,m
10871|George,1801,1801,0,1801,m,,0.9999999999999997,0.409998186479,0,1,"Goldsmith, Oliver,",The miscellaneous works of Oliver Goldsmith,m
10919|Pierre,1827,1827,0,1827,m,,1.0000000000000004,0.517867863714,0,1,"Blake, John Lauris,",Evenings in Boston,m
10930|MarthaClark,1818,1818,0,1818,f,,1.0,0.399481117478,1,1,"Moore, Henry,","The life of Mrs. Mary Fletcher, consort and relict of the Rev. John fletcher, vicar of Madely, Salop",f
10942|LordKilgoff*,1858,1858,0,1858,m,,1.0000000000000007,0.613431575711,0,1,"Lever, Charles James,",Roland Cashel,m
10947|Goring,1860,1860,0,1860,m,,0.9999999999999968,0.33222197315,0,1,"(George John), Whyte-Melville, G. J.",Holmby house,m
10967|Mr.Frisbone,1877,1877,0,1877,m,,0.9999999999999996,0.497687040183,0,1,"(William Taylor), Adams, William T.",Isles of the sea;,m
11000|Connell,1845,1845,0,1845,f,,1.000000000000001,0.587023943486,1,1,"Sewell, William,",Hawkstone,f
11030|GeorgeFairfax,1894,1894,0,1894,m,,1.0000000000000009,0.511817153189,0,1,"Woollam, Wilfred.",With the help of the angels;,m
11042|Mr.Gunthorpc,1850,1850,0,1850,m,,1.0000000000000004,0.566083131722,0,1,"Reynolds, George W. M. (George William MacArthur),",The mysteries of the court of London,m
11055|LadyAmes,1896,1896,0,1896,f,,1.0,0.48123916066,1,1,"Bloundelle-Burton, John,",Denounced;,f
11068|Philip,1871,1871,0,1871,m,,0.9999999999999837,0.511376158108,0,1,"Brotherhead, Alfred P[axton]",Himself his worst enemy,m
11071|Hale,1889,1889,0,1889,m,,0.9999999999999996,0.607270382962,0,1,"Jessop, George Henry,",Gerald Ffrench's friends,m
11073|Fanny,1803,1803,0,1803,f,,1.0,0.384840536994,1,1,"Rousseau, Jean-Jacques,",Eloisa,f
11077|Clegg,1897,1897,0,1897,m,,0.9999999999999963,0.482673467276,0,1,"Hatton, Joseph,",The dagger and the cross;,m
11081|Flammer,1852,1852,0,1852,m,,0.9999999999999992,0.463603367665,0,1,"author of Raby Rattler. Hall, Thomas,","Floss; or, The progress of an adventurer in the regions of Australia",m
11088|LadyHarrington,1876,1876,0,1876,f,,1.0000000000000004,0.541167735315,1,1,"Peppergrass, Paul,",The spaewife,f
11088|Southron,1876,1876,0,1876,f,,1.0000000000000002,0.552649016149,1,1,"Peppergrass, Paul,",The spaewife,f
11100|Mrs.Gaps,1848,1848,0,1848,f,,1.0,0.345187234186,1,1,"Jerrold, Blanchard,",The disgrace to the family,f
11106|Montalbert*,1808,1808,0,1808,m,,0.9999999999999962,0.488861806414,0,1,"Moore, George,",Tales of the passions;,m
11106|Mrs.Guilford,1808,1808,0,1808,f,,0.9999999999999986,0.379330280606,1,1,"Moore, George,",Tales of the passions;,f
11111|ladyAshton,1822,1822,0,1822,f,,0.9999999999999979,0.477837752649,1,1,"Sir, Scott, Walter,",Tales of my landlord,f
11129|Joan,1886,1886,0,1886,f,,1.0,0.40053226439,1,1,"(Osgood Eaton), Fuller, Osgood E.",Brave men and women,f
11146|Blanche,1839,1839,0,1839,f,,1.0000000000000016,0.605406549817,1,1,"Kennedy, John Pendleton,",Rob of the bowl,f
11159|Lippard,1847,1847,0,1847,m,,1.0000000000000004,0.412444075495,0,1,"Lippard, George,",Washington and his generals,m
11178|Timothy,1888,1888,0,1888,m,,1.0000000000000027,0.408747625629,0,1,"(Benjamin Leopold), Farjeon, B. L.",Toilers of Babylon,m
11187|John,1849,1849,0,1849,m,,1.000000000000001,0.355340761874,0,1,"(George Payne Rainsford), James, G. P. R.",Dark scenes of history,m
11236|Andy,1852,1852,0,1852,m,,0.9999999999999992,0.521999490072,0,1,"Lever, Charles James,",The Daltons,m
11236|LadyHester,1852,1852,0,1852,f,,1.0000000000000016,0.609607697734,1,1,"Lever, Charles James,",The Daltons,f
11275|Dimitri,1899,1899,0,1899,m,,1.0000000000000002,0.326305147869,0,1,"Benson, E. F. (Edward Frederic),",The Capsina;,m
11279|Butterworth,1894,1894,0,1894,m,,1.0000000000000018,0.292241729447,0,1,"Clegg, John Trafford.",David's loom,m
11284|Lillian,1850,1850,0,1850,f,,1.0000000000000009,0.553156770926,1,1,"Kingsley, Charles,","Alton Locke, tailor and poet",f
11288|Madeline,1867,1867,0,1867,f,,1.0000000000000007,0.61707610797,1,1,"Kennedy, Samuel M.",First loves;,f
11293|Virgil,1805,1805,0,1805,m,,1.0000000000000002,0.220364825477,0,1,"Murray, Hugh,",Morality of fiction;,m
11305|Mr.Jordan,1898,1898,0,1898,m,,1.0000000000000007,0.530330067204,0,1,"Gissing, George,",Human odds and ends,m
11317|Mrs.Handsaw,1851,1851,0,1851,f,,0.9999999999999997,0.549520568266,1,1,"Burts, Robert,",The scourge of the ocean;,f
11336|Jagouski,1872,1872,0,1872,f,,1.0,0.322905513916,1,1,"Grant, James,","The secret dispatch; or, The adventure of Captain Balgonie",f
1133|Ellen,1895,1895,0,1895,f,,1.0000000000000002,0.686816415222,1,1,"Knowles, James Sheridan,",The Magdalen,f
11345|Anne,1895,1895,0,1895,f,,0.9999999999999998,0.562399127764,1,1,"Crockett, S. R. (Samuel Rutherford),",The men of the Moss Hags,f
1135|Mr.Longshanks,1899,1899,0,1899,m,,0.9999999999999998,0.519564688479,0,1,"Bray, Henry Truro,","Reason and dogma; or, Footprints of a soul",m
1136|Mrs.Beaufort,1841,1841,0,1841,f,,1.0000000000000002,0.465626523561,1,1,"Lytton, Edward Bulwer Lytton, Baron,",Night and morning,f
11374|Betteys,1846,1846,0,1846,m,,0.9999999999999948,0.331643323308,0,1,"Curtis, Newton Mallory.",The black-plumed riflemen,m
11401|Mrs.Clifton,1858,1858,0,1858,f,,1.0000000000000018,0.515484590501,1,1,"Robinson, F. W. (Frederick William),",Wildflower,f
11411|Sarah,1874,1874,0,1874,f,,1.0000000000000013,0.606241768701,1,1,"McDonald, William,",The heathens of the heath,f
11445|Michel,1850,1850,0,1850,m,,1.0000000000000002,0.353342910243,0,1,"Burkhardt, Charles B.,",Fairy tales and legends of many nations,m
11456|Beatrix,1899,1899,0,1899,f,,1.0000000000000002,0.609385276669,1,1,"Barr, Robert,",The strong arm,f
11471|Undine,1839,1839,0,1839,f,,1.0000000000000022,0.503496873233,1,1,"Freiherr de, La Motte-Fouqué, Friedrich Heinrich Karl,",Undine,f
11472|Mr.Asper,1860,1860,0,1860,m,,0.9999999999999994,0.265145608072,0,1,"Marryat, Frederick,",Mr. Midshipman Easy,m
11484|Earl,1878,1878,0,1878,m,,0.9999999999999997,0.330409028369,0,1,"Mackenzie, Alexander,",Historical tales and legends of the Highlands,m
11488|Eleanor,1829,1829,0,1829,f,,1.0000000000000009,0.675013181507,1,1,"Carne, John,",Stratton hill,f
11494|Sophia,1833,1833,0,1833,f,,1.0000000000000004,0.738380504187,1,1,"Sly, Costard.",Sayings and doings at the Tremont House,f
11513|Alice,1825,1825,0,1825,f,,1.0,0.588624213073,1,1,"Slingsby, Henry.",My grandmother's guests and their tales,f
11513|LadyVavasour,1825,1825,0,1825,f,,0.9999999999999996,0.626026817862,1,1,"Slingsby, Henry.",My grandmother's guests and their tales,f
1151|Nat,1856,1856,0,1856,m,,1.0000000000000047,0.44915893518,0,1,"Robinson, Solon,",The Green-Mountain girls,m
1152|Frisby,1897,1897,0,1897,m,,1.0000000000000002,0.37774259538,0,1,"Chambers, Robert W.",The mystery of choice,m
11555|Rudolph,1829,1829,0,1829,m,,1.0000000000000007,0.383561068762,0,1,"Sir, Scott, Walter,","Anne of Geierstein, or, The maiden of the mist",m
11573|Andrew,1857,1857,0,1857,m,,1.0000000000000016,0.302302721579,0,1,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,m
11573|MissJean,1857,1857,0,1857,f,,1.0,0.58464108519,1,1,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,f
11574|MissHarrison,1857,1857,0,1857,f,,1.0,0.586861925909,1,1,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,f
11575|Ned,1857,1857,0,1857,m,,0.9999999999999997,0.365400480571,0,1,"Wilson, John Mackay,",Wilson's tales of the borders and of Scotland,m
11583|Worstal,1871,1871,0,1871,m,,0.9999999999999987,0.435415230973,0,1,"Leavitt, John McDowell,",The American cardinal,m
11589|Jonathan,1886,1886,0,1886,m,,1.0,0.374605005138,0,1,"Roe, Edward Payson,",He fell in love with his wife,m
11595|Mr.Turrell,1876,1876,0,1876,m,,0.9999999999999999,0.503543920148,0,1,"Maxwell, Cecil.",A story of three sisters,m
11596|Mrs.Hotspur,1887,1887,0,1887,f,,0.9999999999999991,0.509403300181,1,1,"Campbell, Archibald.",Captain MacDonald's daughter,f
11620|deGrancey,1899,1899,0,1899,m,,0.9999999999999997,0.522202788925,0,1,"Balzac, Honoré de,",The novels of Balzac,m
11631|HenryShelbourne,1823,1823,0,1823,m,,0.9999999999999999,0.626139322505,0,1,"M'Henry, James,","The spectre of the forest, or Annals of the Housatonic",m
11650|Mrs.Eowan,1880,1880,0,1880,f,,1.000000000000003,0.514120947264,1,1,"Trollope, Anthony,",Rachel Ray,f
11669|Mrs.Eames,1891,1891,0,1891,f,,1.0000000000000007,0.644579501209,1,1,"Trollope, Anthony,",The chronicles of Barsetshire,f
11672|Mrs.Thorn,1891,1891,0,1891,f,,0.9999999999999978,0.570409627861,1,1,"Trollope, Anthony,",The chronicles of Barsetshire,f
11698|Louisa,1812,1812,0,1812,f,,0.999999999999999,0.672060466221,1,1,"Brooke, Henry,","The history of Henry, earl of Moreland",f
11698|Mrs.Ruth,1812,1812,0,1812,f,,1.0,0.521195382777,1,1,"Brooke, Henry,","The history of Henry, earl of Moreland",f
11709|Caroline,1835,1835,0,1835,f,,1.0,0.591480821125,1,1,"Frost, John,",A portfolio for youth,f
11739|Lydia,1846,1846,0,1846,f,,0.999999999999999,0.552007043001,1,1,"Trask, George,",Uncle Toby's select tales,f
11745|Mr.Rowland,1894,1894,0,1894,m,,1.0,0.535907711653,0,1,"Jenks, Tudor,",Imaginotions;,m
11746|BarondeWillading,1835,1835,0,1835,m,,0.9999999999999999,0.188216906659,0,1,"Cooper, James Fenimore,",The headsman;,m
11746|Melchior,1835,1835,0,1835,m,,1.0000000000000013,0.384300457988,0,1,"Cooper, James Fenimore,",The headsman;,m
11758|Jane,1827,1827,0,1827,f,,0.999999999999998,0.678864119428,1,1,"Hamilton, Thomas,",The youth and manhood of Cyril Thornton,f
11758|MissCumberbatch,1827,1827,0,1827,f,,0.9999999999999996,0.654812518048,1,1,"Hamilton, Thomas,",The youth and manhood of Cyril Thornton,f
11776|Eva,1888,1888,0,1888,f,,1.0000000000000002,0.619222556283,1,1,"Read, Opie Percival,",Up Terrapin River,f
11788|Langham,1898,1898,0,1898,m,,1.0000000000000002,0.556316159371,0,1,"Steuart, John A. (John Alexander),",The minister of state;,m
11812|Jimmy,1895,1895,0,1895,m,,0.9999999999999997,0.604102815491,0,1,"Gunter, Archibald Clavering,",The ladies' juggernaut;,m
11830|Mary,1841,1841,0,1841,f,,0.999999999999998,0.538465163452,1,1,"Simms, William Gilmore,",The kinsmen: or The Black Riders of Congaree,f
11830|Mr.Hillhouse,1841,1841,0,1841,m,,0.9999999999999987,0.417612691133,0,1,"Simms, William Gilmore,",The kinsmen: or The Black Riders of Congaree,m
11831|VascoNunez,1843,1843,0,1843,m,,0.999999999999997,0.420316146113,0,1,"Simms, William Gilmore,",The damsel of Darien,m
11837|Smith,1865,1865,0,1865,f,,1.000000000000002,0.690998281576,1,1,"Clarke, Charles,",Crumbs from a sportsman's table,f
11852|Anselmo,1863,1863,0,1863,m,,0.9999999999999978,0.418248920979,0,1,"Grant, Henry",Mariquita,m
11852|Marta,1863,1863,0,1863,f,,1.0000000000000004,0.783088336951,1,1,"Grant, Henry",Mariquita,f
11866|Mr.Wortley,1836,1836,0,1836,m,,1.0000000000000004,0.440157081822,0,1,"Neale, W. Johnson (William Johnson),",The priors of Prague,m
11874|Brown,1898,1898,0,1898,m,,1.0000000000000004,0.482892336938,0,1,"Twain, Mark,",More tramps abroad,m
11887|Mrs.Miller,1853,1853,0,1853,f,,1.0000000000000002,0.574097367402,1,1,"Arthur, T. S. (Timothy Shay),",The home mission,f
11887|Mrs.Smith,1853,1853,0,1853,f,,0.9999999999999991,0.67681268661,1,1,"Arthur, T. S. (Timothy Shay),",The home mission,f
11891|Mary,1850,1850,0,1850,f,,0.9999999999999982,0.530394775893,1,1,"Arthur, T. S. (Timothy Shay),",Illustrated temperance tales,f
11896|Phil,1869,1869,0,1869,m,,0.9999999999999994,0.344733025338,0,1,"Carleton, William,",Tubber Derg;,m
11907|Billy,1825,1825,0,1825,m,,1.0000000000000002,0.309745085034,0,1,"Croker, Thomas Crofton,",Fairy legends and traditions of the South of Ireland,m
11909|Kate,1861,1861,0,1861,f,,0.999999999999999,0.651852272786,1,1,"Adams, Nehemiah,",The sable cloud,f
11913|Mrs.Rosevelt,1840,1840,0,1840,f,,0.9999999999999996,0.445456682638,1,1,anonymous22,"Short stories, or A selection [of] interesting tales",f
11925|Susan,1827,1827,0,1827,f,,1.0,0.684352006557,1,1,"Berens, Edward,",Christmas stories,f
11957|Bette,1896,1896,0,1896,f,,1.000000000000003,0.516100618194,1,1,"Balzac, Honoré de,",The poor relations,f
11965|MissMarden,1892,1892,0,1892,f,,0.9999999999999993,0.602188831087,1,1,"James, Henry,",The lesson of the master ; The marriages ; The pupil ; Brooksmith ; The solution ; Sir Edmund Orme,f
1199|Ned,1822,1822,0,1822,m,,0.9999999999999996,0.387955123427,0,1,"Sir, Scott, Walter,",The fortunes of Nigel,m
12010|Liz,1864,1864,0,1864,f,,1.0,0.362905119002,1,1,"Keyes, F.",Evan Dale,f
12012|John,1886,1886,0,1886,m,,0.9999999999999991,0.494907885723,0,1,"Stevenson, Robert Louis,",Prince Otto;,m
12018|Mrs.Beauchamp,1830,1830,0,1830,f,,0.9999999999999996,0.394607472189,1,1,"Marquess of, Normanby, Constantine Henry Phipps,",The English at home,f
12018|Rancliffe,1830,1830,0,1830,m,,1.0000000000000002,0.355977470925,0,1,"Marquess of, Normanby, Constantine Henry Phipps,",The English at home,m
12042|Mrs.Rosevelt,1879,1879,0,1879,f,,0.9999999999999999,0.441013954659,1,1,"Jerome, Ferris,",High-water-mark,f
12042|Mrs.Woodbury,1879,1879,0,1879,f,,0.9999999999999993,0.594090334787,1,1,"Jerome, Ferris,",High-water-mark,f
12046|MissPhillis,1883,1883,0,1883,f,,0.999999999999999,0.495608391182,1,1,"Benedict, Frank Lee,",The price she paid,f
12046|Mrs.Granger,1883,1883,0,1883,f,,1.0000000000000002,0.505003583377,1,1,"Benedict, Frank Lee,",The price she paid,f
12083|Mary,1820,1820,0,1820,f,,0.9999999999999984,0.551852648826,1,1,"Scott, Walter, Sir,",The abbot,f
12097|Julia,1876,1876,0,1876,f,,0.9999999999999989,0.603328642239,1,1,"Cooper, James Fenimore,",[The works of J. Fenimore Cooper],f
12098|AndreaBarrofaldi,1876,1876,0,1876,f,,0.9999999999999989,0.431253221215,1,1,"Cooper, James Fenimore,",[The works of J. Fenimore Cooper],f
12099|Mary,1876,1876,0,1876,f,,0.999999999999998,0.605655840867,1,1,"Cooper, James Fenimore,",[The works of J. Fenimore Cooper],f
12103|Mark,1876,1876,0,1876,m,,0.9999999999999893,0.412822766812,0,1,"Cooper, James Fenimore,",[The works of J. Fenimore Cooper],m
12104|Mrs.Nevin,1886,1886,0,1886,f,,0.9999999999999997,0.638832136346,1,1,"Fuller, Edward,",Fellow travellers,f
12117|Louis,1830,1830,0,1830,m,,1.0000000000000007,0.559189855788,0,1,"James, G. P. R. (George Payne Rainsford),",De L'Orme,m
12138|Mr.Valentin,1877,1877,0,1877,m,,1.0000000000000007,0.597663650205,0,1,"James, Henry,",The American,m
