,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
41112,nyp.33433076081516|Burgess,nyp.33433076081516,1903,m,"McFaul, A. D. (Alexander D.),",Ike Glidden in Maine;,m,,1903,m,0
65809,mdp.39015014851524|Ernie,mdp.39015014851524,1963,m,"Willis, George William.",The bottle fighters /,m,,1963,m,0
20312,9716|MrGower,9716,1859,m,"Lytton, Edward Bulwer Lytton, Baron,",Novels of Sir Edward Bulwer Lytton,m,,1859,m,0
24846,2062|Chickenbody,2062,1865,m,"Thornbury, Walter,",Tales for the marines,m,,1865,m,0
65864,uc1.b3347083|George,uc1.b3347083,1966,m,"Kenyon, F. W. (Frank Wilson),","The absorbing fire; | the Byron legend, | $c: by F.W. Kenyon.",m,,1966,m,0
57670,mdp.39076001621874|Wilson,mdp.39076001621874,1947,m,"Hemingway, Ernest,","The essential Hemingway. | Containing one complete novel, extracts from three others, twenty-three short stories and a chapter from Death in the afternoon.",m,,1947,m,0
2344,7940|Jason,7940,1807,m,"Sir, Sedley, Charles,",The barouche driver and his wife,m,,1807,m,0
33727,5978|Charlie,5978,1888,m,"Stimson, Frederic Jesup,",First harvests,m,,1888,m,0
36725,11874|Brown,11874,1898,m,"Twain, Mark,",More tramps abroad,m,,1898,m,0
25025,10732|Scott,10732,1867,m,"Newbrough, John Ballou,","The fall of Fort Sumter, or, Love and war in 1860-61",m,,1867,m,0
60362,uc1.$b325245|Billy,uc1.$b325245,1958,m,"Costain, Thomas B. (Thomas Bertram),","More stories to remember, | $c: selected by Thomas B. Costain and John Beecroft. Illus. by Frederick E. Banbery.",m,,1958,m,0
9792,7683|Griffith,7683,1823,m,"Cooper, James Fenimore,",The pilot;,m,,1823,m,0
28533,7193|Aude,7193,1877,m,"Quatrelles,","The days of chivalry, or, the legend of Croquemitaine",m,,1877,m,0
72603,uc1.b4368883|Marvin,uc1.b4368883,1980,m,"Tonner, Leslie.",Fortunoff's child / | $c: Leslie Tonner.,m,,1980,m,0
48145,njp.32101073388744|Oswald,njp.32101073388744,1920,m,"Huneker, James,",Painted veils.,m,,1920,m,0
7976,12764|MrMeikle,12764,1824,m,"Lockhart, J. G. (John Gibson),",The history of Matthew Wald,m,,1824,m,0
17586,180|Burke,180,1843,m,"Lever, Charles James,",Our mess,m,,1843,m,0
17576,14765|William,14765,1841,m,"Cockton, Henry,",Stanley Thorn,m,,1841,m,0
69467,mdp.39015002586850|DonGuillermo,mdp.39015002586850,1973,m,"Goulet, Robert.",Madhouse.,m,,1973,m,0
37144,1390|Dixon,1390,1896,m,"Atkinson, W.","General Dixon's boy aide, or, Ned Trinkner in the army",m,,1896,m,0
36553,5675|Hoey,5675,1897,m,"Russell, William Clark,",A tale of two tunnels,m,,1897,m,0
28748,13228|Mr.Badger,13228,1870,m,"Dickens, Charles,",The works of Charles Dickens,m,,1870,m,0
65431,uc1.$b808866|John,uc1.$b808866,1969,m,"Himes, Chester B.,","Blind man with a pistol, | $c: by Chester Himes.",m,,1969,m,0
75966,mdp.39015066017727|McMahon,mdp.39015066017727,1999,m,"Bowden, Mark,",Black Hawk down : | a story of modern war / | $c: Mark Bowden.,m,,1999,m,0
45323,uc2.ark+=13960=t6g160t62|GobindChand,uc2.ark+=13960=t6g160t62,1912,m,"Grier, Sydney C.,",The advanced-guard,m,,1912,m,0
40223,uc2.ark+=13960=t2z31ns32|MarseOliver,uc2.ark+=13960=t2z31ns32,1902,m,"Smith, Francis Hopkinson,",The fortunes of Oliver Horn,m,,1902,m,0
33789,7412|Gilbert,7412,1882,m,"Taylor, Bayard,",Eldorado ; The story of Kennett,m,,1882,m,0
44587,nyp.33433076079882|Mr.Willis,nyp.33433076079882,1911,m,"Hyde, Miles G. (Miles Goodyear),",The confessions and letters of Terence Quinn McManus,m,,1911,m,0
28265,8207|Nick,8207,1875,m,"Lorimer, George Claude,",Under the evergreens;,m,,1875,m,0
61354,mdp.39015008035506|FREDRICBROWN,mdp.39015008035506,1957,m,"Brown, Fredric,",Rogue in space.,m,,1957,m,0
56627,coo.31924014521094|Jim,coo.31924014521094,1945,m,"Croy, Homer,","Wonderful neighbor, | $c: by Homer Croy ....",m,,1945,m,0
16250,4334|Bill,4334,1846,m,"Dickens, Charles,","The novels and tales of Charles Dickens, (Boz.)",m,,1846,m,0
57509,uc1.$b63705|AstorLeGrand,uc1.$b63705,1940,m,"Ross, James,",They don't dance much.,m,,1940,m,0
69053,mdp.39015003850883|Horace,mdp.39015003850883,1977,m,"Manfred, Frederick Feikema,",Green earth : | a novel / | $c: by Frederick Manfred.,m,,1977,m,0
60268,mdp.39015013951598|Anthony,mdp.39015013951598,1955,m,"Bemelmans, Ludwig,",The world of Bemelmans; | an omnibus.,m,,1955,m,0
8911,15087|VillaGrande,15087,1829,m,"James, G. P. R. (George Payne Rainsford),",Richelieu,m,,1829,m,0
45144,nyp.33433074929401|Henley,nyp.33433074929401,1916,m,"Brebner, Percy James,",The master detective;,m,,1916,m,0
9713,14247|Snell,14247,1821,m,"Bennett, William, solicitor.","The cavalier, a romance",m,,1821,m,0
65230,osu.32435055405633|Gyskell,osu.32435055405633,1962,m,"Ballard, Todhunter,",The seven sisters / | $c: W. T. Ballard.,m,,1962,m,0
21503,9598|Goldsborough,9598,1855,m,"Warren, Samuel,","Miscellanies, critical, imaginative, and juridical;",m,,1855,m,0
76584,uc1.32106013247074|Will,uc1.32106013247074,1996,m,"Zancanella, Don,",Western electric / | $c: Don Zancanella,m,,1996,m,0
61844,mdp.39015020716356|Pietro,mdp.39015020716356,1952,m,"Yerby, Frank,","The Saracen blade, | a novel.",m,,1952,m,0
2510,13257|Savage,13257,1808,m,"Hook, Theodore Edward,",The man of sorrow;,m,,1808,m,0
72612,mdp.39015014949112|Popham,mdp.39015014949112,1989,m,"Levin, Michael Graubart.",Settling the score : | a novel / | $c: Michael Levin.,m,,1989,m,0
57524,mdp.39015002709999|Meredith,mdp.39015002709999,1940,m,"Powys, John Cowper,",Owen Glendower : | an historical novel.,m,,1940,m,0
2224,5887|Roberts,5887,1809,m,"Cumberland, Richard,",John de Lancaster,m,,1809,m,0
5817,14407|Desmond,14407,1812,m,"Maturin, Charles Robert,",The Milesian chief. A romance,m,,1812,m,0
52586,uc1.$b105418|Briggs,uc1.$b105418,1939,m,"Stong, Phil,",Ivanhoe Keeler.,m,,1939,m,0
4153,14879|Gompertz,14879,1815,m,"Surr, T. S. (Thomas Skinner),",The magic of wealth,m,,1815,m,0
9597,7845|Noel,7845,1825,m,"Hook, Theodore Edward,","Sayings and doings; or, Sketches from life",m,,1825,m,0
21667,12140|Stephen,12140,1855,m,"Dickens, Charles,",Dickens' new stories,m,,1855,m,0
49568,mdp.39015032329255|Joram,mdp.39015032329255,1922,m,"Mapu, Abraham,",The Shepherd Prince,m,,1922,m,0
48505,uc1.$b103196|Barnard,uc1.$b103196,1923,m,"Montague, C. E. (Charles Edward),",Fiery particles.,m,,1923,m,0
52312,mdp.39015002709775|YoungZed,mdp.39015002709775,1934,m,"Powys, John Cowper,",Weymouth Sands; | a novel.,m,,1934,m,0
69548,uc1.32106017588556|Billy,uc1.32106017588556,1971,m,"Dorn, Edward.",By the sound.,m,,1971,m,0
33574,5047|Bert,5047,1883,m,"Castlemon, Harry,",Don Gordon's shooting-box,m,,1883,m,0
77298,mdp.39015039929271|Karpanny,mdp.39015039929271,1997,m,"McGinley, G. P. J. (Gerald Paul James),",True counsel / | $c: by G.P.J. McGinley.,m,,1997,m,0
60947,uc1.$b101956|HerrKrogh,uc1.$b101956,1953,m,"Greene, Graham,",The shipwrecked; | a novel.,m,,1953,m,0
24315,5138|Robin,5138,1869,m,"Washburn, William Tucker,",Fair Harvard,m,,1869,m,0
36377,648|VanLerius,648,1897,m,"Du Maurier, George,",The Martian;,m,,1897,m,0
52968,uc1.$b787168|Sam,uc1.$b787168,1935,m,"Doyle, Lynn,","Me and Mr. Murphy, | $c: by Lynn Doyle [pseud.]",m,,1935,m,0
20830,12680|Lincoln,12680,1857,m,"(George William MacArthur), Reynolds, George W. M.","Agnes, or, Beauty and pleasure",m,,1857,m,0
76551,mdp.39015047516789|Peter,mdp.39015047516789,1998,m,"Robinson, John Beinecke.",Kilimanjaro burning : | a novella / | $c: John B. Robinson.,m,,1998,m,0
61660,mdp.39015016440094|Osborn,mdp.39015016440094,1954,m,"Duncan, David,",Dark dominion / | $c: by David Duncan.,m,,1954,m,0
21536,7379|Faca,7379,1857,m,"March, Walter,",Faca,m,,1857,m,0
53581,mdp.39015033444335|SylvainKohn,mdp.39015033444335,1932,m,"Rolland, Romain,","Jean-Christophe in Paris: | The market-place, Antoinette, The house, | $c: by Romain Rolland, translated by Gilbert Cannan.",m,,1932,m,0
41695,uc1.l0063451116|Jack,uc1.l0063451116,1902,m,"Baron, Lytton, Edward Bulwer Lytton,",The Caxtons,m,,1902,m,0
36828,3226|Bothwell,3226,1895,m,"Sir. Sullivan, Edward,",Tales from Scott,m,,1895,m,0
72578,uc1.32106006844721|God,uc1.32106006844721,1985,m,"Wangerin, Walter.","The book of sorrows / | $c: Walter Wangerin, Jr.",m,,1985,m,0
69148,mdp.39015011330704|Jackson,mdp.39015011330704,1973,m,"Leonard, John,",Black conceit.,m,,1973,m,0
68793,mdp.39015030712098|Gorham,mdp.39015030712098,1973,m,"Simpson, Robert,",April's there. -,m,,1973,m,0
44869,uc1.b3796876|LordFrancis,uc1.b3796876,1911,m,"Bennett, Arnold,",The book of Carlotta,m,,1911,m,0
68809,uc1.b3462593|ThomasSherbrooke,uc1.b3462593,1977,m,"Delbanco, Nicholas.",Possession / | $c: by Nicholas Delbanco.,m,,1977,m,0
8563,10530|Samuel,10530,1828,m,"Cunningham, George Godfrey.",Foreign tales and traditions chiefly selected from the fugitive literature of Germany,m,,1828,m,0
52832,uc1.b3688080|Mr.Bang,uc1.b3688080,1938,m,"Cohen, Octavus Roy,",Florian Slappey.,m,,1938,m,0
76982,uc1.32106018278074|MrSimmons,uc1.32106018278074,1990,m,"Hunt, Chris",N for Narcissus / | $c: Chris Hunt,m,,1990,m,0
76176,mdp.39015034409881|Ramesh,mdp.39015034409881,1995,m,"Zameenzad, Adam.","Gorgeous white female : | the comic adventures of a demented nonager, or, A chronicle of wisdom and enlightenment, or, The story of a love / | $c: Adam Zameenzad.",m,,1995,m,0
28910,4172|Henry,4172,1874,m,"Warren, Israel P. (Israel Perkins),",Chauncey Judd =,m,,1874,m,0
57043,uc1.$b86254|Watrous,uc1.$b86254,1947,m,"Appel, Benjamin,",But not yet slain / | $c: by Benjamin Appel.,m,,1947,m,0
37657,421|Gaspar,421,1891,m,"Gunsaulus, Frank W. (Frank Wakeley),",Monk and knight;,m,,1891,m,0
20958,5471|JeandeLisle,5471,1859,m,"Mackenzie, R. Shelton (Robert Shelton),",Tressilian and his friends,m,,1859,m,0
25576,10179|Dick,10179,1869,m,"Sir, Baker, Samuel White,",Cast up by the sea,m,,1869,m,0
56562,pst.000001249514|John,pst.000001249514,1949,m,"Sturat, Lyle.",God wears a bow tie : | a novel of show business.,m,,1949,m,0
45222,nyp.33433076051584|Steve,nyp.33433076051584,1911,m,"Marshall, Edward,",The family,m,,1911,m,0
53427,mdp.39015024846910|Alfred,mdp.39015024846910,1931,m,"Werfel, Franz,",The hidden child; | $c: tr. from the German by Geoffrey Dunlop ...,m,,1931,m,0
28875,8577|Bob,8577,1878,m,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray,m,,1878,m,0
33255,8106|Jere,8106,1886,m,"Smith, George Gilman,",Just saved,m,,1886,m,0
49134,inu.32000011331545|Harry,inu.32000011331545,1929,m,"Johnson, R. Brimley (Reginald Brimley),","Romance in history, | from Sir Walter Scott, Sophia Lee, John Leland, Maria Edgeworth, Susan Ferrier, Jane Porter and Christopher North; | $c: selected, with introduction, notes and tables, by R. Brimley Johnson.",m,,1929,m,0
21137,3914|LuisdeBobadilla,3914,1852,m,"Cooper, James Fenimore,",Cooper's novels,m,,1852,m,0
57746,osu.32435064818040|Mel,osu.32435064818040,1941,m,"Brewster, Eliot.",Street girl / | $c: by Eliot Brewster .,m,,1941,m,0
9532,2179|Geoffrey,2179,1823,m,"Sir, Scott, Walter,",Peveril of the Peak,m,,1823,m,0
37482,8774|Paul,8774,1896,m,"Allen, Grant,",A bride from the desert,m,,1896,m,0
24567,13314|Godfrey,13314,1869,m,"Thackeray, William Makepeace,",Miscellanies,m,,1869,m,0
21152,5213|ReubenRing,5213,1859,m,"Cooper, James Fenimore,",Cooper's novels,m,,1859,m,0
68424,mdp.39015011276519|MogensKnudsen,mdp.39015011276519,1974,m,"Bodelsen, Anders,",Straus. | $c: Translated from the Danish by Nadia Christensen and Alexander Taylor.,m,,1974,m,0
45156,uc1.b3146342|Jacques,uc1.b3146342,1915,m,"Hendryx, James B. (James Beardsley),",The promise,m,,1915,m,0
56156,uc1.$b244926|Moe,uc1.$b244926,1949,m,"Spewack, Samuel,",The busy busy people / | $c: by Samuel Spewack.,m,,1949,m,0
28783,12785|Gaspard,12785,1875,m,"(George John), Whyte-Melville, G. J.",Rosine and Sister Louise,m,,1875,m,0
64168,mdp.39015011808824|Tim,mdp.39015011808824,1965,m,"Acton, Harold,",Old lamps for new.,m,,1965,m,0
27973,9547|LordKunaishoyu,9547,1876,m,"Baron, Redesdale, Algernon Bertram Freeman-Mitford,",Tales of old Japan,m,,1876,m,0
4628,1479|Anderson,1479,1819,m,"Scott, Walter,",Novels and tales of the author of Waverley,m,,1819,m,0
20875,10759|Mr.Grey,10759,1859,m,"Ram, Stopford James.",The bride of love;,m,,1859,m,0
60996,uc1.32106002114459|Phipps,uc1.32106002114459,1959,m,"Heinlein, Robert A. (Robert Anson),","Six by H., | six stories | $c: by Robert A. Heinlein.",m,,1959,m,0
13669,10373|Cromwell,10373,1831,m,"Sir, Scott, Walter,",[Scott's novels],m,,1831,m,0
64305,mdp.39015066619407|Severino,mdp.39015066619407,1967,m,"Meneghello, Luigi.",The outlaws. | $c: Translated by Raleigh Trevelyan.,m,,1967,m,0
61359,mdp.39015002711011|Salem,mdp.39015002711011,1959,m,"Prebble, John,",The buffalo soldiers.,m,,1959,m,0
8140,7609|Blair,7609,1825,m,"M'Henry, James,",The hearts of steel,m,,1825,m,0
32348,3760|Bob,3760,1882,m,"Spofford, Ainsworth Rand,",The library of choice literature;,m,,1882,m,0
21506,11059|Robert,11059,1859,m,"Scott, Walter, Sir,",Count Robert of Paris,m,,1859,m,0
29731,12097|John,12097,1876,m,"Cooper, James Fenimore,",[The works of J. Fenimore Cooper],m,,1876,m,0
25299,9460|Ruy,9460,1861,m,"Robins, Arthur.",Crispin Ken,m,,1861,m,0
21133,13932|Shakespeare,13932,1859,m,"Hunt, Leigh,",[Works ...],m,,1859,m,0
48229,mdp.39015049886388|DonRodriguez,mdp.39015049886388,1928,m,"Beech, William.","Great French short stories,",m,,1928,m,0
76223,mdp.39015046903103|JosefStalin,mdp.39015046903103,1998,m,"Harris, Robert,",Archangel : | a novel / | $c: Robert Harris.,m,,1998,m,0
52070,inu.32000005542370|Wilfrid,inu.32000005542370,1935,m,"Baring, Maurice,",Darby and Joan / | $c: by Maurice Baring.,m,,1935,m,0
49810,mdp.39015047754265|Peyrol,mdp.39015047754265,1924,m,"Conrad, Joseph,",The rover.,m,,1924,m,0
48250,uc1.b3810867|Socrates,uc1.b3810867,1927,m,"Byrne, Donn,",Brother Saul / | $c: by Donn Byrne.,m,,1927,m,0
36680,7411|Chevalier,7411,1896,m,"Balzac, Honoré de,",Beatrix,m,,1896,m,0
1904,844|JOHNNEWTON,844,1806,m,"Hayley, William,","The life, and posthumous writings, of William Cowper, esqr",m,,1806,m,0
69862,mdp.39015069746777|Ken,mdp.39015069746777,1976,m,"Jennings, Lyle.",Chicken trainer / | $c: by Lyle Jennings.,m,,1976,m,0
32177,1687|Mr.Mallory,1687,1885,m,"Quincy, Edmund,",The haunted adjutant,m,,1885,m,0
76786,inu.30000001742802|Spartacus,inu.30000001742802,1993,m,"Shell, Ray.",Iced / | $c: Ray Shell.,m,,1993,m,0
9119,13278|Walther,13278,1827,m,"Carlyle, Thomas,",German romance,m,,1827,m,0
45332,njp.32101068608114|Marquis,njp.32101068608114,1919,m,"Blasco Ibáñez, Vicente,",Blood and sand;,m,,1919,m,0
23956,4889|Longstreet,4889,1868,m,"Robinson, Benjamin.",Dolores: a tale of disappointment and distress,m,,1868,m,0
28949,8886|Shrumpf,8886,1877,m,"Roe, Edward Payson,",A knight of the nineteenth century,m,,1877,m,0
36650,12724|Fitz,12724,1894,m,"Buchanan, Robert Williams,",Rachel Dene,m,,1894,m,0
69011,mdp.39015008850250|Oliver,mdp.39015008850250,1970,m,"Segal, Erich,",Love story.,m,,1970,m,0
13186,6735|Smith,6735,1835,m,"Bourne, John George Hamilton.","The picture, and The prosperous man",m,,1835,m,0
32355,6175|JohnRingwood,6175,1884,m,"Thackeray, William Makepeace,",The adventures of Philip on his way through the world,m,,1884,m,0
56859,mdp.39015024078803|Chris,mdp.39015024078803,1943,m,"Saroyan, William,","The human comedy, | $c: illustrated by Don Freeman.",m,,1943,m,0
49874,mdp.39015002718230|John,mdp.39015002718230,1923,m,"Roberts, Cecil,","Scissors: | a novel of youth,",m,,1923,m,0
2421,14940|Peter,14940,1801,m,"Moore, George, Esq.",Grasville Abbey,m,,1801,m,0
52464,uc1.$b783463|Hobday,uc1.$b783463,1931,m,"Mackenzie, Compton, Sir,","For sale, | $c: by Compton Mackenzie.",m,,1931,m,0
33522,12840|MrHicks,12840,1888,m,"Curwen, Henry,",Lady Bluebeard,m,,1888,m,0
76466,mdp.39015018509003|ChipSimon,mdp.39015018509003,1990,m,"Wambaugh, Joseph.",The Golden Orange / | $c: Joseph Wambaugh.,m,,1990,m,0
8172,4725|HENRYCHESLYN,4725,1824,m,"Swift, Jonathan,","The novels of Swift, Bage, and Cumberland",m,,1824,m,0
64205,uc1.b4086428|WymanPotter,uc1.b4086428,1960,m,"(Theodore Harold), White, Theodore H.",The view from the fortieth floor / | $c: T.H. White.,m,,1960,m,0
29682,30|Mr.Tuxham,30,1874,m,"McCarthy, Justin,",Linley Rochford,m,,1874,m,0
48114,uc1.32106019071916|Mr.Wheeler,uc1.32106019071916,1923,m,"Wodehouse, P. G. (Pelham Grenville),","Psmith, journalist / | $c: by P. G. Wodehouse.",m,,1923,m,0
40882,nyp.33433075763502|Finucane,nyp.33433075763502,1906,m,"Thackeray, William Makepeace,",The history of Pendennis;,m,,1906,m,0
8334,2301|William,2301,1825,m,"Hartstonge, Matthew Weld,",The eve of All-Hallows;,m,,1825,m,0
45556,uc2.ark+=13960=t3513vh92|Denis,uc2.ark+=13960=t3513vh92,1914,m,"Sherman, Stuart Pratt,",A book of short stories,m,,1914,m,0
36751,5041|Rotch,5041,1899,m,"Barton, William Eleazar,",When Boston braved the king;,m,,1899,m,0
17526,9654|Fitzalan*,9654,1849,m,"[Huntington, Jedediah Vincent]",Lady Alice;,m,,1849,m,0
65185,pst.000058685785|Frederick,pst.000058685785,1961,m,"Best, Herbert,",Bright hunter of the skies / | $c: Illustrated by Bernarda Bryson.,m,,1961,m,0
36291,14525|Squire,14525,1890,m,"Boldrewood, Rolf,",The miner's right,m,,1890,m,0
32746,7042|Rouchgassen,7042,1886,m,"Swazey, Arthur,",A Boston girl;,m,,1886,m,0
73679,mdp.39076000797543|Bryan,mdp.39076000797543,1989,m,"Reidinger, Paul.",Intimate evil : | a novel / | $c: by Paul Reidinger.,m,,1989,m,0
52058,uc1.$b87319|Mr.Baldwin,uc1.$b87319,1939,m,"Frankau, Gilbert,","Royal regiment, | a novel of contemporary behaviours, | $c: by Gilbert Frankau.",m,,1939,m,0
76398,mdp.39015045663039|PaulieHanlon,mdp.39015045663039,1999,m,"Sampson, Kevin.",Powder : | an everyday story of rock 'n' roll folk / | $c: Kevin Sampson.,m,,1999,m,0
44309,mdp.39015038669662|Nicholas,mdp.39015038669662,1910,m,"Sutcliffe, Halliwell,",The open road,m,,1910,m,0
25195,13587|George,13587,1866,m,"Viles, Edward.",Black Bess;,m,,1866,m,0
69468,uc1.$b808977|Mr.Yen,uc1.$b808977,1970,m,"Bennett, Hal,",Lord of dark places.,m,,1970,m,0
61854,uc1.b4095418|Dante,uc1.b4095418,1958,m,"Humes, H. L. (Harold Louis),",The underground city.,m,,1958,m,0
20123,3920|Hartenburg,3920,1852,m,"Cooper, James Fenimore,",Cooper's novels,m,,1852,m,0
73883,mdp.39015013278406|Jim,mdp.39015013278406,1987,m,"McElroy, Joseph.",Women and men : | a novel / | $c: by Joseph McElroy.,m,,1987,m,0
36729,1991|Sanders,1991,1896,m,"Barrie, J. M. (James Matthew),","The novels, tales, and sketches of J.M. Barrie",m,,1896,m,0
77376,mdp.39015037702969|EricksonBruce,mdp.39015037702969,1996,m,"Glickman, James.",Sounding the waters / | $c: James Glickman.,m,,1996,m,0
57474,mdp.39015030711868|Hofman,mdp.39015030711868,1944,m,"Sinclair, Upton,",Presidential agent.,m,,1944,m,0
24953,6801|Jim,6801,1861,m,"Washburn, Charles A. (Charles Ames),",Philip Thaxter,m,,1861,m,0
49769,nyp.33433076048200|Timothy,nyp.33433076048200,1921,m,"Raymond, Clifford,",Four corners,m,,1921,m,0
37050,12356|Allen,12356,1894,m,"Davis, Richard Harding,",The exiles,m,,1894,m,0
20557,14097|LordHarry,14097,1852,m,"Madden, Daniel Owen,","Wynville, or, Clubs and coteries",m,,1852,m,0
68741,mdp.39015002755026|GeorgeSweringen,mdp.39015002755026,1977,m,"Savage, Thomas.",I heard my sister speak my name / | $c: by Thomas Savage.,m,,1977,m,0
61700,uc1.b3727843|Dan,uc1.b3727843,1954,m,"Schorer, Mark,",The wars of love : | a novel.,m,,1954,m,0
45395,mdp.39015003681346|Scorrier,mdp.39015003681346,1910,m,"Galsworthy, John,",A man of Devon,m,,1910,m,0
52849,mdp.39015051325002|Harry,mdp.39015051325002,1934,m,"Benson, E. F. (Edward Frederic),","Ravens' brood, | $c: by E.F. Benson.",m,,1934,m,0
52368,uc1.$b301782|Rupert,uc1.$b301782,1932,m,"MacNeice, Louis,",Roundabout way.,m,,1932,m,0
73890,uc1.b4437631|Manny,uc1.b4437631,1986,m,"Guernsey, Paul.",Unhallowed ground : | a novel / | $c: by Paul Guernsey.,m,,1986,m,0
12506,4577|DonRamonal,4577,1830,m,"Howison, John.",Tales of the colonies,m,,1830,m,0
36281,11519|Pope,11519,1892,m,"Westall, William,",The Princes of Peele,m,,1892,m,0
28280,13699|Ferdinand,13699,1879,m,"Griffiths, Arthur,",A wayward woman,m,,1879,m,0
48317,nyp.33433074921143|Angus,nyp.33433074921143,1921,m,"Hall, Jarvis.",Through Mocking Bird Gap,m,,1921,m,0
69654,uc1.b4449515|Jannis,uc1.b4449515,1975,m,"Anderson, Lonzo,",Night of the silent drums / | $c: John L. Anderson.,m,,1975,m,0
44986,nyp.33433074833652|Mr.JurorCraddenfield,nyp.33433074833652,1911,m,"Blades, Paul Harcourt.",Don Sagasto's daughter,m,,1911,m,0
60651,uc1.$b56481|Gray,uc1.$b56481,1954,m,"Denzer, Peter W.",Episode; | a record of five hundred lost days.,m,,1954,m,0
60029,uc1.b3872949|Mr.Dimmock,uc1.b3872949,1954,m,"Haydn, Richard,",The journal of Edwin Carp.,m,,1954,m,0
13156,13331|Mr.BondSharp,13331,1837,m,"Earl of Beaconsfield, Disraeli, Benjamin,",Henrietta Temple,m,,1837,m,0
56817,mdp.39015009398465|Henry,mdp.39015009398465,1948,m,"Capote, Truman,","Other voices, other rooms.",m,,1948,m,0
2687,13500|Celwold,13500,1801,m,"Summersett, Henry.","Martyn of Fenrose; or, The wizard and the sword",m,,1801,m,0
4969,8602|Jenkinson,8602,1810,m,,The British novelists,m,,1810,m,0
64941,uc1.$b399112|Mr.Tanimoto,uc1.$b399112,1969,m,"Salzman, Jack.",The survival years; | a collection of American writings of the 1940's.,m,,1969,m,0
40006,nyp.33433082015474|Thomasmcelroy,nyp.33433082015474,1909,m,"Stoll, Albert,",Clever business sketches,m,,1909,m,0
19946,14710|JoeRobson,14710,1852,m,"Belfast, Frederick Richard Chichester, Lord.",The farce of life,m,,1852,m,0
57257,uc1.$b114418|Farquhar,uc1.$b114418,1940,m,"Queen, Ellery.",Ellery Queen's Challenge to the reader; | an anthology.,m,,1940,m,0
37199,1966|Mr.Blagrove,1966,1898,m,"Henty, G. A. (George Alfred),",At Aboukir and Acre,m,,1898,m,0
36735,7967|Byron,7967,1890,m,"Hawthorne, Nathaniel,",The new Adam and Eve,m,,1890,m,0
57766,mdp.39015030946415|Ricardo,mdp.39015030946415,1945,m,"Arnold, Elliott,","Tomorrow will sing, | $c: by Elliott Arnold.",m,,1945,m,0
5351,14678|Frederick,14678,1816,m,"Scott, Walter, Sir,",Tales of my landlord,m,,1816,m,0
72787,uc1.b3679782|Akin,uc1.b3679782,1989,m,"Eneh, Peter N.",Darkness in Malata / | $c: Peter N. Eneh.,m,,1989,m,0
65690,mdp.39015026882640|Bates,mdp.39015026882640,1964,m,"Newhafer, Richard L.","The last tallyho, | a novel.",m,,1964,m,0
68490,uc1.b3472838|Burgess,uc1.b3472838,1979,m,"O'Grady, Desmond,",Valid for all countries : | stories / | $c: by Desmond O'Grady.,m,,1979,m,0
48427,uc2.ark+=13960=t51g0kp66|Kato,uc2.ark+=13960=t51g0kp66,1921,m,"Merwin, Samuel,",In red and gold,m,,1921,m,0
69772,mdp.39015030945862|Eamonn,mdp.39015030945862,1973,m,"Anderson, Garrett.",Brennan's book; | a novel.,m,,1973,m,0
16421,9093|Henry,9093,1844,m,"Daunt, William J. O'Neill,",Saints and sinners,m,,1844,m,0
17436,3544|Dutton,3544,1843,m,"Cooper, James Fenimore,",The two admirals,m,,1843,m,0
9457,13936|CarolWatts,13936,1829,m,"Maginn, William,",Tales of military life,m,,1829,m,0
29181,12101|DonJuan,12101,1876,m,"Cooper, James Fenimore,",[The works of J. Fenimore Cooper],m,,1876,m,0
49662,osu.32435052022043|Cheever,osu.32435052022043,1927,m,"Bennet, Robert Ames,","Ken, the courageous / | $c: by Robert Ames Bennet.",m,,1927,m,0
25274,14473|Meah,14473,1863,m,"Taylor, Meadows,",Tara,m,,1863,m,0
32009,13892|JohnHardwick,13892,1888,m,"Cresswell, Henry.",A wily widow,m,,1888,m,0
5692,1785|Charles,1785,1816,m,"Sabin, Elijah R. (Elijah Robinson),",The life and reflections of Charles Observator,m,,1816,m,0
76385,mdp.39015025221451|Rickles,mdp.39015025221451,1990,m,"Kirn, Walter,",My hard bargain / | $c: by Walter Kirn.,m,,1990,m,0
77632,mdp.39015034031495|Hoover,mdp.39015034031495,1995,m,"Schweidel, David.",Confidence of the heart / | $c: David Schweidel.,m,,1995,m,0
65291,mdp.39015014863347|Jack,mdp.39015014863347,1965,m,"Moore, John,","The waters under the earth, | by John Moore.",m,,1965,m,0
61537,uc1.b4089181|Jim,uc1.b4089181,1952,m,"O'Connor, Frank,",The stories of Frank O'Connor [pseud.,m,,1952,m,0
53112,uc1.$b29633|Paul,uc1.$b29633,1938,m,"Blankenship, Russell.","Contemporary literature | $c: [edited by] Russell Blankenship, Rollo L. Lyman [and] Howard C. Hill, illustrations by W. M. Berger.",m,,1938,m,0
57023,uc1.$b662370|Matthew,uc1.$b662370,1949,m,"Asch, Sholem,",Mary; | $c: tr. by Leo Steinberg.,m,,1949,m,0
32745,6908|Charles,6908,1884,m,"(George Alfred), Henty, G. A.",St. George for England;,m,,1884,m,0
56971,mdp.39015014453529|Benny,mdp.39015014453529,1941,m,"Newhouse, Edward,",Anything can happen.,m,,1941,m,0
24120,12178|CharleySlapp,12178,1860,m,"Surtees, Robert Smith,",Mr. Sponge's sporting tour,m,,1860,m,0
