word,docfreq
obeyed,94
pleaded,94
confessed,93
grasped,93
elbow,93
screamed,93
offer,93
thanked,93
was-expected,93
reminded,93
success,93
fixed,92
pay,92
living,92
grown,92
noted,92
treated,92
was-treated,92
checked,92
plan,92
fought,92
alive,92
follow,92
was-allowed,92
was-moved,92
limbs,92
pale,92
object,91
existence,91
frowned,91
wandered,91
filled,91
was-give,91
start,91
letters,91
expect,91
acted,91
boots,91
marry,91
job,91
gained,91
seated,90
mood,90
endeavoured,90
acquaintance,90
curiosity,90
was-addressed,90
breathing,90
wept,90
dream,90
was-placed,90
was-concerned,90
ceased,90
lose,90
bade,90
dressed,90
knelt,90
dare,90
command,90
informed,89
urged,89
was-passed,89
running,89
favour,89
shown,89
means,89
leg,89
powers,89
silence,89
cry,89
play,88
are,88
likes,88
fled,88
woke,88
killed,88
was-approached,87
listening,87
was-reached,87
sleeve,87
affairs,87
duties,87
dreams,87
mounted,87
was-warned,87
wiped,87
car,87
snapped,87
tired,86
one,86
was-pushed,86
descended,86
trembled,86
was-join,86
was-visit,86
was-puzzled,86
people,85
playing,85
trust,85
clung,85
was-returned,85
enemy,85
won,85
fond,85
folded,85
was-relieved,85
rubbed,85
responded,85
guest,84
pretended,84
introduced,84
was-filled,84
pass,84
grief,84
described,84
was-compelled,83
country,83
anxiety,83
was-accompany,83
lowered,83
was-demanded,83
arranged,83
eyebrows,83
attempt,83
counted,83
pleasure,83
was-bound,83
accept,82
questions,82
was-interrupted,82
enter,82
imagine,82
purse,82
wrist,82
resolution,82
safe,82
snatched,82
advice,82
judgement,81
was-regarded,81
sight,81
pursued,81
present,81
dreaded,81
spread,81
fancied,81
beard,81
was-received,81
change,81
vision,80
stooped,80
escaped,80
grasp,80
better,80
was-persuaded,80
assistance,80
point,80
hit,80
movements,80
affection,80
covered,80
allow,80
bit,80
loves,79
drink,79
sees,79
course,79
was-convinced,79
shivered,79
was-taught,79
departed,79
guests,78
rang,78
peered,78
was-frightened,78
planned,78
greeted,78
half,78
giving,78
cap,78
lit,77
things,77
was-hit,77
eat,77
taste,77
stumbled,77
leaving,77
clasped,77
was-gave,77
was-acquainted,77
swallowed,77
ignored,77
occupied,77
stole,76
manage,76
jacket,76
was-wanted,76
learn,76
view,76
stuck,76
servant,76
doubted,75
idea,75
visitor,75
telling,75
tossed,75
faith,75
was-said,75
was-shocked,75
was-asking,74
was-did,74
address,74
was-surrounded,74
beat,74
seeing,74
reason,74
putting,74
faced,74
formed,74
ideas,74
produced,74
dismissed,74
nerves,74
begin,74
was-persuade,73
commanded,73
obtained,73
consented,73
was-sat,73
staring,73
honour,73
complained,73
strode,73
aunt,73
fool,73
was-lifted,73
elbows,73
attended,73
flushed,72
books,72
ashamed,72
touch,72
regretted,72
dragged,72
warned,72
fists,72
cleared,72
chance,72
catch,72
path,72
emotions,72
brushed,72
notice,72
was-lead,72
takes,72
lie,72
night,72
remain,72
carry,71
was-inclined,71
retorted,71
straightened,71
persisted,71
air,71
thrown,71
anticipated,71
was-felt,71
sword,71
cause,71
was-accompanied,71
decision,71
was-carry,71
was-addressing,71
was-satisfied,71
shifted,71
turning,71
was-excited,70
behaviour,70
direction,70
was-thank,70
accompanied,70
happened,70
world,70
rested,70
danced,70
pronounced,70
conceived,70
was-saved,70
consider,70
carriage,70
writing,70
was-prevented,70
fellow,70
explain,70
lives,69
paced,69
capable,69
was-drawn,69
views,69
admired,69
signed,69
wound,69
stammered,69
shared,69
recognise,69
was-looked,69
encountered,69
searched,68
weight,68
remark,68
leaning,68
eyelids,68
was-dragged,68
prayed,68
pipe,68
influence,68
shrank,68
sensed,68
taught,68
emerged,68
choice,68
entertained,67
was-accustomed,67
laugh,67
was-please,67
plunged,67
was-tired,67
open,67
needs,67
strove,67
chuckled,67
directed,67
astonishment,67
groaned,67
excitement,67
rest,67
affections,67
was-affected,67
neighbours,67
locked,67
fault,67
fancy,67
belt,67
receive,67
was-pulled,66
declined,66
quitted,66
grateful,66
orders,66
cigarette,66
crying,66
trousers,66
owed,66
resist,66
manners,66
gives,66
palm,66
emotion,66
visits,66
collar,66
cup,66
end,65
victim,65
satisfaction,65
nostrils,65
study,65
choose,65
moving,65
hours,65
lungs,65
gown,65
careful,65
grabbed,65
suffering,65
realise,65
plate,65
was-make,65
calls,65
parted,65
maid,65
was-fascinated,65
kicked,65
lingered,65
sick,65
rejoined,64
sobbed,64
jaw,64
patted,64
was-threw,64
peace,64
reported,64
was-supposed,64
yielded,64
illness,64
was-was,64
was-thrown,64
suffer,64
was-astonished,64
skirt,64
was-amused,64
brows,64
was-murmured,63
stated,63
drawn,63
break,63
throw,63
breakfast,63
knife,63
engaged,63
was-stop,62
was-muttered,62
full,62
was-come,62
something,62
blew,62
was-remarked,62
jerked,62
mused,62
was-cut,62
content,62
delivered,62
disliked,62
flesh,62
displayed,62
yelled,62
applied,61
enemies,61
fail,61
weak,61
halted,61
sang,61
calm,61
cloak,61
partner,61
risen,61
extended,61
was-driven,61
broken,61
property,61
was-shouted,61
host,61
meeting,61
summoned,61
mention,61
disappointment,61
joy,61
was-troubled,60
relief,60
washed,60
strolled,60
trusted,60
draw,60
afford,60
was-observed,60
sounded,60
was-questioned,60
mumbled,60
pillow,60
pace,60
drive,60
abandoned,60
light,60
was-worried,60
doubt,60
neighbour,60
breasts,60
was-resolved,60
weakness,60
future,60
continue,60
was-visited,60
thumb,60
stirred,60
was-remembered,60
task,60
clutched,60
likely,59
determination,59
sort,59
history,59
aid,59
suspicions,59
education,59
heel,59
behalf,59
was-ordered,59
slapped,59
sunk,59
was-advised,59
gun,59
intentions,59
travelled,59
drop,59
line,59
glasses,59
was-show,59
belly,59
acquired,59
proved,59
enjoy,59
was-rejoined,59
join,59
witnessed,58
year,58
was-amazed,58
retreated,58
was-prevent,58
was-summoned,58
temples,58
there,58
was-impressed,58
belonged,58
control,58
was-begged,58
selected,58
motioned,58
birth,58
satisfied,58
squeezed,58
was-receive,58
niece,58
advised,58
consciousness,58
swept,58
was-catch,57
staggered,57
was-calling,57
was-showed,57
forgive,57
was-holding,57
childhood,57
was-alarmed,57
was-tempted,57
composure,57
ride,57
little,57
wrapped,57
admiration,57
dignity,57
was-disturbed,57
remarks,57
service,57
was-want,57
rise,56
was-hold,56
studies,56
note,56
wear,56
interview,56
was-annoyed,56
dying,56
toes,56
ambition,56
objected,56
refuse,56
tall,56
keeping,56
flew,56
last,56
bones,56
coffee,56
was-blame,56
contemplated,56
consent,56
was-conducted,56
secret,56
progress,56
confided,55
was-shook,55
guard,55
was-drove,55
swore,55
ended,55
box,55
invitation,55
ease,55
distress,55
retreat,55
was-remember,55
eyed,55
being,55
was-inform,55
built,55
services,55
search,55
served,55
released,55
argued,55
following,55
was-protect,55
pen,54
belief,54
owned,54
smelled,54
habit,54
was-understood,54
calling,54
requested,54
was-awakened,54
sides,54
carrying,54
order,54
past,54
please,54
was-roused,54
was-laid,54
dashed,54
keeps,54
hid,54
passing,54
was-mean,54
crept,54
was-hated,54
lead,54
grandfather,53
was-understand,53
charge,53
picture,53
tapped,53
admit,53
was-deceived,53
strong,53
recollected,53
cold,53
questioned,53
safety,53
friendship,53
was-watch,53
riding,53
glared,53
approach,53
was-faced,53
was-shown,53
footsteps,52
regard,52
wrong,52
wits,52
darted,52
slid,52
was-forgotten,52
plucked,52
mad,52
smiles,52
ability,52
was-bringing,52
save,52
muscles,52
ai,52
gratitude,52
was-forgive,52
deny,52
blinked,52
bedside,52
hurt,52
genius,52
pain,52
confusion,52
was-failed,52
becoming,51
kindness,51
born,51
discover,51
veins,51
terror,51
rising,51
creature,51
maintained,51
mission,51
ground,51
concealed,51
guilty,51
disposition,51
flight,51
was-pressed,51
gripped,51
was-reassured,51
wrath,51
residence,51
lack,51
wonder,51
permitted,51
entrance,51
regained,50
recover,50
spend,50
was-finding,50
raise,50
baby,50
was-picked,50
complexion,50
surveyed,50
actions,50
buried,50
was-treat,50
clapped,50
backed,50
eaten,50
thighs,50
was-retorted,50
was-considered,50
reputation,50
habits,50
resented,50
colour,50
relations,50
was-noticed,50
fired,50
pictured,50
nurse,50
balance,50
was-trust,49
was-stood,49
was-forget,49
action,49
dinner,49
land,49
indicated,49
was-reach,49
quarters,49
sex,49
committed,49
apron,49
comrades,49
thing,49
persuaded,49
embraced,49
was-offered,49
favourite,49
hungry,49
delight,49
secured,49
was-overwhelmed,48
ignorance,48
profession,48
echoed,48
awakened,48
grunted,48
secretary,48
subject,48
now,48
beautiful,48
employed,48
was-facing,48
was-disappointed,48
personality,48
drunk,48
finds,48
doubts,48
was-answer,48
sold,48
class,48
avoid,48
lied,48
betrayed,48
was-accused,48
force,47
was-is,47
engagement,47
hour,47
growing,47
impatience,47
skull,47
caused,47
prove,47
commented,47
absent,47
quick,47
instructions,47
majesty,47
struggling,47
worn,47
hips,47
faculties,47
guide,47
was-wounded,47
was-hate,47
gotten,47
landed,47
vanity,47
style,47
claim,46
recovery,46
named,46
birthday,46
expecting,46
roared,46
enthusiasm,46
was-touch,46
exchanged,46
incapable,46
brothers,46
twisted,46
misery,46
cross,46
tied,46
was-paid,46
troubles,46
spine,46
bow,46
pull,46
nephew,46
permit,46
asks,46
was-attracted,46
was-embraced,46
buy,46
despised,46
dug,46
asking,45
tasted,45
developed,45
observe,45
assented,45
required,45
consulted,45
shoved,45
was-regarding,45
growled,45
wondering,45
was-absorbed,45
feels,45
stick,45
was-remind,45
relaxed,45
shed,45
was-admitted,45
defence,45
agitation,45
pondered,45
crawled,45
fumbled,45
conceal,45
rage,45
meaning,45
judged,45
acting,44
moaned,44
suggestion,44
was-pursued,44
patient,44
understanding,44
employer,44
servants,44
innocence,44
sniffed,44
stands,44
bother,44
enjoying,44
was-carrying,44
grave,44
lot,44
height,44
switched,44
quit,44
frightened,44
amazement,44
impressed,44
stroked,44
driving,44
quiet,44
guess,44
possession,44
memories,44
away,43
was-recognise,43
suppose,43
sipped,43
dislike,43
followers,43
was-permitted,43
pick,43
was-offended,43
fainted,43
laughter,43
impulse,43
leading,43
indignation,43
comfort,43
thigh,43
decide,43
related,43
ways,43
was-say,43
endure,43
recall,43
behaved,43
was-disturb,43
was-involved,43
eager,43
was-serve,43
lighted,43
tie,43
answers,43
was-laughed,43
apologised,43
station,42
was-induced,42
was-beat,42
sorrow,42
slip,42
hearing,42
guilt,42
acknowledged,42
food,42
sisters,42
was-possessed,42
indulged,42
was-caused,42
seek,42
hesitate,42
drawing,42
fit,42
patience,42
ankles,42
was-kissing,42
tones,42
rooms,42
was-raised,42
submitted,42
was-confronted,42
rival,42
language,42
unconscious,42
associates,42
was-sought,42
was-released,42
was-confused,42
trouble,42
wont,42
hate,41
robe,41
was-escaped,41
was-overcome,41
nervous,41
was-exhausted,41
reasons,41
weeping,41
was-assisted,41
lacked,41
astonished,41
curious,41
fight,41
was-enabled,41
garments,41
prisoner,41
moustache,41
effort,41
was-comfort,41
was-disposed,41
retained,41
embrace,41
parent,41
was-look,41
collected,41
s,41
was-concerning,41
surroundings,41
winked,41
marked,41
was-served,41
grip,41
blurted,41
bonnet,41
was-assist,41
failure,41
skill,41
gift,41
crouched,41
beckoned,41
gazing,41
attack,41
was-welcomed,41
worried,41
'll,41
post,41
was-changed,41
roused,40
replaced,40
society,40
possessions,40
kill,40
was-handed,40
wheeled,40
regret,40
welcome,40
lord,40
distinguish,40
errand,40
hotel,40
instinct,40
deserved,40
yawned,40
was-presented,40
grace,40
smoked,40
was-meeting,40
paper,40
dog,40
returning,40
adventures,40
borrowed,40
example,40
was-believe,40
was-inspired,40
was-bore,40
figured,40
was-warn,40
sleeping,40
saddle,40
slow,40
comment,40
palms,40
was-detained,40
cries,40
daughters,40
coughed,40
morning,40
using,40
unhappy,40
was-terrified,40
was-beheld,39
hide,39
humour,39
papers,39
refusal,39
scrambled,39
claimed,39
kiss,39
affected,39
performed,39
triumph,39
attend,39
evening,39
sentence,39
hugged,39
was-covered,39
advantage,39
was-recalled,39
denied,39
worth,39
was-drive,39
convinced,39
was-aroused,39
detected,39
was-dismissed,39
was-ushered,39
was-commanded,39
commenced,39
shake,39
respect,39
'd,39
ducked,39
bounded,39
trembling,39
attachment,39
winced,39
different,39
referred,39
smell,39
freedom,39
system,39
welcomed,39
concern,39
luck,39
cabin,39
sentiments,38
accustomed,38
resolve,38
art,38
interests,38
devotion,38
ones,38
studying,38
approved,38
bearing,38
volunteered,38
marched,38
completed,38
learning,38
gloves,38
was-directed,38
rejoiced,38
garden,38
dismounted,38
drinking,38
excited,38
relation,38
turns,38
finish,38
opinions,38
store,38
neglected,38
resentment,38
comrade,38
endured,38
was-discovered,38
threatened,38
singing,38
cottage,38
emptied,38
was-helping,38
exhibited,38
assisted,38
was-grabbed,38
message,38
encouraged,38
mistaken,38
patron,38
commands,38
was-shot,38
disappointed,38
weapon,38
costume,38
attempts,38
inclined,38
overheard,38
was-drawing,37
stamped,37
sufferings,37
was-repeated,37
attentions,37
was-greet,37
'm,37
bid,37
staying,37
embarrassed,37
nothing,37
hears,37
attendant,37
was-convince,37
ascended,37
was-shaken,37
arrive,37
groped,37
furious,37
narrative,37
shaking,37
excuse,37
opponent,37
laboured,37
stranger,37
packed,37
hates,37
intend,37
moment,37
preparing,37
was-threatened,37
was-awaited,37
dreaming,37
was-knocked,37
pistol,37
eating,37
was-face,37
was-supported,37
talents,37
identity,37
alarm,37
faltered,37
panted,37
true,37
was-fixed,36
adjusted,36
brains,36
whirled,36
was-resumed,36
impatient,36
was-betrayed,36
deceived,36
image,36
was-invite,36
leaves,36
proceed,36
proposal,36
add,36
startled,36
folly,36
was-began,36
works,36
resisted,36
prayers,36
loss,36
up,36
familiar,36
angel,36
fury,36
was-keeping,36
win,36
was-haunted,36
refrain,36
was-bored,36
tugged,36
energy,36
pulse,36
appeal,36
times,36
jealous,36
provided,36
uneasiness,36
superior,36
heaved,36
undertaken,36
was-attended,35
fighting,35
was-been,35
wounds,35
lodgings,35
shrieked,35
ridden,35
reflections,35
created,35
wake,35
inquiries,35
aimed,35
train,35
was-draw,35
drifted,35
was-separated,35
was-introduce,35
cigar,35
was-charged,35
toilet,35
speaks,35
dwelled,35
dispatched,35
acquaintances,35
sing,35
spare,35
worry,35
clenched,35
tent,35
experiences,35
whistled,35
trip,35
revealed,35
depart,35
practice,35
was-instructed,35
appetite,35
attacked,35
was-admired,35
grow,35
purchased,35
enough,35
approaching,35
lawyer,35
clothing,35
relatives,35
song,35
succeed,35
driven,35
kneeling,35
tail,35
demeanour,35
accent,34
was-escorted,34
agree,34
sleeves,34
custom,34
brave,34
dance,34
calculated,34
was-address,34
loneliness,34
was-agitated,34
charms,34
coloured,34
pause,34
was-cast,34
talks,34
waistcoat,34
conducted,34
fine,34
was-has,34
accused,34
sympathy,34
persuade,34
lucky,34
excused,34
report,34
lent,34
reverie,34
resigned,34
was-swept,34
was-ignored,34
was-sending,34
indifference,34
member,34
boat,34
was-embarrassed,34
awaited,34
steed,34
credit,34
edged,34
officer,34
purposes,34
down,34
snorted,34
reckoned,34
sons,34
adopted,34
clever,34
relieved,34
was-occupied,34
was-promised,34
grandmother,34
thanks,34
compelled,34
bound,34
was-eyed,33
reception,33
scanned,33
rank,33
faults,33
was-turn,33
was-needed,33
charged,33
scratched,33
practised,33
hip,33
finding,33
fly,33
despair,33
pencil,33
was-wished,33
handsome,33
walks,33
corrected,33
upset,33
disposal,33
horror,33
replies,33
preserved,33
reaction,33
lift,33
shadow,33
was-upset,33
prefer,33
response,33
was-desired,33
traced,33
tea,33
meal,33
believes,33
spectacles,33
puts,33
embarrassment,33
generosity,33
deemed,33
jaws,33
was-drag,33
vowed,33
uniform,33
was-flattered,32
communicated,32
accompany,32
appreciated,32
paying,32
was-rescued,32
was-suited,32
adventure,32
dipped,32
news,32
strike,32
beamed,32
expense,32
handled,32
accomplished,32
was-question,32
sobs,32
connexion,32
whip,32
was-deserted,32
bestowed,32
headed,32
devoted,32
cursed,32
abode,32
was-buried,32
fastened,32
encounter,32
wrists,32
fortunes,32
adversary,32
nails,32
sits,32
slammed,32
supper,32
again,32
piece,32
wasted,32
design,32
perceive,32
bent,32
spat,32
widow,32
dancing,32
game,32
hired,32
acquainted,32
trunk,32
late,32
notes,32
blamed,32
was-vexed,32
that,32
suspect,32
information,32
was-strike,32
handwriting,32
band,32
crime,32
pretend,31
type,31
moods,31
miss,31
same,31
was-hurried,31
undressed,31
entering,31
was-mentioned,31
hard,31
gulped,31
alighted,31
audience,31
statement,31
choked,31
whole,31
was-having,31
wit,31
spared,31
compared,31
speed,31
absorbed,31
ring,31
was-hugged,31
earned,31
sworn,31
successful,31
was-support,31
qualities,31
fame,31
shy,31
fast,31
capacity,31
release,31
planted,31
indifferent,31
showing,31
exertions,31
dined,31
spotted,31
ribs,31
was-written,31
was-wrapped,31
was-throw,31
obtain,31
was-arrested,31
was-pay,31
estate,31
eagerness,31
vanished,31
sucked,31
was-detain,31
aim,31
losing,31
relationship,31
beg,31
trial,31
mastered,31
jump,31
giggled,31
suppressed,30
over,30
card,30
knock,30
pants,30
shoe,30
was-seek,30
marvelled,30
was-explained,30
authority,30
meditations,30
horses,30
was-leading,30
considering,30
concentrated,30
offended,30
telephoned,30
interposed,30
strained,30
was-sighed,30
rocked,30
glided,30
helping,30
flashed,30
fire,30
hidden,30
breathe,30
energies,30
was-removed,30
hinted,30
pointing,30
professed,30
confused,30
hostess,30
scheme,30
was-ejaculated,30
stool,30
ignorant,30
consoled,30
ill,30
uneasy,30
was-suffered,30
thank,30
recoiled,30
problem,30
destiny,30
dozed,30
responsible,30
sorrows,30
count,30
clear,30
was-wake,30
couch,30
deal,30
ruin,30
was-fetch,30
eased,30
was-assure,30
overcome,29
sneered,29
was-lose,29
teacher,29
was-use,29
firm,29
was-accepted,29
innocent,29
was-waved,29
scalp,29
implored,29
intent,29
fetched,29
hang,29
viewed,29
was-accosted,29
white,29
crew,29
was-need,29
tale,29
pupil,29
lies,29
cell,29
was-gasped,29
labours,29
was-walked,29
attire,29
was-preferred,29
conviction,29
was-beaten,29
arrest,29
stockings,29
falling,29
undertook,29
was-miss,29
was-provided,29
was-examined,29
was-bothered,29
explanation,29
was-looking,29
hurry,29
shop,29
was-studied,29
appealed,29
recommended,29
become,29
troops,29
reassured,29
luggage,29
forefinger,29
complied,29
about,29
ejaculated,29
rejected,29
mistake,29
cares,29
reserve,29
knuckles,29
attached,29
older,29
rendered,29
description,29
was-shut,29
inquiry,29
was-urging,29
withdraw,29
was-go,29
instructed,29
observation,28
inherited,28
circle,28
acceptance,28
was-reconciled,28
argument,28
moments,28
was-entitled,28
slowed,28
chief,28
licked,28
circumstances,28
-rrb-,28
stock,28
music,28
gestured,28
short,28
was-dropped,28
squatted,28
brother-in-law,28
laughs,28
glances,28
planning,28
prospects,28
respond,28
saluted,28
guardian,28
reappeared,28
desirous,28
was-satisfy,28
corner,28
was-reminding,28
attributed,28
match,28
reflection,28
destination,28
resources,28
appreciation,28
tracks,28
repaired,28
was-trusted,28
judge,28
unaware,28
sound,28
well,28
swam,28
dismay,28
antagonist,28
discussed,28
crushed,28
adored,28
lad,28
repeat,28
derived,28
wallet,28
lain,27
was-round,27
spun,27
confess,27
was-believed,27
was-missed,27
divined,27
attendants,27
hailed,27
fork,27
whisper,27
household,27
tripped,27
detested,27
assume,27
was-wrote,27
cards,27
temperament,27
mirror,27
was-nudged,27
rifle,27
opportunity,27
danger,27
welfare,27
blame,27
cane,27
protection,27
was-interrupting,27
undergone,27
self-possession,27
travels,27
appointment,27
was-employed,27
was-saluted,27
busied,27
number,27
returns,27
was-blinded,27
misfortunes,27
was-slapped,27
stripped,27
was-clasped,27
painted,27
was-following,27
was-guided,27
was-bewildered,27
achieved,27
sailed,27
discourse,27
rescue,27
talent,27
snarled,27
braced,27
shouting,27
fed,27
overcoat,27
was-prompted,27
hatred,27
wealth,27
fitted,27
blushing,27
scowled,27
was-overtook,27
hurled,27
was-concealed,27
steered,27
was-exposed,27
was-shaking,27
support,27
passage,27
appreciate,27
was-marrying,27
