word,docfreq
observing,28
chanced,28
was-overcame,28
voyage,28
drifted,28
ancestors,28
vowed,28
-rrb-,28
unlocked,28
was-going,28
was-provoked,28
poverty,28
proceedings,28
skirts,28
dwelling,28
planning,28
was-gasped,28
disappearance,28
drunk,28
repress,28
prey,28
comforted,28
movement,28
was-think,28
sell,28
store,28
familiar,28
months,28
was-discovered,28
was-reminding,28
recommended,28
was-escape,28
assertion,28
attributed,28
sailed,28
avowed,28
was-instructed,28
was-wrapped,28
was-despised,28
greeting,28
vol,28
band,28
religion,28
trial,28
clear,28
late,28
was-exposed,28
was-recovered,28
appeal,28
ruin,28
was-making,28
exclamation,28
faithful,28
trod,28
was-urging,28
roared,28
lamented,28
was-inviting,28
dismay,28
was-restrained,28
respected,28
discussed,28
tenants,28
true,28
conceive,28
lad,28
debts,27
induced,27
small,27
puzzled,27
was-overcome,27
was-cheer,27
developed,27
report,27
was-pulling,27
followers,27
lacked,27
wine,27
everything,27
reasoned,27
slip,27
was-refused,27
was-expecting,27
goodbye,27
connexions,27
garments,27
god,27
hurry,27
temperament,27
mode,27
accord,27
lied,27
was-reproach,27
depend,27
opportunity,27
was-dreamed,27
portion,27
charming,27
wretched,27
valued,27
availed,27
impressed,27
deposited,27
english,27
respond,27
superior,27
was-putting,27
furious,27
reappeared,27
tent,27
conversed,27
fast,27
am,27
was-adored,27
upset,27
contented,27
falling,27
opponent,27
reported,27
aim,27
wears,27
was-observing,27
gentleness,27
easy,27
was-advise,27
was-bewildered,27
needle,27
was-grieved,27
squeezed,27
scorned,27
was-wounded,27
resources,27
reluctance,27
gaiety,27
repaired,27
officer,27
referred,27
was-arrested,27
notes,27
warm,27
glared,27
aversion,27
patron,27
blessed,27
starting,27
fortitude,27
losing,27
was-avoid,27
nails,27
secure,27
was-thanking,27
pleases,27
balance,27
concerns,26
scanned,26
trip,26
moaned,26
action,26
strike,26
belongings,26
manifested,26
sins,26
was-tried,26
cheerfulness,26
