word,docfreq
frowned,81
suffering,81
persuaded,81
attachment,81
mistaken,81
pleaded,81
likely,80
needs,80
forgive,80
occupied,80
heels,80
doubt,80
was-concerned,80
disposition,80
was-was,80
daughters,80
shared,80
close,80
climbed,80
begin,80
idea,79
sort,79
flushed,79
grandfather,79
was-inform,79
grateful,79
stumbled,79
fool,79
questioned,79
was-warned,79
was-addressing,79
agitation,79
join,79
vanity,79
waist,79
cup,79
was-induced,78
was-did,78
imagine,78
breathing,78
studied,78
fought,78
eyebrows,78
plate,78
endure,78
tossed,78
neighbours,78
resist,78
relations,78
remark,78
approach,78
hours,77
anticipated,77
capable,77
escaped,77
suspicions,77
introduced,77
cry,77
views,77
was-visit,77
rested,77
was-affected,77
sang,77
career,77
shrank,77
air,76
beautiful,76
risen,76
absent,76
groaned,76
path,76
born,76
conceived,76
wonder,76
refuse,76
was-inclined,75
screamed,75
checked,75
realise,75
wearing,75
was-prevent,75
disliked,75
boots,75
habits,75
pen,74
sobbed,74
engagement,74
course,74
breakfast,74
faced,74
was-assist,74
was-receive,74
enjoy,74
rejoiced,73
bonnet,73
beat,73
was-drawn,73
proved,73
planned,73
loss,73
was-resolved,73
was-carry,73
rolled,73
services,73
was-shocked,73
working,73
giving,73
wont,73
grasped,72
spend,72
wear,72
eat,72
nothing,72
choose,72
was-advised,72
crying,72
decision,72
shot,72
faith,72
noted,72
was-comfort,72
pipe,72
contemplated,72
permitted,72
explain,72
applied,71
relief,71
commanded,71
mounted,71
there,71
principles,71
history,71
belonged,71
break,71
brothers,71
dismissed,71
guess,71
acquired,71
weakness,71
satisfied,71
dinner,71
responded,71
disappointment,71
questions,70
was-thank,70
was-sat,70
impatience,70
partner,70
was-join,70
was-killed,70
sleeve,70
strong,70
shivered,70
prayed,70
possession,70
sentiments,69
guard,69
handsome,69
veins,69
birthday,69
sisters,69
orders,69
seeing,69
calm,69
was-presented,69
intentions,69
was-tempted,69
please,69
was-forgive,69
was-convince,69
fled,69
residence,69
rubbed,69
snatched,69
task,69
secret,69
was-troubled,68
quiet,68
was-repeated,68
was-summoned,68
temples,68
obtained,68
swung,68
ended,68
was-begged,68
hostess,68
crept,68
was-considered,68
pronounced,68
station,67
entertained,67
carry,67
belief,67
was-understood,67
was-pushed,67
afford,67
cloak,67
was-reach,67
creature,67
putting,67
was-laid,67
was-disappointed,67
bag,67
endured,67
finds,67
was-pressed,67
produced,67
directed,67
stirred,67
gives,67
lie,67
roused,66
was-murmured,66
pretended,66
retreated,66
regret,66
darted,66
service,66
was-demanded,66
s,66
recover,66
morning,66
was-want,66
was-stop,65
cleared,65
hour,65
growing,65
baby,65
smiles,65
emerged,65
sympathy,65
being,65
world,65
miss,65
ride,65
seek,65
wound,65
entreated,65
swallowed,65
encountered,65
becoming,64
was-stood,64
was-hold,64
was-compelled,64
recognise,64
studies,64
behaved,64
rising,64
enemy,64
was-thrown,64
was-show,64
last,64
was-remembered,64
retreat,64
sleeping,64
was-rejoined,64
mention,64
was-kill,64
was-saved,64
witnessed,63
habit,63
picture,63
fail,63
moving,63
indulged,63
employed,63
was-began,63
decide,63
committed,63
confusion,63
was-hated,63
summoned,63
was-astonished,63
was-disturbed,63
parted,63
cares,63
recovery,62
was-overwhelmed,62
regard,62
vision,62
interests,62
assented,62
inquiries,62
manage,62
spread,62
was-holding,62
greeted,62
convinced,62
running,62
misery,62
was-remind,62
hurt,62
stammered,62
jealous,62
continue,62
pain,62
was-forget,61
was-shook,61
plunged,61
was-pulled,61
shirt,61
staying,61
was-possessed,61
lowered,61
deserved,61
strove,61
stomach,61
grinned,61
buried,61
hid,61
indifference,61
safety,61
wrapped,61
bedside,61
was-showed,61
footsteps,60
rise,60
was-seek,60
something,60
was-offended,60
was-forgotten,60
patient,60
was-answer,60
affected,60
household,60
dashed,60
chance,60
opinions,60
catch,60
impatient,60
was-paid,60
elbows,60
meeting,60
avoid,60
devotion,60
support,60
servants,60
jacket,60
car,60
advised,60
consciousness,60
rejoined,59
dislike,59
straightened,59
was-permitted,59
refusal,59
paced,59
understanding,59
aid,59
control,59
now,59
drawn,59
dying,59
folly,59
was-alarmed,59
guilty,59
was-lifted,59
judged,59
destiny,59
was-offered,59
counted,59
was-hate,59
was-understand,59
attentions,59
leapt,59
trouble,59
reception,58
was-resumed,58
was-leading,58
coloured,58
light,58
trembling,58
prove,58
parent,58
dragged,58
exchanged,58
was-supposed,58
fist,58
cross,58
careful,58
danced,58
rival,58
admiration,58
eager,58
was-watch,58
dignity,58
tea,58
tones,58
was-excited,57
asking,57
ignorance,57
welcome,57
was-betrayed,57
drive,57
returning,57
was-driven,57
travelled,57
leg,57
faculties,57
examined,56
was-beheld,56
faults,56
victim,56
was-occupied,56
was-greet,56
was-mentioned,56
moments,56
was-draw,56
attend,56
was-calling,56
subject,56
was-questioned,56
was-visited,56
wrist,56
rooms,56
apron,56
composure,56
troubles,56
was-awaited,56
mad,56
was-blame,56
recollection,56
was-welcomed,56
talents,56
thanks,56
progress,56
was-escaped,55
sensible,55
shrunk,55
laughter,55
was-threw,55
was-cut,55
was-bringing,55
actions,55
box,55
sex,55
broken,55
cold,55
excitement,55
shed,55
thing,55
was-admitted,55
resented,55
assisted,55
was-marrying,55
related,55
was-laughed,55
was-failed,55
was-accused,55
was-shown,55
was-looked,55
accustomed,54
reflections,54
was-drove,54
sentence,54
lord,54
strode,54
garden,54
retained,54
was-ordered,54
curls,54
was-absorbed,54
up,54
grace,54
perceive,54
was-dragged,54
locked,54
wealth,54
was-faced,54
sufferings,53
note,53
required,53
pace,53
was-pursued,53
charms,53
unhappy,53
indignation,53
complexion,53
extended,53
worth,53
save,53
relation,53
selected,53
flesh,53
host,53
remarks,53
sons,53
was-changed,53
was-vexed,53
resisted,53
driven,53
nurse,53
rank,52
end,52
grabbed,52
was-is,52
searched,52
wits,52
hearing,52
draw,52
speaks,52
enemies,52
drawing,52
patience,52
was-missed,52
ring,52
was-inspired,52
was-raised,52
anything,52
skill,52
commenced,52
heel,52
couch,52
express,52
adopted,52
brushed,52
asks,52
argued,52
was-exhausted,51
was-detained,51
land,51
drink,51
throw,51
prospects,51
was-attached,51
coffee,51
displayed,51
genius,51
circumstances,51
job,51
older,51
delivered,50
bestowed,50
papers,50
evening,50
impulse,50
mused,50
stated,50
was-promised,50
abode,50
maintained,50
was-meeting,50
paper,50
warned,50
abandoned,50
was-mean,50
unconscious,50
about,50
was-sought,50
permit,50
skirt,50
served,50
disappointed,50
tenderness,50
following,50
buy,50
was-assure,50
staring,50
claim,49
was-amazed,49
future,49
teacher,49
calling,49
direction,49
was-concerning,49
example,49
well,49
was-awakened,49
interview,49
attendant,49
image,49
was-has,49
wondering,49
protection,49
collected,49
sing,49
rage,49
prayers,49
was-deceived,49
passing,49
was-miss,49
was-retorted,49
sorrows,49
faltered,49
preparing,49
reputation,49
apologised,49
obtain,49
fainted,49
was-shut,49
released,49
was-trust,48
hate,48
confided,48
acting,48
firm,48
was-accepted,48
slid,48
errand,48
was-echoed,48
conceal,48
was-regarding,48
sounded,48
was-served,48
swore,48
excited,48
keeping,48
scheme,48
stranger,48
lit,48
was-remember,48
eyed,48
pondered,48
answers,48
despised,48
accompany,47
was-confused,47
raise,47
weight,47
gloves,47
ambition,47
enthusiasm,47
caused,47
was-deprived,47
amused,47
was-say,47
was-treat,47
resentment,47
doubts,47
nervous,47
endeavours,47
appetite,47
ground,47
neighbour,47
was-comforted,47
hungry,47
shake,47
adored,47
style,47
lead,47
observation,46
nostrils,46
was-assisted,46
profession,46
ones,46
peered,46
discover,46
implored,46
performed,46
triumph,46
eaten,46
patted,46
talks,46
pupil,46
dispatched,46
advantage,46
surveyed,46
professed,46
blamed,46
concealed,46
marked,46
ease,46
collar,46
invitation,46
deny,46
worn,46
'd,46
lot,46
was-disturb,46
was-admired,46
encouraged,46
search,46
concern,46
confession,46
snapped,46
clutched,46
supported,45
train,45
was-enabled,45
kill,45
amusement,45
was-touch,45
dreaming,45
was-wished,45
shawl,45
fit,45
expectations,45
quick,45
was-teach,45
hit,45
was-sending,45
bent,45
was-bore,45
was-respecting,45
was-written,45
embraced,45
inclination,45
was-desired,45
was-fetch,45
judge,45
was-supported,45
welcomed,45
knife,45
innocence,45
information,45
esteem,45
was-protect,45
ignored,45
was-recognise,44
pictured,44
was-finding,44
awakened,44
dwelled,44
entering,44
long,44
stroked,44
behalf,44
was-induce,44
conducted,44
chuckled,44
devoted,44
weary,44
reproached,44
proposal,44
dog,44
muscles,44
burden,44
appealed,44
flight,44
was-keeping,44
rich,44
credit,44
deemed,44
guide,44
winced,44
cottage,44
built,44
wake,44
sensed,44
freedom,44
keeps,44
secured,44
killed,44
was-drawing,43
was-spared,43
retorted,43
washed,43
was-overcome,43
staggered,43
wrong,43
preparations,43
suggestion,43
was-hit,43
cherished,43
was-sighed,43
darling,43
ability,43
incapable,43
commented,43
sold,43
surroundings,43
guardian,43
reverie,43
belt,43
conviction,43
ignorant,43
again,43
believes,43
recall,43
thank,43
was-reassured,43
hesitate,43
shifted,43
all,43
grow,43
attack,43
was-helping,43
palm,43
meaning,43
embarrassment,43
post,43
was-terrified,43
was-conducted,42
named,42
was-hurried,42
exertions,42
was-requested,42
pity,42
jerked,42
garments,42
order,42
deserves,42
proceed,42
embrace,42
accused,42
tall,42
hinted,42
was-drive,42
settle,42
clapped,42
was-overpowered,42
was-ejaculated,42
ill,42
jealousy,42
cousins,42
was-read,42
occupation,42
was-face,42
meal,42
provided,42
venture,42
works,42
eagerness,42
comprehend,42
was-embraced,42
thankful,42
knowing,42
swept,42
was-round,41
tasted,41
custom,41
strolled,41
dressing-room,41
wit,41
deceived,41
danger,41
was-annoyed,41
cigar,41
spared,41
objected,41
claims,41
was-buried,41
was-attend,41
was-restored,41
walks,41
was-claimed,41
enjoying,41
bringing,41
resigned,41
shaking,41
painted,41
attendance,41
shadow,41
moment,41
writes,41
widow,41
frightened,41
was-bored,41
was-trusted,41
was-serve,41
deal,41
mission,41
clever,41
was-detain,41
was-announced,41
around,41
supper,41
meditated,40
was-oppressed,40
robe,40
moods,40
humour,40
dance,40
yield,40
was-address,40
weak,40
admit,40
strained,40
beard,40
flattered,40
whole,40
stands,40
respected,40
turns,40
corner,40
indifferent,40
motioned,40
was-discovered,40
gift,40
was-involved,40
refrain,40
estate,40
guilt,40
terror,40
motives,40
finding,40
kicked,40
succeed,40
kneeling,40
drop,40
repeat,40
cease,39
bread,39
observations,39
echoed,39
approved,39
was-mistaken,39
blew,39
inherited,39
was-charmed,39
was-agitated,39
bid,39
rights,39
statement,39
was-muttered,39
past,39
hugged,39
arrive,39
was-recalled,39
relieved,39
returns,39
gain,39
class,39
relaxed,39
was-attracted,39
worse,39
was-restore,39
exerted,39
arguments,39
different,39
lack,39
mistake,39
slow,39
lift,39
beloved,39
pulse,39
contempt,39
energy,39
attempts,39
fists,39
disposal,39
apartments,39
luck,39
vanished,39
was-soothed,39
mine,39
was-fixed,38
was-invite,38
sipped,38
reasons,38
reappeared,38
force,38
weeping,38
same,38
treasure,38
claimed,38
truth,38
god,38
sides,38
sword,38
hears,38
practised,38
fine,38
smoked,38
was-aroused,38
was-dismissed,38
income,38
misfortunes,38
struggling,38
was-entreated,38
packed,38
respect,38
asserted,38
singing,38
wise,38
bow,38
school,38
design,38
gazing,38
^,38
inclined,38
enough,38
news,38
twisted,38
demeanour,38
equal,37
away,37
possessions,37
brave,37
'm,37
authority,37
neglected,37
offended,37
expecting,37
was-amuse,37
was-place,37
was-perceived,37
blame,37
qualities,37
spare,37
conversed,37
schemes,37
was-worried,37
stick,37
restless,37
whistled,37
was-suffered,37
pray,37
was-removed,37
fashion,37
late,37
was-exposed,37
gotten,37
was-welcome,37
that,37
wrung,37
handwriting,37
was-reduced,36
castle,36
was-accompanying,36
serious,36
was-assuring,36
bearing,36
was-approaching,36
marched,36
leading,36
pursue,36
down,36
was-encouraged,36
ascended,36
cursed,36
startled,36
instructions,36
was-forgot,36
excuse,36
was-disposed,36
tied,36
haste,36
hates,36
intend,36
member,36
basket,36
signed,36
compliments,36
was-haunted,36
associates,36
religion,36
reserve,36
cries,36
foresaw,36
driving,36
veil,36
lamented,36
was-fascinated,36
paying,35
was-awaiting,35
was-been,35
hard,35
was-believed,35
was-lose,35
art,35
studying,35
sobs,35
was-blamed,35
loneliness,35
expressions,35
slave,35
vowed,35
yawned,35
was-introduce,35
was-interrupting,35
toilet,35
intent,35
jaw,35
fly,35
dwelling,35
generous,35
was-employed,35
complied,35
finish,35
race,35
was-preferred,35
was-adored,35
wardrobe,35
valued,35
horror,35
submitted,35
apt,35
was-gasped,35
panted,35
holds,35
height,35
language,35
heir,35
wrath,35
acquainted,35
palms,35
carrying,35
lighted,35
lashes,35
pause,35
riding,35
recollect,35
was-urging,35
was-facing,35
secure,35
suspect,35
discussed,35
thumb,35
was-regard,35
was-loves,35
blush,34
concerns,34
was-attended,34
was-eyed,34
was-question,34
was-handed,34
tremble,34
wheeled,34
depart,34
distinguish,34
comprehended,34
sprung,34
ancestors,34
completed,34
learning,34
happier,34
notions,34
stock,34
fire,34
off,34
breathe,34
leaves,34
brother-in-law,34
denied,34
planning,34
yelled,34
enjoyment,34
excused,34
established,34
disposed,34
sits,34
undertook,34
prefer,34
virtues,34
was-warn,34
rejected,34
was-arrested,34
times,34
uneasiness,34
was-wish,34
dismay,34
puts,34
tail,34
tastes,33
roof,33
resolve,33
was-reconciled,33
bad,33
slip,33
tonight,33
secretary,33
poor,33
was-pitied,33
lungs,33
was-picked,33
sped,33
absorbed,33
despair,33
pencil,33
narrative,33
skirts,33
disappearance,33
brightened,33
displeasure,33
fortunes,33
was-kissing,33
corrected,33
ai,33
line,33
was-implored,33
was-urge,33
personality,33
desirous,33
re,33
was-ushered,33
majesty,33
permission,33
was-losing,33
preserved,33
laboured,33
longing,33
angel,33
uneasy,33
reaction,33
appears,33
bones,33
awaited,33
approve,33
amazement,33
shrieked,33
was-admire,33
bounded,33
was-released,33
clear,33
was-silenced,33
audience,33
was-noticed,33
lied,33
glared,33
attached,33
was-afforded,33
obliged,33
overheard,33
prisoner,33
inspired,33
scorn,33
labours,33
alarm,33
message,33
displeased,33
card,32
require,32
hide,32
was-catch,32
agree,32
was-console,32
improved,32
endeavouring,32
observe,32
ship,32
bible,32
horses,32
innocent,32
shrink,32
envied,32
profile,32
estimation,32
clothing,32
visitors,32
was-won,32
supplied,32
seeking,32
whip,32
annoyed,32
opportunity,32
indicated,32
moustache,32
was-deserted,32
growled,32
short,32
developed,32
so,32
assume,32
was-needed,32
lessons,32
sworn,32
evinced,32
adventures,32
spectacles,32
nails,32
was-swept,32
benefactor,32
was-believe,32
release,32
was-expect,32
was-shouted,32
solitude,32
was-named,32
was-spare,32
defence,32
reflection,32
purchased,32
referred,32
was-notice,32
refrained,32
prevent,32
cabin,32
approbation,31
pretend,31
repented,31
smoothed,31
was-beat,31
sleeves,31
was-blinded,31
was-explained,31
stories,31
ridden,31
farewell,31
belong,31
whisper,31
was-responded,31
accomplished,31
kiss,31
tapped,31
sign,31
food,31
promises,31
embarrassed,31
was-rendered,31
intellect,31
integrity,31
mamma,31
music,31
stare,31
tale,31
was-covered,31
upstairs,31
was-giving,31
encounter,31
insist,31
charm,31
alluded,31
was-support,31
praise,31
stir,31
delicacy,31
movement,31
glasses,31
explanation,31
aim,31
sincerity,31
blinked,31
motive,31
dined,31
was-raise,31
discourse,31
recoiled,31
become,31
practice,31
beg,31
unwilling,31
beckoned,31
arrangements,31
pull,31
exhibited,31
appeal,31
identity,31
intelligence,31
shone,31
goodness,31
benefit,31
lent,31
sink,31
true,31
sustained,30
chooses,30
was-chosen,30
moaned,30
confess,30
astonished,30
meditations,30
travelling,30
hotel,30
consulted,30
project,30
drifted,30
was-destined,30
gifts,30
exposed,30
pupils,30
was-checked,30
add,30
was-affect,30
agony,30
anguish,30
sniffed,30
acquaintances,30
agent,30
neglect,30
hatred,30
pulses,30
'll,30
revenge,30
was-rewarded,30
clenched,30
shy,30
sell,30
miserable,30
was-'m,30
was-gratified,30
generosity,30
quit,30
destination,30
vol,30
was-fit,30
demand,30
repaired,30
trial,30
notes,30
was-persisted,30
attendants,30
comment,30
sacrifice,30
system,30
landed,30
alarmed,30
coughed,30
worried,30
was-having,30
bound,30
sad,29
relative,29
appreciated,29
parlour,29
regained,29
scanned,29
due,29
passions,29
divined,29
was-summon,29
prevented,29
aspect,29
deep,29
was-carrying,29
bending,29
volunteered,29
was-refused,29
dismounted,29
interposed,29
termed,29
procured,29
viewed,29
effort,29
locks,29
welfare,29
speed,29
was-caused,29
was-beckoned,29
fastened,29
slapped,29
cigarette,29
preference,29
drinking,29
successful,29
was-admit,29
was-walked,29
attire,29
was-suspect,29
was-torn,29
j,29
opponent,29
fortunate,29
sister-in-law,29
store,29
dried,29
was-satisfy,29
papa,29
treasures,29
showing,29
blind,29
was-attacked,29
gripped,29
crouched,29
was-wrapped,29
game,29
detected,29
was-suggested,29
vexation,29
attained,29
was-betray,29
eating,29
replaced,29
candle,29
appointed,29
was-shot,29
possess,29
infant,29
was-avoid,29
scrambled,29
was-strike,29
pleases,29
induced,28
stuck,28
was-need,28
was-suited,28
swayed,28
report,28
was-embracing,28
failure,28
over,28
employer,28
