word,docfreq
carrying,56
forgive,56
pace,56
beard,56
stick,56
disposition,56
knife,56
was-prevent,56
friendship,56
suffer,56
shrank,56
sensed,56
remarks,56
was-faced,56
was-want,56
progress,56
becoming,55
society,55
pen,55
confided,55
habit,55
was-sat,55
choose,55
content,55
was-supposed,55
yelled,55
sold,55
gun,55
grave,55
suffering,55
sleeping,55
enjoy,55
safe,55
locked,55
served,55
birth,55
was-laughed,55
swept,55
wont,55
hours,54
rise,54
was-overwhelmed,54
grabbed,54
papers,54
birthday,54
honour,54
stated,54
strove,54
acknowledged,54
regard,54
commenced,54
little,54
attended,54
was-remembered,54
was-pressed,54
troubles,54
was-conducted,54
wonder,54
parted,54
palm,54
calm,54
carriage,54
was-raised,54
was-excited,53
paced,53
laughter,53
was-admitted,53
veins,53
picture,53
staying,53
was-possessed,53
pursued,53
sounded,53
cloak,53
pillow,53
retained,53
speaks,53
throw,53
hips,53
s,53
committed,53
majesty,53
was-paid,53
lot,53
nephew,53
was-thrown,53
judged,53
referred,53
entrance,53
driving,53
was-lead,53
kicked,53
elbows,53
night,53
cup,53
was-eyed,52
relief,52
was-catch,52
end,52
slid,52
capable,52
raise,52
was-awakened,52
was-presented,52
hour,52
complexion,52
swore,52
brothers,52
abandoned,52
feels,52
please,52
commented,52
thighs,52
displayed,52
was-tempted,52
agitation,52
future,52
gives,52
prayed,52
related,52
assented,52
was-shown,52
kill,51
enemies,51
humour,51
quitted,51
temples,51
was-echoed,51
drawn,51
daughters,51
maintained,51
was-drive,51
was-disappointed,51
was-worried,51
faith,51
seek,51
reputation,51
weakness,51
embraced,51
quarters,51
was-inform,51
contemplated,51
safety,51
hungry,51
collar,51
footsteps,50
was-inclined,50
retorted,50
gripped,50
trusted,50
weak,50
wear,50
broken,50
drive,50
impulse,50
was-alarmed,50
was-driven,50
peace,50
glasses,50
was-resolved,50
worn,50
appetite,50
colour,50
wake,50
dinner,50
welcomed,50
quick,50
stuck,50
named,49
bent,49
blew,49
aid,49
suspicions,49
land,49
education,49
exchanged,49
risen,49
