word,docfreq
dying,72
suspicions,72
coloured,71
change,71
decision,71
opinions,71
finds,71
afford,71
was-assist,71
was-showed,71
footsteps,71
was-was,71
endured,71
was-stopped,71
was-vexed,71
start,71
interview,71
listening,71
writing,71
guard,70
studied,70
daughters,70
impulse,70
plate,70
was-convinced,70
calm,70
disposition,70
ate,70
habit,70
regret,70
view,70
rival,70
consider,70
approach,70
laugh,69
was-begged,69
behaved,69
open,69
neighbour,69
was-warned,69
required,69
hostess,69
proved,69
tossed,69
was-wanted,69
spend,69
was-sat,69
things,69
example,69
fashion,69
pen,69
invitation,68
was-relieved,68
enjoy,68
directed,68
was-advised,68
was-affected,68
now,68
was-disappointed,68
aid,68
begin,68
growing,68
drawn,68
checked,68
endure,68
note,67
intentions,67
was-retorted,67
gasped,67
class,67
snatched,67
dashed,67
distress,67
roused,67
weak,67
was-join,67
putting,67
drive,67
paced,67
vanity,67
imagine,67
cup,67
was-forgotten,66
curls,66
hurt,66
was-questioned,66
'll,66
prayed,66
partner,66
committed,66
sort,66
mistaken,66
sobbed,66
was-forget,66
hours,66
was-cut,66
speaks,66
limbs,65
fled,65
draw,65
innocence,65
was-alarmed,65
was-inform,65
chest,65
veins,65
save,65
chance,65
ignorant,65
attended,65
glided,65
was-demanded,65
lot,65
persuaded,65
was-has,65
was-answer,65
errand,65
cares,65
light,65
retained,65
was-concerning,64
folly,64
was-deceived,64
anything,64
ignorance,64
behalf,64
recovery,64
was-awaited,64
nothing,64
was-escaped,64
ride,64
ended,64
skill,64
friendship,64
tea,64
crept,64
brothers,64
birth,64
being,64
removed,63
welcome,63
knife,63
was-laid,63
stands,63
composure,63
subject,63
conceived,63
questioned,63
heels,63
boots,63
nurse,63
faltered,63
seeing,63
bedside,63
close,63
acquaintances,63
hour,63
was-astonished,63
temples,63
emotions,62
passing,62
darted,62
was-looked,62
custom,62
unhappy,62
purse,62
couch,62
patient,62
loss,62
climbed,62
counted,62
sleeping,61
was-disposed,61
was-responded,61
vision,61
disliked,61
enthusiasm,61
guilty,61
leapt,61
last,61
belonged,61
recollected,61
was-kill,61
enemies,61
rich,60
following,60
relief,60
eyelids,60
wonder,60
devotion,60
was-shocked,60
indulged,60
was-mean,60
impatience,60
prayers,60
reception,60
exchanged,60
asks,60
possession,60
was-stood,60
flushed,60
giving,60
abode,60
conducted,59
fool,59
was-show,59
keeping,59
was-caused,59
lighted,59
rise,59
morning,59
was-repeated,59
seek,59
was-draw,59
servants,59
was-concerned,59
perceive,59
indignation,59
was-sought,59
lessons,59
end,59
was-induced,59
grace,58
was-conducted,58
well,58
bestowed,58
confided,58
was-haunted,58
point,58
was-drawn,58
stick,58
pronounced,58
fist,58
reflections,58
was-presented,58
grandmother,58
cross,58
related,58
was-pursued,58
was-excited,58
pace,58
becoming,58
wear,58
was-ordered,58
venture,58
was-offered,58
please,57
shivered,57
heel,57
was-thrown,57
was-ejaculated,57
deserved,57
fain,57
poor,57
argued,57
lie,57
dragged,57
was-ushered,57
something,57
realise,57
rejoiced,57
was-tempted,57
lodgings,57
shot,57
wrath,57
clever,57
broken,57
was-trust,57
sentence,57
was-finding,57
recognise,57
groaned,56
judged,56
was-calling,56
dignity,56
sword,56
gratitude,56
was-attracted,56
maintained,56
greeted,56
basket,56
picture,56
delivered,56
was-welcomed,56
majesty,56
was-pressed,56
was-shown,56
contemplated,56
was-raised,56
requested,56
guardian,56
shed,56
wealth,56
witnessed,56
keeps,56
was-enabled,56
dog,56
applied,56
pupil,56
manage,55
garden,55
baby,55
charms,55
stammered,55
was-considered,55
danced,55
waved,55
triumph,55
deal,55
questions,55
sunk,55
was-permitted,55
caused,55
grateful,55
was-kissing,55
profession,55
was-miss,55
careful,55
was-regarding,55
was-changed,55
'm,54
pretended,54
hid,54
breathing,54
was-treat,54
indifferent,54
was-drawing,54
prove,54
writes,54
devoted,54
sentiments,54
faults,54
credit,54
selected,54
detected,54
working,54
up,54
locked,54
accustomed,54
obtain,54
betrayed,54
belief,54
mused,54
post,54
bearing,54
frightened,53
pain,53
was-missed,53
staggered,53
summoned,53
quiet,53
toilet,53
plunged,53
cousins,53
tall,53
noted,53
woke,53
was-hate,53
wiped,53
proposal,53
cold,53
was-assisted,53
smiles,53
dined,53
misery,52
opportunity,52
awaited,52
shrugged,52
jealous,52
gloves,52
leg,52
was-annoyed,52
displayed,52
hate,52
retreat,52
needs,52
sits,52
was-threw,52
prefer,52
strolled,52
cigar,52
was-dragged,52
eat,52
true,52
travelled,52
was-watch,52
shawl,52
bid,52
rested,52
was-bringing,51
pondered,51
sick,51
authority,51
lead,51
was-visited,51
unconscious,51
consciousness,51
all,51
employed,51
was-paid,51
buried,51
darling,51
secured,51
thank,51
was-shouted,51
apron,51
language,51
was-pushed,51
was-blame,51
actions,51
accompany,51
reverie,51
safety,51
permitted,51
preparing,51
affected,51
was-wished,51
gazing,51
weight,51
birthday,51
commanded,51
was-drive,51
dwelled,50
was-sighed,50
widow,50
sold,50
owned,50
was-win,50
scheme,50
ambition,50
was-comfort,50
was-killed,50
acquired,50
slow,50
ill,50
performed,50
disappointed,50
was-shook,50
attachment,50
evening,50
was-disturbed,50
sing,50
catch,50
was-amuse,50
fainted,50
ground,49
wrapped,49
skin,49
was-dismissed,49
was-awaiting,49
card,49
throw,49
was-hold,49
beat,49
protested,49
land,49
embarrassment,49
was-inspired,49
fought,49
miserable,49
bow,49
was-attached,49
was-say,49
advised,49
advantage,49
guess,49
labours,49
was-round,49
exhibited,49
occupation,48
deceived,48
lord,48
was-offended,48
dispatched,48
was-cast,48
search,48
progress,48
drink,48
was-keeping,48
estimation,48
sleeve,48
killed,48
faculties,48
was-meeting,48
was-disturb,48
was-promised,48
veil,48
spared,48
indifference,48
reputation,48
appetite,48
strode,48
driven,48
hinted,48
swore,48
extended,48
spectacles,48
was-failed,48
was-marrying,48
ascended,48
resisted,48
was-discovered,48
was-fetch,48
staying,48
was-absorbed,48
submitted,47
comprehended,47
was-awakened,47
divined,47
household,47
away,47
shoes,47
reminded,47
adopted,47
income,47
thing,47
was-amazed,47
discover,47
was-loves,47
was-admitted,47
genius,47
retorted,47
astonished,47
was-recognise,47
answers,47
was-resumed,47
was-agitated,47
gift,47
was-detained,47
shrunk,47
brave,47
was-handed,47
meaning,47
weary,46
eager,46
whole,46
flight,46
equal,46
mention,46
was-spared,46
observation,46
acquainted,46
inclined,46
screamed,46
was-is,46
disposed,46
was-written,46
wits,46
abandoned,46
riding,46
was-pay,46
crying,46
cherished,46
again,46
was-detain,46
avoid,46
worse,46
was-supposed,46
quick,46
fastened,46
complained,46
rank,45
ai,45
was-removed,45
art,45
confusion,45
pitied,45
sufferings,45
garments,45
mission,45
trembling,45
patience,45
was-serve,45
swept,45
spare,45
startled,45
station,45
alluded,45
chanced,45
was-admired,45
concealed,45
inquiries,45
believes,45
terror,45
dislike,45
respect,45
permit,45
pupils,45
amused,45
wondering,45
heir,45
mamma,45
burden,45
incapable,45
was-teach,45
papers,44
doubts,44
was-want,44
was-announced,44
energies,44
energy,44
neglected,44
times,44
suspect,44
worth,44
stranger,44
gain,44
denied,44
shared,44
turns,44
danger,44
message,44
ring,44
enough,44
succeed,44
judge,44
stated,44
entering,44
bent,44
refrain,44
relatives,44
was-turn,43
pulse,43
song,43
was-seek,43
order,43
interposed,43
parent,43
apartments,43
estate,43
was-remember,43
continue,43
blind,43
was-employed,43
surveyed,43
angel,43
refusal,43
repeat,43
was-embraced,43
resented,43
style,43
chooses,43
decide,43
vowed,43
objected,43
was-perceived,43
vol,42
retreated,42
was-suggested,42
teacher,42
spread,42
tapped,42
regained,42
restrain,42
meditations,42
was-smote,42
was-invite,42
impatient,42
past,42
offended,42
thankful,42
horses,42
talents,42
was-betrayed,42
parlour,42
bag,42
professed,42
wit,42
distinguish,42
pictured,42
stirred,42
tastes,42
glances,42
was-place,42
was-oppressed,42
ability,42
sons,42
renewed,42
conviction,41
armchair,41
instructions,41
sensible,41
was-hated,41
fit,41
direction,41
excuse,41
relation,41
deny,41
meditated,41
comrades,41
works,41
was-protect,41
express,41
rights,41
assisted,41
hearing,41
elbows,41
was-lose,41
was-cheer,41
meeting,41
amazement,41
thanks,41
talks,41
moods,41
was-mentioned,41
reasons,41
firm,41
circumstances,41
overheard,41
associates,41
attendant,41
rubbed,41
force,40
inherited,40
generosity,40
pencil,40
narrative,40
shake,40
humour,40
roof,40
benefit,40
raise,40
quarters,40
guide,40
was-directed,40
comprehend,40
was-persisted,40
stumbled,40
was-overcome,40
undertook,40
resigned,40
temperament,40
running,40
conceal,40
carrying,40
hears,40
demeanour,40
intend,40
was-catch,40
confess,40
was-deserted,40
candle,40
down,40
was-stop,40
was-approaching,40
world,40
vanished,40
was-remind,40
was-shut,40
guilt,40
knowing,39
hates,39
successful,39
bending,39
wise,39
preparations,39
was-having,39
amusement,39
was-believe,39
displeasure,39
innocent,39
was-recalled,39
welfare,39
--,39
was-satisfy,39
alighted,39
was-introduce,39
reentered,39
add,39
eyed,39
long,39
was-question,39
acting,39
was-overwhelmed,39
despised,39
was-drove,39
cries,39
was-leading,39
exerted,39
motioned,39
was-believed,39
was-go,39
puts,39
served,39
different,39
entreaties,39
cottage,39
dwelling,39
excited,39
member,39
gun,39
entreated,39
was-address,38
was-mistaken,38
was-suit,38
familiar,38
dismounted,38
image,38
handwriting,38
marked,38
was-rouse,38
resolve,38
corner,38
arrangements,38
was-requested,38
singing,38
returning,38
calling,38
attire,38
emerged,38
beckoned,38
drawing,38
'd,38
surroundings,38
drop,38
was-restore,38
notions,38
fortunes,38
clapped,38
was-suited,38
was-convince,38
qualities,38
win,38
confession,38
leaves,38
echoed,38
was-beheld,38
was-bore,38
agony,38
welcomed,37
inclination,37
talent,37
boys,37
was-aroused,37
released,37
reproached,37
named,37
congratulated,37
foe,37
was-clasped,37
trial,37
signed,37
charming,37
protection,37
shrieked,37
conquered,37
hesitate,37
poverty,37
destiny,37
was-informing,37
jealousy,37
detained,37
wrist,37
sobs,37
was-remembered,37
slave,37
nervous,37
fast,37
was-regard,37
restrained,37
failure,37
train,37
was-noticed,37
line,37
was-carrying,37
ideal,37
fortunate,37
sailed,37
suggestion,37
bound,37
about,37
prayer,37
despair,36
reads,36
observations,36
forgiven,36
exertions,36
was-buried,36
calculated,36
was-accused,36
was-support,36
mad,36
establishment,36
meal,36
weeping,36
yield,36
uneasy,36
rolled,36
pause,36
desires,36
expectations,36
claim,36
principles,36
lacked,36
tail,36
painted,36
kneeling,36
annoyance,36
attend,36
was-touch,36
visitors,36
simplicity,36
eaten,36
shy,36
once,36
embraced,36
was-comforted,36
flowers,36
proceedings,36
hatred,36
learning,36
curious,36
pardon,36
warned,36
asking,36
driving,36
kiss,36
discourse,36
lent,35
identity,35
was-charmed,35
appears,35
statement,35
honest,35
action,35
insist,35
pray,35
compelled,35
comrade,35
was-sobbed,35
referred,35
locks,35
exclamation,35
excused,35
shows,35
moments,35
voyage,35
goodness,35
whip,35
sad,35
undertaken,35
was-hurried,35
was-pitied,35
rallied,35
inquiry,35
support,35
height,35
pity,35
approved,35
moment,35
was-exhausted,35
was-wounded,35
awakened,35
provided,35
fire,35
cleared,35
school,35
older,35
truth,35
possess,35
difficulties,35
was-released,35
self-possession,35
completed,35
appointment,35
motives,35
jacket,34
adversary,34
become,34
was-read,34
miss,34
^,34
prisoner,34
ruin,34
movement,34
intellect,34
betray,34
was-relieve,34
disposal,34
brother-in-law,34
encouraged,34
wardrobe,34
employer,34
was-'m,34
indignant,34
piece,34
experiences,34
appealed,34
directions,34
was-destined,34
established,34
costume,34
exercised,34
deserves,34
adventures,34
complied,34
was-aid,34
ejaculated,34
attempts,34
enjoying,34
destination,34
recoiled,34
sauntered,34
was-cost,34
was-restored,34
patted,34
worthy,34
treasure,34
walks,34
claimed,34
was-reassured,34
was-supported,34
was-welcome,34
begins,34
arrive,34
sleeves,34
was-been,34
attack,34
was-reduced,34
blush,34
am,33
might,33
permission,33
instinct,33
race,33
dressing-room,33
hero,33
listener,33
flattered,33
news,33
band,33
expense,33
represented,33
desirous,33
was-arrested,33
was-greet,33
wake,33
motive,33
antagonist,33
planned,33
faced,33
swallowed,33
bread,33
palm,33
was-warn,33
recollection,33
was-facing,33
shrink,33
endeavouring,33
convinced,33
longing,33
blamed,33
cease,33
was-wish,33
threatened,33
dread,33
was-reconciled,33
crime,33
relative,33
was-advise,33
agree,33
was-console,33
tied,33
trunk,33
was-pleaded,33
treat,33
sped,33
fired,33
was-mind,33
paper,33
clear,32
undertake,32
proceed,32
library,32
calmness,32
explanation,32
element,32
laughter,32
was-grieved,32
was-terrified,32
misfortune,32
procured,32
was-named,32
was-went,32
was-suspected,32
was-deprived,32
shadow,32
holds,32
debts,32
stir,32
expects,32
connexion,32
fancies,32
resources,32
disgust,32
rejected,32
accord,32
tender,32
struggling,32
greeting,32
was-robbed,32
was-served,32
nostrils,32
rescue,32
was-interrupting,32
finish,32
design,32
queen,32
hungry,32
understands,32
dreaming,32
supper,32
tale,32
effort,32
intercourse,32
lies,32
attained,31
aspect,31
pleases,31
betrothed,31
pursue,31
boat,31
was-putting,31
god,31
heaved,31
defence,31
repress,31
was-avoided,31
was-think,31
was-accepted,31
communicated,31
stuck,31
heeded,31
was-sending,31
laboured,31
rendered,31
was-respecting,31
was-interposed,31
propose,31
buy,31
supplied,31
was-deceive,31
approve,31
was-suffered,31
dried,31
counsel,31
brings,31
generous,31
earned,31
frock,31
hearers,31
mode,31
alarm,31
sister-in-law,31
was-observe,31
observe,31
freedom,31
hide,31
seeking,31
was-accept,31
was-overpowered,31
clutched,31
misfortunes,31
altered,31
gentle,31
ones,31
fetched,31
gaiety,31
worshipped,31
superiority,31
doings,31
wrung,31
refrained,31
deposited,31
replies,31
drinking,31
fly,31
improved,31
bible,30
was-wrapped,30
mine,30
same,30
repented,30
worn,30
collar,30
was-threatened,30
hailed,30
sacrifice,30
horror,30
fan,30
was-following,30
was-knowing,30
was-soothe,30
was-devoted,30
loneliness,30
understanding,30
termed,30
lowered,30
acquiesced,30
enjoyment,30
frowned,30
distinguished,30
foresaw,30
wedding,30
lesson,30
rage,30
laughs,30
tasted,30
was-trusted,30
opponent,30
finding,30
was-spare,30
ship,30
blame,30
sprung,30
was-assure,30
was-afforded,30
was-pass,30
was-gratified,30
hard,30
labour,30
purchased,30
obliged,30
puzzled,30
was-desired,30
appeal,30
remembrance,30
overcome,30
was-touching,30
endeavour,30
insensible,30
appreciate,30
praised,30
secretary,29
-rrb-,29
luck,29
built,29
fame,29
moustache,29
commands,29
vexation,29
food,29
intends,29
was-look,29
was-avoid,29
waistcoat,29
manifested,29
was-checked,29
near,29
contented,29
deserve,29
attendance,29
was-faltered,29
stolen,29
revealed,29
ascertained,29
was-consult,29
prevent,29
portrait,29
was-choked,29
eagerness,29
unwilling,29
expecting,29
upstairs,29
staring,29
reasoned,29
consulted,29
re,29
sides,29
stories,29
was-bless,29
leading,29
travelling,29
persuade,29
was-going,29
appreciated,29
was-preferred,29
dine,29
whistled,29
was-guided,29
girls,29
was-catching,29
melancholy,29
possesses,29
was-separated,29
shame,29
breathe,29
sewing,28
pocketbook,28
inclinations,28
hit,28
was-holding,28
mistake,28
protector,28
count,28
treatment,28
conceive,28
sustained,28
was-restrained,28
hotel,28
regiment,28
thumb,28
was-urge,28
wheeled,28
brushed,28
bones,28
accounts,28
was-silenced,28
apologised,28
wanting,28
virtues,28
forgave,28
was-overcame,28
idol,28
lift,28
halted,28
returns,28
collected,28
pictures,28
compliments,28
was-groaned,28
sin,28
estimate,28
uneasiness,28
cabin,28
expenses,28
discovery,28
was-shot,28
was-entitled,28
practice,28
scanned,28
deep,28
was-run,28
searched,28
was-strike,28
was-confused,28
everything,28
dismay,28
was-stung,28
moving,28
undergone,28
was-drag,28
scorn,28
was-settled,28
admit,28
saddle,28
information,27
chief,27
approval,27
displeased,27
supported,27
schemes,27
traced,27
troubled,27
patron,27
was-explained,27
zeal,27
accomplished,27
description,27
salutation,27
alarmed,27
intelligence,27
was-entreated,27
struggles,27
was-speak,27
falling,27
winced,27
sins,27
match,27
robe,27
was-assuring,27
was-assailed,27
pet,27
intimacy,27
solitude,27
white,27
bad,27
paying,27
was-reach,27
was-begging,27
