,docid,storyid,date,gender,author,title,authgender,nationality,firstpub,tags,birthdate
61652,uc1.$b434925|Listnitsky,uc1.$b434925,1950,m,"Sholokhov, Mikhail Aleksandrovich,",And quiet flows the Don; | a novel in four books. | $c: [A translation from the Russian by Stephen Garry; rev. and completed by Robert Daglish],m,,1950,m,0
81024,mdp.39015058260772|Aubrey,mdp.39015058260772,2000,m,"Berenson, Laurien.",Unleashed : | a Melanie Travis mystery / | $c: Laurien Berenson.,f,,2000,m,0
68952,uc1.32106014453382|Mr.Goralsky,uc1.32106014453382,1973,m,"Kemelman, Harry",Three days with the rabbi / | $c: by Harry Kemelman,m,,1973,m,0
80018,mdp.39015061210301|Alastair,mdp.39015061210301,2005,m,,The book of St Andrews / | $c: edited by Robert Crawford.,u,,2005,m,0
72382,mdp.39015011047746|Suleiman,mdp.39015011047746,1980,m,"Ghānim, Fatḥi.",The man who lost his shadow : | a novel in four books / | $c: by Fathy Ghanem ; translated from the Arabic by Desmond Stewart.,u,,1980,m,0
76161,uc1.32106015505479|Tom,uc1.32106015505479,1997,m,"Smith, Sarah,",The vanished child / | $c: Sarah Smith,f,,1997,m,0
80874,mdp.39015062594729|Dino,mdp.39015062594729,2005,m,"Woods, Stuart.",Iron orchid / | $c: Stuart Woods.,m,,2005,m,0
77293,mdp.39015053485440|Desmond,mdp.39015053485440,1997,m,,"Huia short stories, 1997.",u,,1997,m,0
69279,pst.000021124969|CraigLee,pst.000021124969,1979,m,,"Reader's digest condensed books : | volume 1, 1980.",u,,1979,m,0
81351,mdp.39015076108714|Feuk,mdp.39015076108714,2007,m,"Kennedy, Thomas E.,",Cast upon the day : | stories / | $c: Thomas E. Kennedy.,m,,2007,m,0
65859,mdp.39015053131416|Paul,mdp.39015053131416,1969,m,"Thorp, Roderick",Dionysus / | $c: Roderick Thorp,m,,1969,m,0
68410,uc1.b4358693|Dr.Thom,uc1.b4358693,1977,m,"Rossner, Judith.",Attachments / | $c: Judith Rossner,f,,1977,m,0
75961,mdp.39015047735603|CatBolger,mdp.39015047735603,1998,m,"Trevor, William,",Ireland : | selected stories / | $c: William Trevor.,m,,1998,m,0
77689,mdp.39015039922375|Nick,mdp.39015039922375,1997,m,"Burnham, Carol,",Attic light / | $c: by Carol Burnham.,f,,1997,m,0
68758,uc1.b5167120|Charlie,uc1.b5167120,1970,m,"Orbell, Margaret Rose.","Contemporary Maori writing, | $c: selected with an introduction by Margaret Orbell.",f,,1970,m,0
65129,pst.000044188764|Yang,pst.000044188764,1960,m,,Chin p'ing mei : | the adventurous history of Hsi Men and his six wives ... / | $c: with an introduction by Arthur Waley.,u,,1960,m,0
73458,mdp.39015058799944|Wood,mdp.39015058799944,1988,m,"Saberhagen, Fred,",The lost swords : | the first triad / | $c: Fred Saberhagen.,m,,1988,m,0
73882,mdp.39015000625171|Toby,mdp.39015000625171,1982,m,"Kluger, Richard.",Un-American activities : | a novel / | $c: by Richard Kluger.,m,,1982,m,0
65376,uc1.b3452875|Reeves,uc1.b3452875,1961,m,"Mayfield, Julian,",The grand parade.,m,,1961,m,0
73364,pst.000021124464|Montoya,pst.000021124464,1982,m,,"Reader's digest condensed books : | volume 2, 1982.",u,,1982,m,0
68747,mdp.39015013433084|Klarloth,mdp.39015013433084,1979,m,,The Great science fiction stories / | $c: edited by Isaac Asimov and Martin H. Greenberg.,u,,1979,m,0
68573,mdp.39015073495700|Fred,mdp.39015073495700,1976,m,"Wilson, George.",Black master / | $c: by George Wilson.,m,,1976,m,0
61285,mdp.39015000545999|Fafreras,mdp.39015000545999,1950,m,"Pick, Robert,","Guests of Don Lorenzo, | $c: a novel.",m,,1950,m,0
77378,inu.30000100646607|Dindial,inu.30000100646607,1992,m,"Als, Michael R.",No half a loaf : | novel / | $c: Michael Als.,m,,1992,m,0
65769,uc1.b3295096|Gardner,uc1.b3295096,1963,m,"Young, Edward Preston.",The fifth passenger.,m,,1963,m,0
72557,inu.39000001554596|Vasil,inu.39000001554596,1980,m,"Adamovich, Alesʹ,","Out of the fire / | $c: Ales Adamovich, Yanka Bryl, Vladimir Kolesnik ; [translated by Angelia Graf and Nina Belenkaya].",u,,1980,m,0
77062,mdp.39015032290689|Banarsi,mdp.39015032290689,1993,m,"(Kanwar Bahadur), Mathur, Kanwar B.","Rainbow of life, a collection of short stories / | $c: Kanwar B. Mathur.",u,,1993,m,0
64243,uc1.32106000275419|Rick,uc1.32106000275419,1965,m,"Rickenbacker, Eddie,","Fighting the flying circus,",m,,1965,m,0
81300,mdp.39015074299218|Freud,mdp.39015074299218,2007,m,"Vickers, Salley.",Where three roads meet / | $c: Salley Vickers.,f,,2007,m,0
67953,mdp.39015050559395|Norm,mdp.39015050559395,1979,m,"Horan, James David,",Ginerva / | $c: by James D. Horan.,m,,1979,m,0
65532,pst.000047169760|Litel,pst.000047169760,1961,m,"Hallstead, William F.","Ev Kris, aviation detective.",m,,1961,m,0
72360,mdp.39015064790333|Rhine,mdp.39015064790333,1986,m,"Lansdale, Joe R.,",Dead in the West / | $c: Joe R. Lansdale.,m,,1986,m,0
61165,uc1.$b662124|Mr.Grey,uc1.$b662124,1953,m,"Guerney, Bernard Guilbert,",New Russian stories.,m,,1953,m,0
69319,uc1.$b696091|Tedesco,uc1.$b696091,1972,m,"Bulatović, Miodrag,",The war was better. | $c: Translated from the Serbo-Croatian by B. S. Brusar. Adapted by Michael Wolfert.,u,,1972,m,0
68802,mdp.39015005909745|Ubriaco,mdp.39015005909745,1979,m,"Vonnegut, Kurt.",Jailbird : | a novel / | $c: by Kurt Vonnegut.,m,,1979,m,0
61616,mdp.39076002643893|Howie,mdp.39076002643893,1952,m,"Lillie, Amy Morris.",Everybody's island / | $c: by Amy Morris Lillie ; illustrated by Dorothy Bayley Morse.,f,,1952,m,0
69060,mdp.39015043088643|Molchanov,mdp.39015043088643,1979,m,"Ivanov, Anatoliĭ Stepanovich,",The eternal call / | $c: Anatoly Ivanov ; [translated from the Russian by Fainna Glagoleva ; illustrated by Peter Pinkisevich],u,,1979,m,0
73717,uc1.b4949039|Quinn,uc1.b4949039,1981,m,"Swift, Graham,",Shuttlecock / | $c: Graham Swift.,m,,1981,m,0
61214,mdp.39015028035221|Ramon,mdp.39015028035221,1957,m,"Aldanov, Mark Aleksandrovich,",Nightmare and dawn.,m,,1957,m,0
68307,uc1.b4365369|NattyTaylor,uc1.b4365369,1979,m,"Shreve, Susan Richards.",Children of power / | $c: Susan Richards Shreve.,f,,1979,m,0
81343,mdp.39015055831195|Joey,mdp.39015055831195,2002,m,"Merullo, Roland.","In Revere, in those days : | a novel / | $c: Roland Merullo.",m,,2002,m,0
68189,uc1.32106014453382|Keenan,uc1.32106014453382,1973,m,"Kemelman, Harry",Three days with the rabbi / | $c: by Harry Kemelman,m,,1973,m,0
73749,pst.000017857178|Miles,pst.000017857178,1989,m,"Bujold, Lois McMaster.",Vorkosigan's game / | $c: Lois McMaster Bujold.,f,,1989,m,0
73816,mdp.39015037765115|Leaphorn,mdp.39015037765115,1989,m,"Hillerman, Tony.",The blessing way; Dance hall of the dead; Listening woman : | three mysteries / | $c: Tony Hillerman.,m,,1989,m,0
72510,pst.000061246133|TedHockney,pst.000061246133,1988,m,"Koontz, Dean R. (Dean Ray),",Watchers / | $c: Dean R. Koontz.,m,,1988,m,0
60423,pst.000027248546|Idris,pst.000027248546,1959,m,"Cronin, A. J. (Archibald Joseph),","The citadel, and The keys of the kingdom : | two complete novels.",m,,1959,m,0
81340,mdp.39015068816787|Jarvis,mdp.39015068816787,2007,m,"Stanush, Claude,",Sometimes it's New York : | stories / | $c: Claude Stanush ; edited by Michele Stanush.,m,,2007,m,0
72325,mdp.39015014878303|Richard,mdp.39015014878303,1989,m,"Sillitoe, Alan,",The open door / | $c: Alan Sillitoe.,m,,1989,m,0
72166,uc1.32106005862310|Mr.Norwood,uc1.32106005862310,1982,m,"Derleth, August William,",The Solar Pons omnibus / | $c: August Derleth ; edited by Basil Copper ; with illustrations by Frank Utpatel ; and a foreword by Robert Bloch.,m,,1982,m,0
80895,mdp.39015056504387|Marufuku,mdp.39015056504387,2003,m,"Weiss, D. B.",Lucky Wander Boy / | $c: D.B. Weiss.,u,,2003,m,0
72270,uc1.b4351320|Tuttle,uc1.b4351320,1985,m,"Shannon, Dell,",Chaos of crime / | $c: Dell Shannon.,u,,1985,m,0
72101,mdp.39015012098383|WilliamEllery,mdp.39015012098383,1987,m,"Stegner, Wallace,",Crossing to safety / | $c: Wallace Stegner.,m,,1987,m,0
65689,mdp.39015014671773|Bob,mdp.39015014671773,1969,m,"(Emil Leopold), Jordan, E. L.","America: glorious and chaotic land; | Charles Sealsfield discovers the young United States. An account of our post-Revolutionary ancestors by a contemporary. | $c: Translated and adapted from the German original with introductions, notes, and an account of Sealsfield's life, by E. L. Jordan.",m,,1969,m,0
76385,mdp.39015025221451|Rickles,mdp.39015025221451,1990,m,"Kirn, Walter,",My hard bargain / | $c: by Walter Kirn.,m,,1990,m,0
65531,pst.000044495510|JohnThomas,pst.000044495510,1960,m,"Brooks, Cleanth,","The scope of fiction / | $c: Cleanth Brooks, Robert Penn Warren.",u,,1960,m,0
76363,mdp.39015032318407|MorariRao,mdp.39015032318407,1993,m,"Carter, Robert.",Talwar / | $c: Robert Carter.,m,,1993,m,0
81858,uc1.32106018079001|Robin,uc1.32106018079001,2000,m,"Keegan, Mel",Fortunes of war / | $c: Mel Keegan,m,,2000,m,0
68361,pst.000014888946|Owen,pst.000014888946,1973,m,"Kurtz, Katherine.",The Chronicles of the Deryni / | $c: Katherine Kurtz.,f,,1973,m,0
77702,mdp.39015034031487|Nicko,mdp.39015034031487,1993,m,"Cohen, Matt,",The bookseller / | $c: Matt Cohen.,m,,1993,m,0
59933,mdp.39015019108730|Ion,mdp.39015019108730,1957,m,"Petrescu, Cezar,",Gathering clouds; | a novel.,u,,1957,m,0
61914,uc1.b3435280|Dave,uc1.b3435280,1957,m,"Jones, James,",Some came running / | $c: by James Jones.,m,,1957,m,0
61889,uc1.$b104222|Leon,uc1.$b104222,1958,m,"Field, Hermann H.,","Angry harvest, | $c: by Hermann Field and Stanislaw Mierzenski.",m,,1958,m,0
80157,mdp.39015050546640|Emerson,mdp.39015050546640,2001,m,,The river underground : | an anthology of Nevada fiction / | $c: edited by Shaun T. Griffin.,u,,2001,m,0
65168,pst.000024654708|Teddy,pst.000024654708,1964,m,"Langton, Jane,",The transcendental murder / | $c: Jane Langton.,f,,1964,m,0
61119,uc1.$b114425|Amos,uc1.$b114425,1958,m,,The Post reader of Civil War stories. | $c: Edited by Gordon Carroll.  With an introd. by E. B. Long.  Illustrated by Ray Houlihan.,u,,1958,m,0
69015,mdp.39015035946113|Rathin,mdp.39015035946113,1976,m,"Nandi, Mati.",Striker ; Stopper / | $c: Moti Nandi ; translated from the Bengali by Mihir K. Das.,u,,1976,m,0
68057,mdp.39015020723501|MartinKing,mdp.39015020723501,1977,m,"McCullough, Colleen,",The thorn birds / | $c: Colleen McCullough.,f,,1977,m,0
63995,mdp.39015014862513|CharlesStreet,mdp.39015014862513,1968,m,"Young, Agnes Brooks,","I swear by Apollo, | $c: by Agatha Young.",f,,1968,m,0
64172,mdp.39015019760233|Kim,mdp.39015019760233,1967,m,"Ly, Singko.","An anthology of modern Malaysian Chinese stories. / | $c: Collected and translated by Ly Singko, in collaboration with Leon Comber, with a foreword by Han Suyin.",u,,1967,m,0
64115,pst.000027639962|Mills,pst.000027639962,1969,m,"Dolson, Hildegarde.",Heat lightning.,f,,1969,m,0
71971,uc1.b4449963|Medvedenko,uc1.b4449963,1982,m,"Epstein, Leslie.",Regina / | $c: Leslie Epstein.,m,,1982,m,0
65109,mdp.39015034644750|Frank,mdp.39015034644750,1965,m,,"Fifty best American short stories, 1915-1965. | $c: Edited by Martha Foley.",u,,1965,m,0
73462,mdp.39015061383066|LordGregory,mdp.39015061383066,1983,m,"Rice, Anne,",The claiming of Sleeping Beauty : | an erotic novel of tenderness and cruelty for the enjoyment of men and women / | $c: A.N. Roquelaure.,f,,1983,m,0
64519,mdp.39015031010906|Roger,mdp.39015031010906,1964,m,"Ramos, Maximo D.","Philippine cross-section; | an anthology of outstanding Filipino short stories in English, | $c: edited by Maximo Ramos and Florentino B. Valeros. Foreword by A.V.H. Hartendorp.",m,,1964,m,0
65783,mdp.39015028016031|Danilo,mdp.39015028016031,1962,m,"(Mykhaĭlo Panasovych) Stelʹmakh, M. P.","Let the blood of man not flow, | $c: [by] Mikhailo Stelmakh. [Translated from the Russian by Eve Manning and Olga Shartse]",u,,1962,m,0
65124,mdp.39015050240731|Jackson,mdp.39015050240731,1967,m,"Dawson, Fielding,",An emotional memoir of Franz Kline.,m,,1967,m,0
65790,mdp.39015014700333|Steele,mdp.39015014700333,1969,m,"Knebel, Fletcher.",Trespass.,m,,1969,m,0
68245,mdp.39015008995378|TudorFierascu,mdp.39015008995378,1971,m,,Romanian short stories; | $c: with an introduction by Olivia Manning.,u,,1971,m,0
69501,uc1.32106002055017|Wallace,uc1.32106002055017,1977,m,,Black images in American literature / | $c: [compiled by] Joan Cannady.,u,,1977,m,0
63942,mdp.39015030352226|Louis,mdp.39015030352226,1963,m,"Oldenbourg, Zoé,","Cities of the flesh; | or, The story of Roger de Montbrun. | $c: Translated by Anne Carter.",u,,1963,m,0
59997,mdp.39015066057509|Paul,mdp.39015066057509,1955,m,"Payne, Robert,",The roaring boys / | $c: Robert Payne.,m,,1955,m,0
65457,uc1.$b161075|Michael,uc1.$b161075,1961,m,"Cousins, Margaret,",Love and marriage: 22 stories.,f,,1961,m,0
76812,mdp.39015019402927|Gustavo,mdp.39015019402927,1990,m,"Szanto, George H.,",The underside of stones : | a story cycle / | $c: George Szanto.,m,,1990,m,0
72751,uc1.b4351473|Purefoy,uc1.b4351473,1985,m,"Lee, Stan.",Dunn's conundrum / | $c: Stan Lee.,m,,1985,m,0
76804,mdp.39015035024705|Strawberry,mdp.39015035024705,1995,m,"Emshwiller, Carol.",Ledoyt / | $c: by Carol Emshwiller.,f,,1995,m,0
76632,mdp.39015032709340|Ratchett,mdp.39015032709340,1994,m,"Evans, Max,",Bluefeather Fellini in the sacred realm / | $c: by Max Evans.,m,,1994,m,0
61903,mdp.39015003488916|Eirik,mdp.39015003488916,1952,m,"Undset, Sigrid,",The master of Hestviken / | $c: Sigrid Undset ; translated from the Norwegian by Arthur G. Chater.,f,,1952,m,0
64856,uc1.b2837721|MrMeraut,uc1.b2837721,1968,m,"Goolden, Barbara,",The reluctant wife.,f,,1968,m,0
76501,mdp.39015029991695|Satish,mdp.39015029991695,1991,m,,"Of human passion : | translation into English, collection / | $c: [translated by Sankar Narayan Pal].",u,,1991,m,0
80269,mdp.39015058730501|Emilio,mdp.39015058730501,2004,m,"Barnes, Julian",The lemon table / | $c: Julian Barnes,m,,2004,m,0
65570,mdp.39015014585601|Lancelot,mdp.39015014585601,1968,m,"Asimov, Isaac,",Asimov's mysteries.,m,,1968,m,0
63964,uc1.$b135097|Mr.SerjeantVaughan,uc1.$b135097,1969,m,"Queen, Ellery.","Ellery Queen's minimysteries; | 70 short-short stories of crime, mystery, and detection.",m,,1969,m,0
69479,mdp.39015041832117|Philip,mdp.39015041832117,1975,m,"Long, Catharine, Lady,",Sir Roland Ashton / | $c: Catharine Long. Mary Spencer / Anne Howard.,f,,1975,m,0
72479,mdp.39015061139369|Philip,mdp.39015061139369,1986,m,,The Mammoth book of classic chillers / | $c: edited by Tim Haydock.,u,,1986,m,0
61316,uc1.$b243494|Purvis,uc1.$b243494,1951,m,"Mathew, David,",The mango on the mango tree.,m,,1951,m,0
61428,mdp.39015066293039|Dee,mdp.39015066293039,1951,m,"Jenkins, Will,",Great stories of science fiction;,m,,1951,m,0
64520,mdp.39015048890241|Tom,mdp.39015048890241,1962,m,"Lindbergh, Anne Morrow,",Dearly beloved; | a theme and variations.,f,,1962,m,0
73787,uc1.32106008197185|George,uc1.32106008197185,1988,m,"Sinclair, Murray.",Goodbye L.A. / | $c: by Murray Sinclair.,m,,1988,m,0
64395,mdp.39015016452834|Max,mdp.39015016452834,1961,m,"Bankowsky, Richard,",After Pentecost; | an epistle to the Romans.,m,,1961,m,0
64709,uc1.$b87058|Christopher,uc1.$b87058,1962,m,"Calder-Marshall, Arthur,",The Scarlet boy.,m,,1962,m,0
77146,mdp.39015033065387|Clemens,mdp.39015033065387,1994,m,"Wise, Tad,",Tesla : | a novel / | $c: by Tad Wise.,m,,1994,m,0
64356,inu.30000130751864|Leven,inu.30000130751864,1962,m,"Govan, Christine Noble,","Rachel Jackson, Tennessee girl. | $c: Illustrated by Robert Doremus.",f,,1962,m,0
76109,mdp.39015073817788|Cesar,mdp.39015073817788,1993,m,,Masterpieces of terror and the unknown / | $c: selected by Marvin Kaye.,u,,1993,m,0
80052,inu.30000092512817|Dr.Johnson,inu.30000092512817,2003,m,"Hilmon, Darrious.",5 dimes / | $c: Darrious D. Hilmon.,u,,2003,m,0
68514,mdp.39015004044973|Lenny,mdp.39015004044973,1975,m,"Trevor, William,",Angels at the Ritz : | and other stories / | $c: William Trevor.,m,,1975,m,0
63977,uc1.b3435089|Brewster,uc1.b3435089,1967,m,"Lockridge, Richard,",With option to die; | a Captain Heimrich mystery.,m,,1967,m,0
63959,pst.000019169330|Huddleston,pst.000019169330,1962,m,"Hopkinson, Tom,",In the very continent / | $c: by Tom Hopkinson.,m,,1962,m,0
64789,mdp.39015016466420|Torrigiani,mdp.39015016466420,1965,m,"Alexander, Sidney,","Michelangelo, the Florentine; | a novel.",m,,1965,m,0
67976,uc1.b4357833|SterlingPictures,uc1.b4357833,1977,m,"Rock, Phillip,",Flickers : | a novel / | $c: by Phillip Rock.,m,,1977,m,0
72018,uc1.32106006530197|Lennox,uc1.32106006530197,1982,m,"Fraser, Antonia,",Cool repentance / | $c: Antonia Fraser.,f,,1982,m,0
81769,mdp.39015060121707|Merv,mdp.39015060121707,2004,m,"Poirier, Mark Jude.",Modern ranch living : | a novel / | $c: Mark Jude Poirier.,m,,2004,m,0
69770,mdp.39015005084028|Joseph,mdp.39015005084028,1971,m,"Bragg, Melvyn,",A place in England.,m,,1971,m,0
61862,uc1.b4334418|DonQuixote,uc1.b4334418,1952,m,,"Great books of the Western World / | $c: Encyclopaedia Britannica, inc., in collaboration with  the University of Chicago ; Robert Maynard Hutchins, editor in chief ; Mortimer J. Adler, associate editor.",u,,1952,m,0
80632,mdp.39015050499584|Stendahl,mdp.39015050499584,2001,m,"Woods, Stuart.",Cold paradise / | $c: Stuart Woods.,m,,2001,m,0
60132,pst.000029135424|Simon,pst.000029135424,1957,m,"McClennen, Joshua,",Masters and masterpieces of the short story.,m,,1957,m,0
61444,uc1.b3554678|Vereker,uc1.b3554678,1959,m,"Frakes, James R.","Short fiction: | a critical collection, | $c: edited by James R. Frakes and Isadore Traschen.",m,,1959,m,0
80316,mdp.39015061102250|Joel,mdp.39015061102250,2004,m,"Lloyd, David T.,",Boys : | stories and a novella / | $c: David Lloyd.,m,,2004,m,0
77192,inu.30000056346624|GeorgeGrimes,inu.30000056346624,1997,m,"Willocks, Tim.",Bad city blues / | $c: Tim Willocks.,m,,1997,m,0
61009,mdp.39015002710104|Mr.Judkins,mdp.39015002710104,1953,m,"Powell, Anthony,",What's become of Waring.,m,,1953,m,0
60914,osu.32435057564585|Jensen,osu.32435057564585,1957,m,"Fair, A. A.,",Some slips don't show / | $c: A.A. Fair (Erle Stanley Gardner),m,,1957,m,0
72642,uc1.b4450003|Tony,uc1.b4450003,1981,m,"Fast, Jonathan.",The beast : | a novel / | $c: Jonathan Fast.,m,,1981,m,0
69429,mdp.39015050944852|Olivarez,mdp.39015050944852,1970,m,"Dimov, Dimitŭr,",Damned souls | $c: [by] Dimiter Dimov. Translated by Mihail Todorov. Editor: Theodora Atanasova.,u,,1970,m,0
73482,mdp.39015013255701|Judson,mdp.39015013255701,1984,m,"Sturgeon, Theodore.",The stars are the Styx / | $c: Theodore Sturgeon.,m,,1984,m,0
72912,uc1.b4365364|Terrence,uc1.b4365364,1989,m,"Sanford, Annette.",Lasting attachments / | $c: Annette Sanford.,f,,1989,m,0
68085,uc1.$b397609|Albert,uc1.$b397609,1971,m,"Rezvani,",Light-years | $c: [by] Rezvani. Translated by A. M. Sheridan Smith.,u,,1971,m,0
79948,mdp.39015059119852|Hartley,mdp.39015059119852,2004,m,"Mazor, Julian,",Friend of mankind and other stories / | $c: by Julian Mazor.,m,,2004,m,0
64476,inu.30000007179629|Dr.Schmitt,inu.30000007179629,1964,m,"Sartre, Jean-Paul,",The reprieve. | $c: Translated from the French by Eric Sutton.,u,,1964,m,0
73794,uc1.32106008310846|Lothropp,uc1.32106008310846,1987,m,"Holt, Helene.","Exiled : | the story of John Lathrop, 1584-1653, a novel / | $c: Helene Holt.",f,,1987,m,0
72268,uc1.32106015919761|HenryDark,uc1.32106015919761,1985,m,"Auster, Paul,",City of glass / | $c: by Paul Auster,m,,1985,m,0
80905,uc1.32106017666444|Gabe,uc1.32106017666444,2004,m,,Once upon a childhood : | stories and memoirs of American youth / | $c: edited by Barbara H. Soloman and Eileen Panetta,u,,2004,m,0
72385,mdp.39015011542118|Ned,mdp.39015011542118,1986,m,"Keery, Sam,",The streets of Laredo.,m,,1986,m,0
73887,mdp.49015002972140|Philippe,mdp.49015002972140,1987,m,"Phillips, Jill M.",The rain maiden : | a novel / | $c: Jill M. Phillips.,f,,1987,m,0
77326,uc1.b4366112|Lovelace,uc1.b4366112,1991,m,"Wellman, Mac.",The fortuneteller : | a jest / | $c: Mac Wellman.,m,,1991,m,0
68013,mdp.39015054103141|Bill,mdp.39015054103141,1977,m,"Drabble, Margaret,",The ice age / | $c: Margaret Drabble.,f,,1977,m,0
69356,mdp.39015020224955|Gani,mdp.39015020224955,1976,m,,"Writings on India's partition / | $c: edited by Ramesh Mathur, Mahendra Kulasrestha.",u,,1976,m,0
76882,mdp.39015040575238|Alfredo,mdp.39015040575238,1997,m,"Duarte, Stella Pope.",Fragile night / | $c: Stella Pope Duarte.,f,,1997,m,0
73334,mdp.39015003932111|Hugh,mdp.39015003932111,1980,m,"Goldman, James.",Myself as witness / | $c: by William Goldman.,m,,1980,m,0
80841,inu.30000102053505|Steele,inu.30000102053505,2005,m,"Ferri, Richard S.",Confessions of a male nurse / | $c: Richard S. Ferri.,m,,2005,m,0
79991,mdp.39015050742553|Daddy,mdp.39015050742553,2000,m,"Bolger, Dermot,",Temptation / | $c: Dermot Bolger.,m,,2000,m,0
65486,uc1.b3347045|Dr.Kidder,uc1.b3347045,1965,m,"Schiddel, Edmund.","The good and bad weather, | a novel.",m,,1965,m,0
69835,mdp.39015030947918|Ricky,mdp.39015030947918,1978,m,"Berliner, Ross.",The manhood ceremony / | $c: Ross Berliner.,m,,1978,m,0
73900,uc1.32106005862302|Pons,uc1.32106005862302,1982,m,"Derleth, August William,",The Solar Pons omnibus / | $c: August Derleth ; edited by Basil Copper ; with illustrations by Frank Utpatel ; and a foreword by Robert Bloch.,m,,1982,m,0
60584,mdp.39015016414610|Liles,mdp.39015016414610,1953,m,"Phillips, John,",The second happiest day | $c: [by] John Phillips [pseud.,m,,1953,m,0
61884,uc1.$b105519|Emerson,uc1.$b105519,1950,m,"Smith, Robert,",One winter in Boston : | a novel / | $c: by Robert Smith.,m,,1950,m,0
65738,uc1.b3435487|Conrad,uc1.b3435487,1967,m,"Raphael, Frederic,",Orchestra & beginners.,m,,1967,m,0
79942,mdp.39015056247094|Merle,mdp.39015056247094,2002,m,"Atkinson, Kate.",Not the end of the world / | $c: Kate Atkinson.,f,,2002,m,0
80701,mdp.39015054403152|Morgan,mdp.39015054403152,2002,m,"Tate, James,",Dreams of a robot dancing bee : | 44 stories / | $c: by James Tate.,m,,2002,m,0
61341,uc1.b2791753|SwamiSaradananda,uc1.b2791753,1955,m,"Swami. Gambhirananda,",Holy Mother : | Shri Sarada Devi / | $c: Swami Gambhirananda.,u,,1955,m,0
65252,inu.39000005932160|Priam,inu.39000005932160,1967,m,"Squire, James R.","Greek myths and legends, | retold by eminent mythologists. | $c: Compiled by James R. Squire and Barbara L. Squire.",m,,1967,m,0
60600,uc1.b4088960|Ned,uc1.b4088960,1958,m,"Ross, Walter.",The immortal.,m,,1958,m,0
73412,uc1.b3454984|Theus,uc1.b3454984,1981,m,"Williams, Carol,",The Switzers : | a novel / | $c: by Carol Williams,f,,1981,m,0
81700,mdp.39015055883816|Saul,mdp.39015055883816,2002,m,"Gornick, Lisa,",A private sorcery : | a novel / | $c: by Lisa Gornick.,f,,2002,m,0
72037,umn.31951001066512c|owers,umn.31951001066512c,1981,m,,Folklore of the Santal Parganas / | $c: translated by Cecil Henry Bompas.,u,,1981,m,0
80664,inu.30000079297077|Rudolph,inu.30000079297077,2006,m,"Altmann, Anna E.","The seven Swabians, and other German folktales / | $c: Anna E. Altmann.",f,,2006,m,0
80643,uc1.32106018787546|Li,uc1.32106018787546,2006,m,,Falling in love : | stories from Ming China / | $c: translated by Patrick Hanan,u,,2006,m,0
76946,mdp.39015022880325|Sam,mdp.39015022880325,1995,m,,"The other side of heaven : | postwar fiction by Vietnamese and American writers / | $c: edited by Wayne Karlin, Le Minh Khue, and Truong Vu.",u,,1995,m,0
61188,uc1.32106001985073|Mr.Summers,uc1.32106001985073,1951,m,"Gilbert, Michael Francis,",Death has deep roots.,m,,1951,m,0
69764,uc1.b4432443|Avram,uc1.b4432443,1971,m,"Blacker, Irwin R.",The middle of the fire; | a novel | $c: [by] Irwin R. Blacker.,m,,1971,m,0
68241,mdp.39015000545254|Jim,mdp.39015000545254,1979,m,"Perry, Eleanor.",Blue pages : | a novel / | $c: by Eleanor Perry.,f,,1979,m,0
61114,mdp.39015016414610|FuzzyEaton,mdp.39015016414610,1953,m,"Phillips, John,",The second happiest day | $c: [by] John Phillips [pseud.,m,,1953,m,0
80573,uc1.32106018121076|Sigerson,uc1.32106018121076,2003,m,"Riccardi, Theodore",The oriental casebook of Sherlock Holmes / | $c: Ted Riccardi,m,,2003,m,0
64348,uc1.$b800284|Tony,uc1.$b800284,1967,m,"Walder, David.",The Fair Ladies of Salamanca.,m,,1967,m,0
73098,uc1.b5084022|O'Connor,uc1.b5084022,1983,m,,The Story and its writer : | an introduction to short fiction / | $c: edited by Ann Charters.,u,,1983,m,0
65740,mdp.39015005164580|Sashka,mdp.39015005164580,1963,m,,Pages from Tarusa : | new voices in Russian writing / | $c: edited with an introd. by Andrew Field.,u,,1963,m,0
60271,mdp.39015016435433|Mr.Garrett,mdp.39015016435433,1955,m,"Kentfield, Calvin,",The Alchemist's voyage; | an adventure.,m,,1955,m,0
65133,uc1.b3455037|Emory,uc1.b3455037,1967,m,"Taylor, Thomas,",A-18; | a novel.,m,,1967,m,0
64061,mdp.39015037841254|Steve,mdp.39015037841254,1965,m,"Friedman, Sanford,",Totempole / | $c: Sanford Friedman.,m,,1965,m,0
81802,mdp.39015068807281|Darius,mdp.39015068807281,2004,m,"Morrison, Mary B.",Somebody's gotta be on top / | $c: Mary B. Morrison.,f,,2004,m,0
61491,mdp.39015066619225|Paolo,mdp.39015066619225,1959,m,"Moretti, Ugo.",A street in Rome; | tales of the Babuino. | $c: Translated from the Italian by William Weaver.,m,,1959,m,0
77509,mdp.39015020848134|Aviles,mdp.39015020848134,1992,m,"Tiempo, Edilberto K.",Snake twin : | and other stories / | $c: Edilberto K.Tiempo.,m,,1992,m,0
81237,mdp.39015060667410|Charlie,mdp.39015060667410,2005,m,"Gavron, Jeremy,",An acre of barren ground / | $c: Jeremy Gavron / with artwork by Temple Clark.,m,,2005,m,0
76724,uc1.32106017951986|David,uc1.32106017951986,1996,m,"Ludlum, Robert,",The cry of the halidon / | $c: Robert Ludlum,m,,1996,m,0
