word,docfreq
gut,26
overcoat,26
bolted,26
was-imagined,26
affair,26
sink,26
was-feel,26
victory,26
was-instructed,26
pitched,26
places,26
react,26
was-showing,26
was-worry,26
was-has,26
lesson,26
awareness,26
was-run,26
frustration,26
inside,26
was-chilled,26
settle,26
unsure,26
was-round,26
rounded,26
was-addressing,26
cares,26
hurled,26
was-shake,26
was-finding,26
sign,26
toe,26
was-overtook,26
quoted,26
became,26
motives,26
flopped,26
undid,25
distance,25
panic,25
navel,25
was-soothed,25
activities,25
was-stunned,25
was-stretched,25
employed,25
destroyed,25
nursed,25
congratulated,25
mixed,25
explanation,25
pacing,25
was-treating,25
gather,25
admonished,25
softened,25
hopped,25
widow,25
pictures,25
estate,25
happier,25
sensitive,25
risk,25
blocked,25
alert,25
trained,25
bottom,25
narrowed,25
lines,25
whispering,25
was-looking,25
was-fed,25
sneered,25
reaching,25
desires,25
stranger,25
pistol,25
returns,25
lamp,25
aid,25
was-choked,25
consoled,25
crushed,25
was-ignore,25
was-stuck,25
mate,25
wit,25
seek,25
bedside,25
moods,25
related,25
sworn,25
unbuttoned,25
was-steered,25
viewed,25
liking,25
charm,25
sweat,25
asleep,25
estimated,25
bellowed,25
was-inviting,25
existed,25
understands,25
camera,25
profession,25
theory,25
haunches,25
dismay,25
was-stung,25
spot,25
scraped,25
brightened,25
tale,25
crew,25
relented,25
cell,25
ship,25
cock,25
brush,25
bad,25
level,25
despair,24
refilled,24
conviction,24
opportunity,24
complexion,24
mount,24
inherited,24
glove,24
appears,24
sagged,24
store,24
warning,24
action,24
scrubbed,24
was-release,24
household,24
well,24
footing,24
gratitude,24
thanks,24
deep,24
was-compelled,24
complain,24
taller,24
focus,24
was-named,24
adored,24
amusement,24
laboured,24
challenged,24
was-sending,24
was-doing,24
sell,24
was-following,24
bra,24
shivering,24
vocabulary,24
implored,24
comments,24
lighted,24
was-started,24
all,24
calmed,24
presents,24
scarf,24
was-eying,24
was-admired,24
was-robbed,24
was-talking,24
was-calm,24
was-propelled,24
interests,24
established,24
shirts,24
achieved,24
drawled,24
seeking,24
was-stirred,24
was-describe,24
offering,24
hunched,24
was-cover,24
was-move,24
t-shirt,24
pushes,24
sends,24
mug,24
huddled,24
saddle,24
views,24
passing,24
regret,24
was-demanded,24
insides,24
colleague,24
radio,24
hatred,24
polite,24
muster,24
was-supported,24
limped,24
was-escorted,24
yard,24
lifting,24
falls,24
heading,24
worse,24
invite,24
sentence,24
treat,24
smoking,24
was-surrounding,24
croaked,24
was-separated,24
powers,24
chased,24
acceptance,24
pupil,24
relatives,24
butt,24
lent,23
witness,23
weary,23
boat,23
black,23
reads,23
graduated,23
was-hired,23
was-bothering,23
flying,23
awaited,23
wonders,23
teasing,23
students,23
realises,23
