volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,trainsize,author,title,genretags
inu.30000092684665|Doris,2004,2004,0,2004,f,,1.0000000000000007,0.484774728141,1,1,"York, Lynn.",The piano teacher / | $c: Lynn York.,f
inu.30000092776560|Dee,2004,2004,0,2004,m,,0.9999999999999999,0.534399072819,0,1,anonymous149,Concertina / | $c: [introductions by Patricia Duncker ... [et al.].,m
inu.30000092854615|Dolores,2004,2004,0,2004,f,,0.9999999999999991,0.570722478873,1,1,"Tingle, Tim.","Texas ghost stories : | fifty favorites for the telling / | $c: Tim Tingle, Doc Moore.",f
inu.30000093036279|Billy,2003,2003,0,2003,m,,1.0000000000000004,0.340277276934,0,1,anonymous153,"A woman sits down to write ... : | orts & fragments from Women's Writing Workshops, Cape Town / | $c: [compiled by Anne Shuster].",m
inu.30000094672601|Josette,2003,2003,0,2003,f,,0.9999999999999989,0.576645930647,1,1,"Huston, Nancy,",An adoration / | $c: Nancy Huston.,f
inu.30000094693979|Bobby,2003,2003,0,2003,m,,1.0000000000000027,0.467309234922,0,1,"Okoreaffia, Obasi.",The return to anarchy / | $c: Obasi Okoreaffia.,m
inu.30000094840422|Anna,2005,2005,0,2005,f,,1.0000000000000004,0.54390149082,1,1,"Stewart, Leah,",The myth of me and you : | a novel / | $c: Leah Stewart.,f
inu.30000094866542|Sophia,2004,2004,0,2004,f,,0.9999999999999991,0.532919446721,1,1,"James, Michelle,",In the summer garden and other stories / | $c: Michelle James.,f
inu.30000095161539|Pat,2004,2004,0,2004,m,,1.0000000000000004,0.40777164989,0,1,"Jasper, Kenji.",Seeking Salamanca Mitchell : | a novel / | $c: Kenji Jasper.,m
inu.30000095823260|Mrs.Brown,2005,2005,0,2005,f,,0.9999999999999993,0.542510702174,1,1,"Stella, Leslie.",Unimaginable zero summer : | a novel / | $c: Leslie Stella.,f
inu.30000095824532|AryanBrotherhood,2005,2005,0,2005,m,,1.0,0.563563486322,0,1,"Craig, Peter,",Blood father : | [a novel] / | $c: Peter Craig.,m
inu.30000095834184|Terence,2003,2003,0,2003,m,,0.9999999999999997,0.441732836112,0,1,"Gann, Kirby,","The Barbarian parade, or, pursuit of an un-American dream / | $c: by Kirby Gann.",m
inu.30000100420466|Gabriel,2005,2005,0,2005,m,,0.9999999999999999,0.539572118641,0,1,"Czerkawska, Catherine Lucy.",The curiosity cabinet / | $c: Catherine Czerkawska.,m
inu.30000100646607|Dindial,1992,1992,0,1992,m,,0.9999999999999982,0.493480325004,0,1,"Als, Michael R.",No half a loaf : | novel / | $c: Michael Als.,m
inu.30000101085631|Mrs.Parker,2005,2005,0,2005,f,,0.9999999999999973,0.551126421882,1,1,"Koenig, Andrea.",Hello life : | a novel / | $c: Andrea Koenig.,f
inu.30000101132029|Nancy,2005,2005,0,2005,f,,1.0000000000000002,0.577353471818,1,1,"Bailey, Jane.",Tommy Glover's sketch of heaven / | $c: Jane Bailey.,f
inu.30000101870990|Eduard,2004,2004,0,2004,m,,0.9999999999999997,0.465974759114,0,1,"Hart, Maarten 't,",The sundial / | $c: Maarten 't Hart ; translated from the Dutch by Michiel Horn.,m
inu.30000101898751|Hammond,2004,2004,0,2004,m,,1.0000000000000007,0.48373158505,0,1,"Frey, Stephen W.",Shadow account.,m
inu.30000101935108|Clara,2005,2005,0,2005,f,,1.0000000000000007,0.521481850777,1,1,"Tallis, Frank.",Mortal mischief / | $c: Frank Tallis.,f
inu.30000102053505|Steele,2005,2005,0,2005,m,,1.0000000000000004,0.530173565426,0,1,"Ferri, Richard S.",Confessions of a male nurse / | $c: Richard S. Ferri.,m
inu.30000104154038|TonyHulman,1978,1978,0,1978,m,,1.0000000000000016,0.496964250469,0,1,"Thom, James Alexander.",Spectator sport / | $c: James Alexander Thom.,m
inu.30000104170752|Sam,1966,1966,0,1966,m,,1.0000000000000007,0.479412090517,0,1,anonymous35,"The Playboy book of crime and suspense, | $c: selected by the editors of Playboy.",m
inu.30000104203603|Yin,1974,1974,0,1974,m,,1.0000000000000004,0.462716026127,0,1,"Kao, George,",Chinese wit & humor / | $c: edited by George Kao ; introd. by Lin Yutang ; incl. a translation by Pearl Buck.,m
inu.30000107235537|Elena,1985,1985,0,1985,f,,0.9999999999999993,0.56450228374,1,1,"Zeplin, Zeno,",Secrets of silver valley / | $c: by Zeno Zeplin.,f
inu.30000107317632|Susan,2006,2006,0,2006,f,,0.9999999999999997,0.638800920016,1,1,"Haskell, John,",I am not Jackson Pollock / | $c: John Haskell.,f
inu.30000107336053|Lola,2006,2006,0,2006,f,,0.9999999999999997,0.598466944021,1,1,"Olorunjo, Dupe.",Aireginan Dream / | $c: Dupe Olorunjo.,f
inu.30000107373916|MrsZietsman,2005,2005,0,2005,f,,0.9999999999999996,0.591606765139,1,1,"Fugard, Lisa.",Skinner's drift / | $c: Lisa Fugard.,f
inu.30000107389342|Claire,1996,1996,0,1996,f,,0.999999999999992,0.531639196067,1,1,"Devenish, Alison,",The last act / | $c: Alison Devenish.,f
inu.30000107400784|Gaillard,2002,2002,0,2002,m,,0.9999999999999993,0.481398826689,0,1,"Espinosa, Maria,","Incognito : | journey of a secret jew, a novel / | $c: by Maria Espinosa.",m
inu.30000107498333|Lazenby,2006,2006,0,2006,m,,0.9999999999999983,0.475273796483,0,1,anonymous183,Loffing matters / | $c: edited by Paul McDonald.,m
inu.30000107605945|James,2006,2006,0,2006,m,,0.9999999999999996,0.417382625928,0,1,"Ashon, Will.",Clear water / | $c: Will Ashon.,m
inu.30000107642666|Eleanor,2005,2005,0,2005,f,,1.0000000000000013,0.589932857008,1,1,anonymous244,The: Brighton book / | $c: Melissa Benn ... [et al.].,f
inu.30000107642666|Louisa,2005,2005,0,2005,f,,1.0000000000000004,0.512303208065,1,1,anonymous249,The: Brighton book / | $c: Melissa Benn ... [et al.].,f
inu.30000107644589|Fritz,1998,1998,0,1998,m,,0.9999999999999997,0.461134195559,0,1,"Ellroy, James,",Hollywood nocturnes / | $c: James Ellroy.,m
inu.30000109142582|Michael,2006,2006,0,2006,m,,0.9999999999999993,0.437069183276,0,1,"Beard, Philip,",Lost in the garden : | a novel / | $c: Philip Beard.,m
inu.30000109155220|Hetty,2006,2006,0,2006,f,,1.0000000000000007,0.479723414167,1,1,"Smith, Maureen Millea.",When Charlotte comes home / | $c: Maureen Millea Smith.,f
inu.30000109858138|Teddy,2006,2006,0,2006,m,,0.9999999999999999,0.494262442884,0,1,"Hellaby, Madeline.",The Wentworths : | alias 'un-named' / | $c: written and illustrated by Madeline Hellaby.,m
inu.30000109963805|Dolores,2006,2006,0,2006,f,,1.0000000000000022,0.540509492845,1,1,"Marr, Michael.",Baber's apple / | $c: by Michael Marr.,f
inu.30000109963805|Sanjay,2006,2006,0,2006,m,,0.999999999999999,0.497640993648,0,1,"Marr, Michael.",Baber's apple / | $c: by Michael Marr.,m
inu.30000110370768|Ruth,1997,1997,0,1997,f,,0.999999999999998,0.589262420555,1,1,"Rivers, Francine,",Redeeming love : | a novel / | $c: Francine Rivers ; [study guide written by P. Lynch].,f
inu.30000110548736|Mrs.Blake,2007,2007,0,2007,f,,0.9999999999999996,0.470045110952,1,1,"McCourt, Frank.",Angela and the baby Jesus / | $c: Frank McCourt ; illustrated by Loren Long.,f
inu.30000111284513|Meredith,2007,2007,0,2007,m,,1.0000000000000013,0.45556813715,0,1,"Kocan, Peter,",Fresh fields / | $c: Peter Kocan.,m
inu.30000111285023|Gardner,2006,2006,0,2006,m,,0.9999999999999992,0.476272958489,0,1,anonymous111,De/tached / | $c: [edited by Kelly Fitzgerald & Sandra Mackness ; forward by Menna Elfyn].,m
inu.30000111300590|Andy,2005,2005,0,2005,m,,1.0000000000000004,0.512571526029,0,1,"Robbins, David,",Discovering fire / | $c: David Robbins.,m
inu.30000111987529|Bella,1968,1968,0,1968,f,,1.0,0.501111092826,1,1,"Greene, Anne Bosworth,","Lambs in March, | and other essays. | $c: Decorations by Katharine E. Gray.",f
inu.30000113283539|TomJones,1958,1958,0,1958,m,,0.9999999999999984,0.501169594303,0,1,"Beecroft, John,","Plain & fancy cats, | a collection.",m
inu.30000114156890|Margaret,1968,1968,0,1968,f,,0.999999999999998,0.532966475356,1,1,"Williams, Jay,",UNIAD.,f
inu.30000114175551|Billingsley,1986,1986,0,1986,m,,1.000000000000013,0.464477702153,0,1,"Gillis, Gerald L.,","Bent, but not broken : | a novel / | $c: by Gerald L. Gillis.",m
inu.30000114176401|Docton,1987,1987,0,1987,m,,1.0000000000000004,0.450965154437,0,1,"Arnold, Ron.",The grand prairie years : | a biography of W.C. Perry / | $c: Ron Arnold.,m
inu.30000115586020|Ifeoma,2005,2005,0,2005,f,,0.9999999999999993,0.510947617477,1,1,"Wingate, Emmanuel Onyedi,",Captive of love / | $c: by Emmanuel Onyedi Wingate.,f
inu.30000115595971|Fazer,2007,2007,0,2007,m,,1.0000000000000002,0.487174118764,0,1,"Shaibu, F. O.","The Prince, the alligator and the golden eggs / | $c: F.O. Shaibu.",m
inu.30000120807353|HammyCollins,1977,1977,0,1977,m,,1.0000000000000002,0.514817715539,0,1,"Smith, Paul,",Come trailing blood / | $c: Paul Smith.,m
inu.30000120842558|MurielEvans,1974,1974,0,1974,f,,0.9999999999999997,0.402481497756,1,1,"Secombe, Harry.",Twice brightly / | $c: Harry Secombe.,f
inu.30000120996891|Weir,1988,1988,0,1988,m,,1.0000000000000002,0.397373457312,0,1,"McNab, Tom.",The fast men / | $c: Tom McNab.,m
inu.30000124693825|VioletCranstone,2007,2007,0,2007,f,,1.0000000000000004,0.469594953046,1,1,anonymous377,"Yellow peril : | collection of British novels, 1895-1913 / | $c: edited and introduced by Yorimitsu Hashimoto.",f
inu.30000124732995|Charles,1980,1980,0,1980,m,,1.0000000000000016,0.486788109638,0,1,"Sirdar. Shah, Ikbal Ali,",Escape from Central Asia / | $c: by the Sirdar Ikbal Ali Shah.,m
inu.30000130751864|Leven,1962,1962,0,1962,m,,0.9999999999999997,0.552803942912,0,1,"Govan, Christine Noble,","Rachel Jackson, Tennessee girl. | $c: Illustrated by Robert Doremus.",m
inu.30000132128434|Sylvia,1953,1953,0,1953,f,,1.0000000000000002,0.672558417281,1,1,"Werner, Bruno E. (Bruno Erich),",The slave ship.,f
inu.32000000319303|Gregory,1950,1950,0,1950,m,,0.9999999999999984,0.474045206554,0,1,"Chesterton, G. K. (Gilbert Keith),","A G. K. Chesterton omnibus : | containing The Napoleon of Notting Hill, The man who was Thursday, The flying inn.",m
inu.32000000992232|Celia,1956,1956,0,1956,f,,0.9999999999999996,0.528414409694,1,1,"Wodehouse, P. G. (Pelham Grenville),",The clicking of Cuthbert.,f
inu.32000001390089|Millicent,1967,1967,0,1967,f,,0.9999999999999987,0.501930104203,1,1,"Vidal, Gore,","Washington, D.C.",f
inu.32000001697434|Mrs.Bamber,1950,1950,0,1950,f,,1.0000000000000007,0.500245715244,1,1,"Stuart, Francis,",Redemption.,f
inu.32000002906503|Francoise,1957,1957,0,1957,f,,0.999999999999998,0.544151359734,1,1,"Du Maurier, Daphne,",The scapegoat.,f
inu.32000003396837|DonDoming,1950,1950,0,1950,m,,0.9999999999999996,0.448050025305,0,1,"Laya, Juan Cabreros.",This Barangay : | a novel / | $c: J.C. Laya.,m
inu.32000007703517|Louise,1966,1966,0,1966,f,,1.0000000000000022,0.557685505583,1,1,"Simenon, Georges,",Account unsettled; | $c: translated from the French by Tony White.,f
inu.32000009634223|Mahiukili,1974,1974,0,1974,f,,0.9999999999999984,0.483497617771,1,1,"Chahilu, Bernard P.,",The herdsman's daughter / | $c: Bernard P. Chahilu.,f
inu.32000011206408|Weiss,1972,1972,0,1972,m,,1.0000000000000182,0.47528373538,0,1,"Kozhevnikov, Vadim,",Shield and sword | [a novel.,m
inu.39000000213053|Dorothy,1989,1989,0,1989,f,,0.9999999999999998,0.510555481572,1,1,anonymous208,The New Hugo winners : | award-winning science fiction stories / | $c: notes & commentary by Isaac Asimov with Martin H. Greenberg.,f
inu.39000000339007|MrRoper,1981,1981,0,1981,m,,0.9999999999999998,0.391208924286,0,1,anonymous7,Loving couples : | stories of love and marriage / | $c: edited by Alfred Bradley and Kay Jamieson.,m
inu.39000000514427|MrMcKechnie,1983,1983,0,1983,m,,0.9999999999999997,0.539894358397,0,1,"Orwell, George,",The Penguin complete novels of George Orwell.,m
inu.39000000524541|Sharon,1982,1982,0,1982,m,,0.9999999999999996,0.531577938148,0,1,"Sharp, Colin Ainsworth.",Birthright / | $c: Colin Ainsworth Sharp.,m
inu.39000000559786|Maud,1979,1979,0,1979,f,,0.999999999999999,0.524715505921,1,1,"Dark, Eleanor,",Waterway / | $c: Eleanor Dark.,f
inu.39000000575006|Thomas,1974,1974,0,1974,m,,1.0000000000000002,0.47658080254,0,1,"Nicole, Christopher",Caribee / | $c: Christopher Nicole.,m
inu.39000000984323|Julia,1985,1985,0,1985,f,,1.0000000000000004,0.57234086032,1,1,"Vailland, Roger.",The law / | $c: Roger Vailland ; translated by Peter Wiles.,f
inu.39000001047641|Ayo,1985,1985,0,1985,f,,0.9999999999999996,0.499886209609,1,1,"Osifo, Gracy Nma.",Dizzy angel / | $c: Gracy Nma Osifo.,f
inu.39000001554596|Vasil,1980,1980,0,1980,m,,0.9999999999999996,0.525227633827,0,1,"Adamovich, Alesʹ,","Out of the fire / | $c: Ales Adamovich, Yanka Bryl, Vladimir Kolesnik ; [translated by Angelia Graf and Nina Belenkaya].",m
inu.39000001573463|Mrs.Blenkinsop,1981,1981,0,1981,f,,0.9999999999999996,0.520854139947,1,1,"Cookson, Catherine.",The Mary Ann omnibus / | $c: Catherine Cookson.,f
inu.39000001828651|Chilli,1977,1977,0,1977,f,,1.000000000000001,0.560208955251,1,1,"Harris, Charlie Avery.",Black & deadly / | $c: by Charlie Avery Harris.,f
inu.39000001855852|Flint,1980,1980,0,1980,m,,0.9999999999999998,0.448415747414,0,1,Crying Wind.,My searching heart : | a biographical novel / | $c: Crying Wind.,m
inu.39000001875041|Mrs.Mallow,1982,1982,0,1982,f,,1.0000000000000004,0.498702622097,1,1,anonymous367,Fiction 100 : | an anthology of short stories / | $c: [compiled by] James H. Pickering.,f
inu.39000002719958|Kuritai,1978,1978,0,1978,m,,1.0000000000000007,0.491842451209,0,1,"Okoboi, Felix.",The final blasphemy / | $c: Felix Okoboi.,m
inu.39000002991524|John,1978,1978,0,1978,m,,1.0000000000000022,0.500917569952,0,1,"Lofts, Norah,",Copsi Castle / | $c: Juliet Astley [i.e. N. R. Lofts].,m
inu.39000003061186|Lagrafeuille,1977,1977,0,1977,f,,1.0,0.390827758196,1,1,"Merle, Robert,",The virility factor : | a novel / | $c: by Robert Merle ; translated from the French by Martin Sokolinsky.,f
