word,docfreq
whipped,26
majesty,26
tramped,26
was-annoy,26
outfit,26
was-destined,26
destiny,26
prevent,26
delayed,26
was-read,26
teased,26
inspected,26
blessed,26
finding,26
was-cheer,26
breasts,26
performed,26
was-rescued,26
revolver,26
was-wounded,26
hummed,26
was-pass,26
accustomed,26
irritation,26
guardian,26
was-played,26
sweet,26
fortunes,26
prospects,26
was-say,26
irritated,26
was-slapped,26
persuade,26
was-ai,26
umbrella,26
lies,26
notebook,26
losing,26
ambitions,25
kisses,25
outburst,25
mount,25
accent,25
reiterated,25
was-punish,25
coloured,25
explanation,25
setting,25
preparations,25
refrain,25
was-rejoined,25
stride,25
benefit,25
congratulated,25
edged,25
serve,25
torn,25
was-went,25
happier,25
upstairs,25
pursed,25
bidding,25
was-implored,25
neglected,25
hanging,25
quickened,25
was-admire,25
remonstrated,25
was-walked,25
robe,25
knitting,25
was-rouse,25
check,25
nightgown,25
listener,25
smell,25
was-overcame,25
searching,25
instincts,25
was-patted,25
on,25
assurance,25
rush,25
boasted,25
attend,25
rights,25
hurled,25
slave,25
goal,25
ducked,25
officer,25
guide,25
size,25
was-wake,25
deep,25
asks,25
was-hugged,25
stockings,25
danger,25
was-woke,25
wriggled,25
arrange,25
buttoned,25
was-supported,25
understands,25
leaves,25
worshipped,25
anguish,25
was-started,25
programme,25
camp,25
heavy,25
was-going,25
passage,24
cot,24
dived,24
was-mistaken,24
steal,24
building,24
was-putting,24
protest,24
was-cheered,24
pray,24
costume,24
replies,24
unlocked,24
argue,24
gather,24
was-buried,24
equal,24
accomplished,24
dealt,24
indulged,24
holds,24
escort,24
salary,24
was-satisfy,24
cleaned,24
tightened,24
conceive,24
enjoyment,24
was-looking,24
accord,24
was-fed,24
considering,24
handled,24
protection,24
uniform,24
cool,24
indignant,24
was-advise,24
kitchen,24
was-horrified,24
was-warn,24
unwilling,24
accompany,24
match,24
conceal,24
cease,24
assume,24
doctor,24
pulling,24
was-favoured,24
didn,24
importance,24
was-staggered,24
adventure,24
speed,24
was-adored,24
demeanour,24
matter,24
was-gathered,24
travelling,24
gay,24
preserved,24
polite,24
muster,24
poked,24
lesson,24
was-mentioned,24
limped,24
over,24
key,24
beloved,24
weighed,24
shed,24
suggest,24
subsided,24
associates,24
raced,24
was-separated,24
floundered,24
impressions,24
stripped,24
pyjamas,23
was-reminding,23
was-wrapped,23
boys,23
was-delighted,23
release,23
was-fired,23
was-stretched,23
appears,23
alighted,23
teaching,23
beamed,23
wild,23
successful,23
reception,23
was-minded,23
pitied,23
was-upset,23
proposal,23
roof,23
press,23
was-assented,23
sympathies,23
was-fitted,23
innocent,23
authority,23
clasp,23
dresses,23
confronted,23
preoccupation,23
risk,23
supplied,23
was-directed,23
created,23
popular,23
role,23
strike,23
piled,23
town,23
fork,23
pulses,23
helplessness,23
shop,23
was-included,23
wanting,23
was-torn,23
closer,23
hissed,23
express,23
was-swung,23
whereabouts,23
socks,23
was-surveyed,23
offended,23
was-prompted,23
pricked,23
pupils,23
was-punished,23
tenderness,23
drawing-room,23
gain,23
was-following,23
tumbled,23
