word,docfreq
fancied,183
escape,182
strength,182
was-placed,182
purpose,181
was-addressed,181
meant,180
senses,180
conversation,180
memory,179
waited,179
ears,178
resolution,178
understood,178
hope,177
company,177
carried,177
hesitated,175
mentioned,175
begged,175
was-seeing,175
seized,175
sitting,174
carriage,174
was-surprised,173
reply,173
was-love,172
was-had,172
was-determined,172
forehead,171
remembered,171
country,169
was-taken,169
hat,169
watched,169
want,168
honour,168
requested,168
glad,168
died,168
was-given,167
was-inquired,167
was-accompanied,166
work,166
aunt,166
sighed,166
pride,166
dared,166
recollected,166
was-known,165
coming,165
passion,164
promise,164
was-knew,164
silent,163
assistance,163
showed,162
grew,162
was-bring,162
door,162
keep,161
shoulder,161
knowledge,161
withdrew,161
attachment,161
bowed,161
ordered,160
cause,160
anxious,160
disposition,160
gained,160
imagined,159
form,159
was-prevented,159
presented,159
servant,159
ready,159
bore,157
spoken,157
was-ask,156
was-have,156
experienced,156
rushed,156
frame,155
arose,155
remarked,155
fixed,154
understand,154
trembled,153
residence,153
wept,153
was-induced,153
prepared,152
interest,152
moved,152
refused,152
anxiety,152
pleased,150
was-addressing,150
standing,149
was-sent,149
like,148
consented,148
supposed,148
was-interrupted,148
succeeded,148
whispered,148
affairs,148
steps,147
talked,147
entertained,147
enjoyed,147
was-inform,146
obtained,146
married,145
stay,144
state,144
story,144
was-rejoined,144
accepted,144
was-receive,143
does,143
confidence,143
sense,143
figure,143
was-persuaded,143
attended,143
looking,143
was-seated,142
accompanied,142
body,142
seated,142
age,141
word,141
was-follow,141
was-thought,141
distress,141
was-convinced,141
regarded,141
was-heard,141
reason,141
party,140
fallen,140
days,140
sentiments,139
consent,139
sunk,139
guest,139
obeyed,139
broke,138
flew,138
comes,138
was-introduced,138
recognised,138
good,138
allowed,137
command,137
dropped,137
was-resolved,137
walk,137
chose,137
pursued,137
lord,136
years,136
was-find,136
curiosity,136
formed,136
efforts,136
liked,135
call,134
more,134
spent,134
means,134
shoulders,134
finished,134
advice,133
safety,133
sake,133
society,132
acted,132
was-beheld,132
hurried,132
kissed,132
descended,132
ceased,132
judgement,132
thinks,132
taking,131
forget,131
conceived,131
favourite,131
was-save,131
fingers,131
meet,131
wore,131
was-send,130
insisted,130
business,130
was-born,130
departed,130
taste,129
demanded,129
tongue,129
was-whispered,129
was-thanked,129
live,129
existence,129
kindness,129
lip,128
written,128
parent,127
fancy,127
sight,127
day,127
was-telling,127
was-conducted,126
visited,126
was-surrounded,126
ideas,126
appear,126
foot,125
was-married,125
present,125
escaped,124
joy,124
was-treated,124
grief,124
receive,124
rode,123
pointed,123
was-carried,122
guests,122
was-gave,122
servants,122
view,122
forgotten,122
was-approached,121
allow,121
closed,121
loves,121
powers,121
leaned,120
station,120
niece,120
delighted,119
emotion,119
charge,119
intentions,118
finger,118
course,118
unable,118
was-observed,118
was-lost,118
bring,117
was-seized,117
was-forced,117
attentions,117
gratitude,117
was-visit,116
was-affected,116
nephew,116
agreed,116
dreaded,116
influence,116
stepped,116
blushed,116
are,116
was-taking,116
dead,115
thanked,115
was-said,115
conscience,115
acknowledged,115
recollection,115
agitation,115
bade,114
doubted,114
was-marry,114
witnessed,114
behaviour,114
smiling,114
was-done,114
acquired,114
burst,114
suffer,114
habits,114
property,114
afraid,113
was-compelled,113
determination,113
making,113
speech,113
directed,112
engaged,112
round,112
plan,112
daughters,112
talents,112
affected,112
entreated,112
speaking,111
address,111
pleasure,111
right,111
declined,111
vanity,111
changed,110
sword,110
sorry,110
's,110
employed,110
was-joined,110
was-lead,109
sufferings,109
plans,109
money,109
regard,109
was-allowed,108
step,108
visits,108
peace,108
anticipated,108
friendship,108
tone,108
letters,108
slept,108
success,107
pass,107
sorrow,107
courage,107
inquiries,107
views,107
suspected,107
explained,106
handkerchief,106
teeth,106
likely,106
was-prepared,106
ask,106
occupied,106
service,106
suspicions,106
sensible,105
was-assist,105
was-invited,105
clasped,105
reading,105
owed,105
marry,105
case,105
expect,105
sit,105
assumed,104
sleep,104
was-pleased,104
touched,104
choice,104
remain,104
satisfaction,104
shown,104
interrupted,104
was-reminded,103
education,103
fear,103
services,103
recovery,103
position,103
treated,102
watch,102
principles,102
maid,102
entrance,102
seems,102
limbs,101
history,101
was-persuade,101
rising,101
embraced,101
certain,101
abode,101
clothes,100
rejoiced,100
sprang,100
protection,100
trusted,100
was-call,99
change,99
commenced,99
described,99
bestowed,99
first,99
reflections,99
majesty,99
shuddered,99
offer,99
was-taught,98
confessed,98
was-satisfied,98
was-attended,98
urged,98
remember,98
played,97
was-prevent,97
related,97
blood,97
failed,97
birth,97
doing,96
silence,96
was-desired,96
use,96
illness,96
was-do,96
fond,96
conscious,95
die,95
exertions,95
stand,95
suppose,95
pronounced,95
struck,95
admiration,95
was-permitted,95
mean,95
was-enabled,95
was-roused,94
was-give,94
sex,94
was-urged,94
enemy,94
brain,94
purse,94
was-kept,94
orders,94
happened,94
was-regarded,94
makes,93
fail,93
avoided,93
enter,93
pay,93
was-considered,93
willing,93
was-convince,93
perceive,93
fall,93
notice,93
guard,92
safe,92
share,92
anger,92
actions,92
duties,92
attempt,92
choose,92
will,92
complexion,91
air,91
reflected,91
indulged,91
table,91
observation,91
concealed,91
was-resumed,91
show,91
awoke,91
neighbours,91
young,90
communicated,90
was-accustomed,90
refuse,90
charms,90
acquainted,90
was-deprived,89
longed,89
was-restored,89
was-advised,89
smile,89
was-demanded,89
was-come,89
obtain,89
follow,89
grasp,89
goes,89
walking,88
invited,88
deemed,88
absent,88
attendant,88
throat,88
astonishment,88
enemies,88
was-requested,87
displayed,87
applied,87
talk,86
ignorant,86
breath,86
was-expected,86
introduced,86
hold,86
dare,86
write,86
guilty,86
hours,86
was-detained,86
surprised,86
taught,86
disappointment,86
avoid,86
innocence,85
strove,85
condition,85
desirous,85
send,85
yielded,85
indignation,85
was-held,84
displeasure,84
was-suffered,84
seek,84
relations,84
was-make,84
was-pressed,84
impatience,84
men,84
regret,84
admired,84
was-passed,84
emotions,83
was-raised,83
was-carry,83
neighbour,83
was-attached,83
was-set,83
was-bound,83
consider,83
rank,82
turning,82
understanding,82
apprehensions,82
was-startled,82
doubt,82
was-turned,82
regretted,82
reach,82
removed,81
crossed,81
continue,81
aid,81
accompany,81
contemplated,81
was-drew,81
endured,81
persuaded,81
lifted,81
approach,81
thrown,80
retreat,80
attendance,80
wait,80
example,80
professed,80
sorrows,80
struggled,80
conducted,79
was-conveyed,79
was-alarmed,79
learn,79
faculties,79
was-presented,79
act,79
support,79
pillow,79
was-keep,79
delight,79
coat,79
trust,79
sank,79
was-did,79
retained,79
mounted,78
was-summoned,78
attendants,78
expectations,78
was-interrupting,78
lose,78
adopted,78
smiles,78
parted,78
listen,78
was-ordered,78
people,77
proceed,77
legs,77
reception,77
was-serve,77
flattered,77
satisfied,77
run,77
lives,77
committed,77
design,77
misfortunes,77
was-inclined,77
esteem,77
approbation,77
narrative,76
discover,76
proved,76
assisted,76
pale,76
was-caught,76
glanced,75
was-deceived,75
summoned,75
knee,75
passions,75
was-reached,75
was-agitated,75
muttered,75
path,75
circumstances,75
window,75
colour,75
grace,74
year,74
was-let,74
half,74
required,74
betrayed,74
was-directed,74
destiny,74
cared,74
virtues,74
danger,74
was-attend,74
cut,74
possession,74
profession,74
chosen,74
endeavours,74
breathed,74
imagine,74
rival,74
seem,74
was-respecting,73
resentment,73
was-employed,73
rejoined,73
compliments,73
repaired,73
takes,73
was-join,73
resist,73
mistaken,73
host,73
loss,73
question,73
shut,73
expressions,72
confusion,72
dispatched,72
engagement,72
was-entreated,72
j,72
examined,72
snatched,72
wants,72
kind,72
self,72
forgive,72
performed,72
endure,72
faults,72
shrunk,72
grasped,71
fault,71
was-thrown,71
capable,71
better,71
nurse,71
visitor,71
language,71
glance,71
task,71
pushed,71
was-stopped,71
partner,71
demeanour,71
preferred,71
wondered,71
cloak,71
retreated,70
recover,70
opinions,70
forced,70
talking,70
patron,70
wonder,70
saved,70
study,70
pulled,70
permitted,70
was-hear,70
hung,70
waiting,70
was-felt,70
quit,70
laughing,69
prayed,69
delivered,69
tells,69
book,69
was-awaited,69
convinced,69
was-dressed,69
try,69
guardian,69
was-supported,69
secret,69
infancy,68
darted,68
wont,68
was-assuring,68
was-admitted,68
little,68
was-perceived,68
creature,68
childhood,68
ambition,68
ascended,68
proposal,68
was-relieved,68
was-finding,68
announced,68
deserved,68
discourse,68
complained,68
judged,67
fellow,67
knelt,67
join,67
was-support,67
was-visited,67
rest,67
interview,67
carry,67
questions,67
nose,67
reverie,67
conceal,67
stop,67
exerted,67
skill,67
tore,67
resided,67
was-place,67
was-astonished,67
pace,67
sisters,67
faith,66
note,66
free,66
books,66
enjoy,66
owned,66
glass,66
gathered,66
attend,66
couch,66
stranger,66
evinced,66
murmured,66
vol,65
sprung,65
comfort,65
produced,65
prisoner,65
progress,65
estate,65
deportment,65
was-please,65
was-embraced,65
career,65
experience,65
cottage,65
commanded,65
admitted,65
wound,64
pretended,64
handsome,64
commands,64
lingered,64
persisted,64
rise,64
tenderness,64
extended,64
thanks,64
accustomed,64
grandfather,64
thinking,64
assented,64
speaks,64
pupil,64
motives,64
folly,63
relation,63
subject,63
preparing,63
was-shocked,63
guessed,63
seeing,63
dismissed,63
permit,63
prospects,63
generosity,63
was-assisted,63
associates,63
encountered,62
angry,62
disappeared,62
open,62
misery,62
drawn,62
behalf,62
hinted,62
dislike,62
hour,62
jumped,62
was-detain,62
entreaties,62
drank,61
was-thank,61
was-address,61
was-watched,61
was-seek,61
play,61
was-laid,61
was-rendered,61
relief,61
ignorance,61
cap,61
caused,61
bedside,61
hated,61
last,61
was-forgive,61
was-recognised,61
checked,61
remarks,61
incapable,61
gaze,61
proud,60
dwelled,60
roof,60
noticed,60
suit,60
studies,60
was-disappointed,60
was-hurried,60
pleaded,60
lamented,60
claim,60
was-repeated,60
resigned,60
was-inspired,60
was-threw,60
flung,60
alive,60
recollect,60
designs,60
dwelling,60
bid,60
settled,60
sees,59
was-begged,59
was-concerning,59
calls,59
was-awakened,59
mention,59
was-escaped,59
was-confined,59
wandered,59
was-forget,59
respect,59
was-afforded,59
meditated,59
excited,59
brothers,59
claims,59
deceived,58
art,58
explain,58
awaited,58
refrain,58
confinement,58
was-wished,58
recalled,58
meditations,58
humour,58
endeavour,58
pardon,58
undertook,58
alarm,58
retire,58
was-saved,58
preserved,58
was-exposed,58
judge,58
was-driven,58
victim,58
rested,58
poured,57
pursue,57
was-mistaken,57
fled,57
sustained,57
zeal,57
guide,57
suspect,57
custom,57
was-leading,57
managed,57
handed,57
was-restore,57
ancestors,57
beginning,57
post,57
prove,57
distinguished,57
was-offered,57
was-removed,56
observations,56
accept,56
box,56
misfortune,56
begin,56
begun,56
was-announced,56
won,56
knocked,56
sung,56
mode,56
feeling,56
nerves,56
apprehended,56
patient,56
distinguish,56
beloved,56
doubts,56
assume,56
was-occupied,56
was-sought,56
tale,56
exhibited,56
night,56
attained,55
was-bringing,55
needed,55
behaved,55
prevailed,55
supported,55
suggested,55
inclinations,55
was-treat,55
amusement,55
was-wounded,55
living,55
was-suspected,55
drove,55
gown,55
brows,55
suffering,55
waved,55
terror,55
liberty,55
was-pursued,55
ended,55
lodgings,55
fortunes,55
waist,55
entering,55
sons,55
meaning,55
saying,54
leaving,54
behold,54
implored,54
hesitate,54
fain,54
marked,54
morning,54
was-informing,54
removal,54
was-shown,54
protested,54
land,54
addresses,54
uneasiness,54
office,54
expression,54
lot,54
termed,54
represented,54
was-kissed,54
was-hurt,54
submitted,53
interested,53
lying,53
belief,53
beautiful,53
movements,53
weakness,53
attributed,53
was-betrayed,53
ride,53
notions,53
errand,53
express,53
alluded,53
wit,53
dressing-room,53
depart,52
born,52
patience,52
was-dismissed,52
authority,52
decided,52
dreams,52
was-filled,52
was-help,52
was-destined,52
was-conduct,52
remark,52
stretched,52
proceedings,52
qualities,52
travelled,52
venture,52
fortitude,51
welcome,51
was-offended,51
pray,51
fame,51
was-acquaint,51
was-show,51
clung,51
maintained,51
apartments,51
procured,51
point,51
fainted,51
re,51
was-used,51
addressing,51
was-protect,51
sensations,51
embarrassment,51
complied,51
endeavouring,51
arguments,51
stole,51
purchased,51
succeed,51
was-muttered,51
obliged,51
stated,51
was-supposed,51
renewed,51
information,50
was-disposed,50
^,50
composure,50
directions,50
beg,50
eloquence,50
credit,50
indebted,50
one,50
disposed,50
remembrance,50
praise,50
hearing,50
superior,50
was-failed,50
was-assure,50
likes,50
was-tempted,50
commission,50
gives,50
gaiety,50
heir,50
start,50
shed,50
secured,50
giving,50
flight,50
returning,50
rang,50
occupation,49
constitution,49
invitation,49
was-like,49
risen,49
laboured,49
income,49
merits,49
was-forgotten,49
errors,49
was-promised,49
was-accompanying,49
indifference,49
reputation,49
observe,49
worked,49
was-shook,49
sobbed,49
style,49
provided,49
sacrificed,49
was-concerned,49
exposed,49
paced,49
refusal,49
was-distinguished,49
insensible,49
guilt,49
old,49
inclination,48
viewed,48
thrust,48
coloured,48
was-convey,48
establishment,48
impulse,48
deny,48
delicacy,48
resolve,48
screamed,48
spared,48
was-console,48
stooped,48
habit,48
was-moved,48
eat,48
overheard,48
was-approaching,48
arrive,48
veins,47
was-echoed,47
ease,47
was-discovered,47
appears,47
garden,47
dignity,47
veil,47
recommended,47
was-showed,47
defence,47
order,47
household,47
search,47
was-threatened,47
moments,47
availed,47
scheme,47
excused,47
was-get,47
was-fixed,47
was-deprive,47
triumph,47
was-vexed,47
gain,47
despised,47
drawing,47
full,47
consulted,47
folded,47
passing,47
advised,47
arranged,47
was-accosted,47
putting,47
kinsman,47
connexion,47
conviction,46
adversary,46
leaning,46
was-aroused,46
dream,46
image,46
reminded,46
picture,46
was-accused,46
admirer,46
was-amused,46
draw,46
ashamed,46
was-introduce,46
dressed,46
breakfast,46
was-welcomed,46
horses,46
sensibility,46
integrity,46
wiped,46
was-reconciled,46
was-got,46
indulge,46
was-consider,46
covered,46
amused,46
questioned,46
charged,46
fly,46
temples,46
force,45
finds,45
rendered,45
was-commanded,45
lead,45
was-doomed,45
was-understood,45
best,45
was-paid,45
foresaw,45
genius,45
conversed,45
bought,45
prudence,45
grave,45
roused,45
swore,45
calm,45
was-was,45
advantage,45
prevented,45
idea,45
bow,45
was-charged,45
abandoned,45
devoted,45
habitation,45
respects,45
missed,45
was-mentioned,45
was-reduced,45
promises,44
comprehend,44
hid,44
schemes,44
named,44
stands,44
decision,44
was-ejaculated,44
was-induce,44
was-recalled,44
light,44
band,44
was-retorted,44
toilet,44
restrain,44
afford,44
conceive,44
concerns,44
selected,44
interests,44
motions,44
feels,44
playing,44
break,44
communication,44
pity,44
accused,44
infant,44
derived,44
cares,44
was-disturbed,44
passage,44
was-cut,44
was-recovered,44
pen,44
staid,44
was-behold,44
being,44
writing,43
ruin,43
was-assailed,43
s,43
save,43
welfare,43
withdraw,43
throw,43
was-meeting,43
footsteps,43
perused,43
collected,43
auditors,43
assist,43
shared,43
evening,43
attempts,43
rejoice,43
reasons,43
was-regarding,43
bonnet,43
approaching,42
picked,42
was-terrified,42
was-clasped,42
goodness,42
was-drawn,42
busy,42
plunged,42
embrace,42
spare,42
was-bore,42
eagerness,42
was-overwhelmed,42
lap,42
stock,42
followers,42
was-liked,42
served,42
wrung,42
wealth,42
instructions,41
was-ed,41
sympathy,41
was-remind,41
mission,41
congratulated,41
shrieked,41
estimation,41
neglected,41
nodded,41
countrymen,41
was-remarked,41
was-calling,41
impatient,41
unhappy,41
danced,41
dinner,41
freedom,41
deserves,41
adventures,41
prayers,41
blessed,41
visitors,41
was-puzzled,41
train,41
was-blessed,41
was-touched,41
apprehension,41
religion,41
dreamed,41
indisposition,41
was-oppressed,41
wear,41
was-drive,41
was-invite,41
lent,40
content,40
was-charmed,40
permission,40
ground,40
was-quitted,40
pockets,40
repented,40
was-grieved,40
regiment,40
betray,40
sincerity,40
was-suffer,40
was-remember,40
rejected,40
undertaken,40
beat,40
was-entitled,40
project,40
castle,40
inquiry,40
offended,40
condescended,40
getting,40
nothing,40
meeting,40
valued,40
was-tired,40
despair,39
successful,39
alighted,39
mistake,39
was-engage,39
forbear,39
excuse,39
wounds,39
was-drawing,39
attached,39
unconscious,39
was-urge,39
restored,39
was-caused,39
encouraged,39
advancing,39
highness,39
filled,39
antagonist,39
road,39
intimacy,39
was-supplied,39
was-shouted,39
court,39
bounty,39
proceeding,39
cell,39
unwilling,39
disorder,39
opponent,39
chin,39
exchanged,39
was-regard,39
awakened,39
claimed,39
error,39
declaration,39
vowed,39
elbow,39
was-hold,39
repose,39
prevail,39
aspect,38
union,38
groaned,38
library,38
reproached,38
well,38
move,38
was-warned,38
exclamation,38
innocent,38
was-formed,38
widow,38
was-concealed,38
horror,38
weeping,38
reserve,38
was-dragged,38
apologised,38
stayed,38
merit,38
long,38
mansion,38
surveyed,38
lie,38
grandmother,38
devotion,38
was-reach,38
•,38
stared,38
something,38
alarmed,38
miserable,38
appointed,38
adopt,38
introduction,38
was-possessed,38
was-believed,38
holding,38
induced,38
wrath,38
undergone,38
detained,38
dying,38
conveyed,38
gazing,38
dog,38
appointment,38
pursuit,37
welcomed,37
preference,37
pulse,37
bit,37
song,37
garments,37
prevent,37
was-having,37
was-relieve,37
ill,37
regained,37
aim,37
poor,37
spend,37
motive,37
generous,37
inclined,37
interference,37
relinquished,37
deal,37
was-written,37
mine,37
piety,37
fought,37
weak,37
demand,37
belonged,37
close,37
trying,37
cherished,37
purposes,37
inspired,37
abilities,37
acting,37
becoming,37
remove,37
inform,36
need,36
title,36
officers,36
shoes,36
cry,36
perceiving,36
cousins,36
concern,36
shouted,36
was-satisfy,36
hostess,36
acquiesced,36
vexation,36
heels,36
thank,36
was-sat,36
fist,36
jealousy,36
rage,36
was-comfort,36
tasted,36
repeat,36
summons,36
disappointed,36
worthy,36
was-say,36
was-oblige,36
was-asking,36
pistol,36
politeness,36
vivacity,36
sentence,36
lessons,36
was-murmured,36
expectation,36
touch,36
attack,36
was-condemned,36
comprehended,35
king,35
employment,35
farewell,35
was-greeted,35
steed,35
was-accuse,35
was-understand,35
affliction,35
works,35
was-overcome,35
was-admired,35
--,35
trial,35
dashed,35
rallied,35
there,35
was-blame,35
was-released,35
rights,35
estates,35
secure,35
projects,35
was-involved,35
was-draw,35
resisted,35
prey,35
was-bless,35
running,35
connexions,35
guess,35
was-pay,35
hatred,35
was-absorbed,35
was-described,35
brave,35
neglect,35
broken,35
was-stood,35
gets,35
catch,35
was-attacked,35
was-kill,35
possesses,35
was-lifted,34
was-arrived,34
pitied,34
was-prepare,34
griefs,34
was-reproached,34
jealous,34
pleasures,34
was-render,34
yield,34
attitude,34
comrades,34
forgiveness,34
pursuits,34
shrank,34
description,34
forbore,34
buried,34
was-killed,34
imparted,34
solicitude,34
beckoned,34
contempt,34
glided,34
was-preserve,34
was-giving,34
adventure,34
speed,34
confession,34
fire,34
was-has,34
school,34
intimated,34
dined,34
superiority,34
was-recognise,34
was-confirmed,34
careful,34
mused,34
admit,34
testimony,34
was-teach,34
am,33
rich,33
was-prevailed,33
slipped,33
knowing,33
was-recommended,33
raise,33
hurt,33
was-restrained,33
expedition,33
accomplished,33
accomplishments,33
was-spared,33
bestow,33
attentive,33
terrors,33
eyelids,33
drink,33
was-saluted,33
arrangements,33
enthusiasm,33
worth,33
mamma,33
things,33
hath,33
inquire,33
motioned,33
determine,33
calling,33
depend,33
was-delivered,33
interrupting,33
was-gratified,33
bedroom,33
portion,33
was-admit,33
watching,33
benefactor,33
submit,33
observing,33
labours,33
fortunate,33
was-exhausted,33
drive,33
possess,33
valet,33
agony,33
fidelity,32
bible,32
inherited,32
was-congratulated,32
knife,32
god,32
perform,32
displeased,32
was-watching,32
agent,32
was-furnished,32
following,32
conjured,32
staggered,32
quarters,32
calculated,32
was-composed,32
voyage,32
disposal,32
was-questioned,32
was-expose,32
was-win,32
was-looked,32
was-raise,32
reward,32
add,32
composed,32
praised,32
ascertained,32
inflicted,32
finish,32
leapt,32
denied,32
finding,32
auditor,32
was-wish,32
locked,32
was-overpowered,32
ere,32
hears,32
talks,32
pictured,32
apply,32
declare,32
intercourse,32
end,32
confess,32
was-entertained,32
leisure,32
completed,32
acceptance,32
was-claimed,32
destruction,32
sing,31
pleases,31
was-honoured,31
vengeance,31
tired,31
studied,31
mortification,31
direction,31
was-forsook,31
keeping,31
traversed,31
was-believe,31
was-buried,31
immediately,31
sold,31
prejudices,31
was-provided,31
subjects,31
shop,31
was-thanking,31
consequence,31
compelled,31
relieved,31
procure,31
performance,31
virtue,31
angel,31
was-ushered,31
appetite,31
army,31
confined,31
was-marrying,31
weapon,31
entrusted,31
was-occasioned,31
blamed,31
ship,31
moment,31
was-beholding,31
acknowledge,31
report,31
practised,31
ones,31
cold,31
was-strike,31
was-deserted,31
true,31
leaves,31
was-frightened,31
decide,31
violence,31
neighbourhood,31
truth,31
appeal,31
bound,31
church,31
honoured,30
fine,30
educated,30
opposed,30
explanation,30
faithful,30
caution,30
locks,30
t,30
spread,30
ward,30
unacquainted,30
helped,30
was-inspire,30
was-rescued,30
disliked,30
was-disturb,30
was-amazed,30
altered,30
appealed,30
accosted,30
pretensions,30
trouble,30
designed,30
readiness,30
desk,30
answers,30
was-drove,30
debts,30
was-observing,30
crime,30
wrong,30
was-advise,30
tall,30
intend,30
fo,30
commit,30
enough,30
revenge,30
was-flattered,30
was-befallen,30
was-excuse,30
was-answer,30
issued,30
was-provoked,30
deposited,30
partiality,30
reentered,30
bent,30
was-plied,30
trod,30
troubles,30
papa,29
was-escape,29
card,29
please,29
throwing,29
asserted,29
was-is,29
wrongs,29
referred,29
leg,29
pain,29
-rrb-,29
was-consulted,29
partook,29
sacrifice,29
imbibed,29
gentleness,29
darling,29
was-question,29
purposed,29
returns,29
was-dispatched,29
was-consult,29
hearers,29
pistols,29
was-mean,29
fever,29
up,29
was-eyed,29
spectacles,29
avowed,29
prefer,29
imprisonment,29
suspicion,29
lend,29
attire,29
remonstrances,29
simplicity,29
mantle,29
asks,29
was-rejoiced,29
aversion,29
circle,29
message,29
lies,29
sphere,29
was-miss,29
w,29
utterance,29
engagements,29
evidence,29
anguish,29
was-pressing,29
practice,29
crept,29
bless,29
weight,29
composition,29
teach,29
blushes,28
governess,28
witness,28
wounded,28
was-wrapped,28
recovering,28
pencil,28
firmness,28
blame,28
protector,28
was-afflicted,28
away,28
fit,28
interposed,28
rejection,28
press,28
durst,28
extravagance,28
discerned,28
was-seizing,28
was-avoid,28
slumbers,28
intelligence,28
chance,28
expense,28
contented,28
contrive,28
exert,28
employer,28
counsel,28
increased,28
was-cast,28
was-served,28
was-encountered,28
confided,28
was-remove,28
scruples,28
presume,28
felicity,28
was-obey,28
shrink,28
benevolence,28
was-hate,28
i,28
tresses,28
wits,28
cries,28
was-approach,28
approved,28
loveliness,28
acceded,28
signified,28
was-plunged,28
pupils,28
'll,28
declares,28
persuade,28
fight,28
learning,28
was-betray,28
spouse,28
repent,28
reproaches,28
resolutions,28
disguise,28
was-connected,28
besought,28
was-guided,28
was-stop,28
control,28
was-round,28
was-silenced,28
worse,28
exclaim,28
harp,28
was-embracing,28
ability,28
proposals,28
was-reminding,27
pretend,27
conjectures,27
repress,27
was-kissing,27
was-think,27
tremble,27
trembling,27
blush,27
skin,27
stammered,27
serve,27
mood,27
entertain,27
good-humour,27
occasioned,27
conquered,27
expects,27
delayed,27
writes,27
was-entered,27
was-named,27
killed,27
robe,27
caresses,27
was-implored,27
was-instructed,27
lodged,27
blind,27
solitude,27
consideration,27
bread,27
astonished,27
dragged,27
fool,27
sovereign,27
growing,27
expenses,27
travels,27
suppress,27
plate,27
expecting,27
grown,27
officer,27
was-changed,27
was-confounded,27
acquaintances,27
gift,27
counted,27
boasted,27
mirth,27
landed,27
fastened,27
expired,27
was-preferred,27
was-making,27
confirmed,27
offers,27
was-trust,27
was-pitied,27
was-settled,27
require,27
self-possession,27
was-welcome,27
conductor,27
hasten,27
laugh,26
penetration,26
assure,26
boat,26
release,26
management,26
devotions,26
destination,26
was-sighed,26
wrapped,26
presumed,26
was-sending,26
discern,26
was-denied,26
mingled,26
was-helped,26
esteemed,26
scorned,26
was-speak,26
manifested,26
was-visiting,26
encounter,26
responded,26
was-attending,26
was-sunk,26
son-in-law,26
was-bear,26
mourned,26
established,26
coldness,26
whom,26
meal,26
agree,26
was-remembered,26
game,26
pipe,26
ate,26
was-perceiving,26
courtesy,26
